time,gFx,gFy,gFz,TgF
7.040000,0.1424,0.2006,0.6371,0.683
7.044000,0.1638,0.2012,0.6147,0.667
7.049000,0.1837,0.2003,0.5937,0.653
7.054000,0.1977,0.1970,0.5781,0.642
7.060000,0.2065,0.1911,0.5665,0.632
7.065000,0.2133,0.1836,0.5620,0.629
7.069000,0.2136,0.1767,0.5683,0.632
7.081000,0.2056,0.1707,0.5868,0.645
7.083000,0.1918,0.1634,0.6094,0.659
7.103000,0.1714,0.1554,0.6355,0.676
7.104000,0.1475,0.1478,0.6674,0.699
7.104000,0.1239,0.1424,0.6989,0.724
7.105000,0.1006,0.1415,0.7330,0.753
7.105000,0.0777,0.1393,0.7799,0.796
7.110000,0.0578,0.1358,0.8321,0.845
7.113000,0.0406,0.1308,0.8727,0.883
7.118000,0.0266,0.1220,0.8899,0.899
7.123000,0.0201,0.1170,0.8841,0.892
7.128000,0.0215,0.1213,0.8601,0.869
7.133000,0.0253,0.1318,0.8226,0.833
7.138000,0.0305,0.1444,0.7836,0.797
7.143000,0.0343,0.1610,0.7459,0.764
7.148000,0.0346,0.1787,0.7173,0.740
7.152000,0.0338,0.1941,0.6893,0.717
7.160000,0.0361,0.2086,0.6622,0.695
7.164000,0.0353,0.2268,0.6373,0.677
7.169000,0.0355,0.2455,0.6121,0.660
7.174000,0.0348,0.2574,0.5958,0.650
7.180000,0.0403,0.2668,0.5976,0.656
7.186000,0.0473,0.2759,0.6164,0.677
7.190000,0.0577,0.2863,0.6408,0.704
7.197000,0.0667,0.2949,0.6664,0.732
7.201000,0.0724,0.3026,0.6900,0.757
7.202000,0.0782,0.3142,0.7108,0.781
7.207000,0.0848,0.3252,0.7302,0.804
7.212000,0.0870,0.3284,0.7466,0.820
7.216000,0.0851,0.3279,0.7606,0.833
7.222000,0.0877,0.3215,0.7854,0.853
7.229000,0.0946,0.3169,0.8113,0.876
7.235000,0.0982,0.3131,0.8361,0.898
7.237000,0.0993,0.3135,0.8661,0.926
7.248000,0.0948,0.3087,0.8984,0.955
7.249000,0.0864,0.3057,0.9259,0.979
7.256000,0.0842,0.2994,0.9482,0.998
7.262000,0.0858,0.2889,0.9724,1.018
7.266000,0.0911,0.2808,0.9959,1.039
7.271000,0.0992,0.2764,1.0268,1.068
7.276000,0.1007,0.2772,1.0625,1.103
7.280000,0.1022,0.2786,1.0959,1.135
7.285000,0.1020,0.2789,1.1131,1.152
7.290000,0.1075,0.2767,1.1175,1.156
7.295000,0.1129,0.2663,1.1113,1.148
7.300000,0.1157,0.2632,1.0991,1.136
7.305000,0.1084,0.2551,1.0949,1.129
7.312000,0.0978,0.2479,1.0954,1.127
7.315000,0.0916,0.2472,1.0966,1.128
7.320000,0.0928,0.2497,1.1122,1.144
7.326000,0.0960,0.2502,1.1349,1.166
7.330000,0.0994,0.2451,1.1586,1.188
7.335000,0.0971,0.2315,1.1847,1.211
7.340000,0.0851,0.2146,1.2185,1.240
7.346000,0.0607,0.1992,1.2613,1.278
7.350000,0.0342,0.1895,1.3154,1.329
7.355000,0.0065,0.1836,1.3571,1.369
7.365000,-0.0096,0.1786,1.3760,1.388
7.367000,-0.0093,0.1746,1.3794,1.390
7.375000,0.0121,0.1683,1.3621,1.373
7.376000,0.0460,0.1685,1.3331,1.344
7.393000,0.0927,0.1743,1.2936,1.309
7.394000,0.1358,0.1888,1.2459,1.267
7.394000,0.1646,0.2032,1.2022,1.230
7.395000,0.1824,0.2148,1.1663,1.200
7.399000,0.1934,0.2163,1.1443,1.181
7.404000,0.2042,0.2102,1.1316,1.169
7.411000,0.2147,0.1993,1.1265,1.164
7.414000,0.2188,0.1838,1.1202,1.156
7.418000,0.2188,0.1632,1.1253,1.158
7.423000,0.2128,0.1428,1.1440,1.172
7.428000,0.2023,0.1210,1.1753,1.199
7.433000,0.1892,0.0964,1.2195,1.238
7.438000,0.1715,0.0686,1.2727,1.286
7.445000,0.1516,0.0419,1.3298,1.339
7.448000,0.1285,0.0178,1.3907,1.397
7.452000,0.1034,-0.0028,1.4478,1.452
7.458000,0.0805,-0.0238,1.4926,1.495
7.463000,0.0633,-0.0403,1.5184,1.520
7.467000,0.0557,-0.0457,1.5169,1.519
7.472000,0.0607,-0.0423,1.4928,1.495
7.478000,0.0744,-0.0295,1.4453,1.447
7.482000,0.0935,-0.0072,1.3744,1.378
7.487000,0.1167,0.0208,1.2877,1.293
7.495000,0.1446,0.0540,1.1896,1.200
7.500000,0.1761,0.0858,1.0867,1.104
7.503000,0.2057,0.1123,0.9887,1.016
7.507000,0.2325,0.1329,0.9064,0.945
7.515000,0.2501,0.1469,0.8454,0.894
7.517000,0.2549,0.1552,0.8064,0.860
7.521000,0.2505,0.1562,0.7889,0.842
7.527000,0.2395,0.1534,0.7856,0.836
7.531000,0.2195,0.1492,0.7982,0.841
7.536000,0.1899,0.1417,0.8351,0.868
7.541000,0.1589,0.1283,0.8878,0.911
7.546000,0.1294,0.1069,0.9400,0.955
7.551000,0.1075,0.0862,0.9799,0.990
7.556000,0.0918,0.0710,1.0056,1.012
7.564000,0.0853,0.0622,1.0142,1.020
7.567000,0.0833,0.0585,1.0050,1.010
7.572000,0.0782,0.0592,0.9904,0.995
7.579000,0.0753,0.0648,0.9704,0.975
7.581000,0.0767,0.0746,0.9489,0.955
7.585000,0.0789,0.0868,0.9290,0.936
7.590000,0.0852,0.0953,0.9105,0.919
7.596000,0.0874,0.1030,0.8905,0.901
7.601000,0.0895,0.1121,0.8728,0.884
7.606000,0.0854,0.1211,0.8533,0.866
7.612000,0.0868,0.1300,0.8323,0.847
7.617000,0.0882,0.1419,0.8065,0.824
7.620000,0.0932,0.1576,0.7796,0.801
7.625000,0.0968,0.1688,0.7531,0.778
7.632000,0.0971,0.1796,0.7253,0.753
7.635000,0.0937,0.1907,0.6953,0.727
7.640000,0.0965,0.2039,0.6684,0.705
7.649000,0.0964,0.2149,0.6396,0.682
7.651000,0.0974,0.2270,0.6083,0.656
7.655000,0.1008,0.2367,0.5769,0.632
7.674000,0.1074,0.2449,0.5369,0.600
7.675000,0.1086,0.2496,0.5135,0.581
7.675000,0.1028,0.2531,0.4955,0.566
7.683000,0.0929,0.2609,0.4911,0.564
7.685000,0.0845,0.2660,0.4952,0.568
7.689000,0.0900,0.2726,0.5115,0.587
7.694000,0.0932,0.2751,0.5396,0.613
7.699000,0.0925,0.2743,0.5730,0.642
7.704000,0.0885,0.2704,0.6112,0.674
7.709000,0.0849,0.2716,0.6471,0.707
7.715000,0.0827,0.2708,0.6685,0.726
7.719000,0.0835,0.2725,0.6799,0.737
7.725000,0.0797,0.2720,0.6967,0.752
7.731000,0.0773,0.2774,0.7231,0.778
7.734000,0.0800,0.2812,0.7530,0.808
7.738000,0.0907,0.2779,0.7948,0.847
7.744000,0.1043,0.2759,0.8401,0.890
7.748000,0.1246,0.2711,0.8811,0.930
7.752000,0.1426,0.2726,0.9121,0.963
7.757000,0.1523,0.2720,0.9385,0.989
7.765000,0.1616,0.2720,0.9542,1.005
7.768000,0.1639,0.2741,0.9596,1.011
7.773000,0.1610,0.2713,0.9584,1.009
7.783000,0.1506,0.2643,0.9543,1.002
7.785000,0.1379,0.2548,0.9549,0.998
7.790000,0.1269,0.2436,0.9552,0.994
7.793000,0.1137,0.2327,0.9554,0.990
7.809000,0.0990,0.2223,0.9608,0.991
7.811000,0.0870,0.2149,0.9769,1.004
7.812000,0.0732,0.2115,1.0011,1.026
7.812000,0.0633,0.2084,1.0217,1.045
7.816000,0.0530,0.2068,1.0342,1.056
7.822000,0.0453,0.2073,1.0416,1.063
7.828000,0.0406,0.2092,1.0468,1.068
7.834000,0.0324,0.2150,1.0517,1.074
7.837000,0.0209,0.2231,1.0498,1.073
7.841000,0.0047,0.2340,1.0436,1.069
7.848000,-0.0124,0.2437,1.0318,1.060
7.851000,-0.0226,0.2520,1.0118,1.043
7.856000,-0.0284,0.2654,0.9914,1.027
7.863000,-0.0321,0.2811,0.9740,1.014
7.866000,-0.0342,0.2949,0.9560,1.001
7.870000,-0.0283,0.3047,0.9401,0.989
7.875000,-0.0117,0.3115,0.9343,0.985
7.882000,0.0077,0.3156,0.9458,0.997
7.888000,0.0248,0.3153,0.9752,1.025
7.891000,0.0373,0.3110,1.0268,1.073
7.898000,0.0390,0.3066,1.0978,1.141
7.902000,0.0291,0.3008,1.1814,1.219
7.907000,0.0106,0.2921,1.2665,1.300
7.921000,-0.0118,0.2822,1.3336,1.363
7.923000,-0.0312,0.2722,1.3759,1.403
7.925000,-0.0493,0.2676,1.3960,1.422
7.947000,-0.0649,0.2731,1.4043,1.432
7.948000,-0.0737,0.2907,1.4014,1.433
7.948000,-0.0727,0.3151,1.3767,1.414
7.948000,-0.0654,0.3391,1.3305,1.375
7.949000,-0.0517,0.3615,1.2715,1.323
7.951000,-0.0336,0.3796,1.2113,1.270
7.954000,-0.0182,0.3968,1.1492,1.216
7.959000,-0.0043,0.4112,1.0895,1.164
7.966000,0.0014,0.4184,1.0428,1.124
7.969000,0.0029,0.4161,1.0227,1.104
7.974000,-0.0019,0.4030,1.0343,1.110
7.980000,-0.0070,0.3784,1.0761,1.141
7.984000,-0.0098,0.3450,1.1436,1.195
7.988000,-0.0147,0.3017,1.2311,1.268
7.993000,-0.0286,0.2594,1.3256,1.351
7.999000,-0.0516,0.2167,1.4332,1.450
8.004000,-0.0834,0.1775,1.5505,1.563
8.009000,-0.1090,0.1365,1.6686,1.678
8.019000,-0.1300,0.0937,1.7595,1.767
8.021000,-0.1463,0.0570,1.8101,1.817
8.033000,-0.1542,0.0316,1.8161,1.823
8.034000,-0.1518,0.0281,1.7758,1.783
8.053000,-0.1460,0.0422,1.6792,1.686
8.054000,-0.1402,0.0709,1.5506,1.559
8.055000,-0.1336,0.1024,1.4150,1.425
8.058000,-0.1222,0.1329,1.2745,1.287
8.059000,-0.1032,0.1663,1.1403,1.157
8.060000,-0.0902,0.1913,1.0276,1.049
8.068000,-0.0861,0.2144,0.9372,0.965
8.070000,-0.0951,0.2350,0.8673,0.904
8.072000,-0.1130,0.2436,0.8190,0.862
8.081000,-0.1327,0.2451,0.7847,0.833
8.086000,-0.1474,0.2438,0.7683,0.819
8.091000,-0.1570,0.2385,0.7622,0.814
8.096000,-0.1647,0.2313,0.7687,0.819
8.101000,-0.1670,0.2218,0.7759,0.824
8.106000,-0.1656,0.2100,0.7789,0.824
8.112000,-0.1644,0.1997,0.7832,0.825
8.116000,-0.1533,0.1908,0.7856,0.823
8.121000,-0.1436,0.1810,0.7934,0.826
8.125000,-0.1274,0.1693,0.8139,0.841
8.130000,-0.1118,0.1532,0.8437,0.865
8.136000,-0.0956,0.1326,0.8742,0.889
8.141000,-0.0792,0.1145,0.9052,0.916
8.146000,-0.0672,0.0958,0.9421,0.949
8.151000,-0.0570,0.0824,0.9747,0.980
8.155000,-0.0410,0.0705,0.9888,0.992
8.161000,-0.0271,0.0664,0.9879,0.991
8.166000,-0.0116,0.0656,0.9699,0.972
8.170000,0.0005,0.0709,0.9370,0.940
8.175000,0.0094,0.0802,0.8915,0.895
8.180000,0.0130,0.0932,0.8400,0.845
8.185000,0.0154,0.1053,0.7870,0.794
8.189000,0.0181,0.1144,0.7358,0.745
8.194000,0.0182,0.1182,0.6862,0.697
8.199000,0.0164,0.1201,0.6433,0.655
8.204000,0.0163,0.1251,0.6074,0.620
8.209000,0.0163,0.1296,0.5731,0.588
8.214000,0.0109,0.1368,0.5430,0.560
8.219000,0.0037,0.1478,0.5209,0.541
8.224000,-0.0048,0.1596,0.5015,0.526
8.229000,-0.0143,0.1708,0.4833,0.513
8.234000,-0.0219,0.1834,0.4659,0.501
8.239000,-0.0259,0.1956,0.4476,0.489
8.244000,-0.0290,0.2060,0.4347,0.482
8.249000,-0.0364,0.2150,0.4273,0.480
8.254000,-0.0411,0.2220,0.4262,0.482
8.259000,-0.0425,0.2237,0.4328,0.489
8.266000,-0.0447,0.2233,0.4442,0.499
8.270000,-0.0466,0.2259,0.4554,0.511
8.273000,-0.0481,0.2313,0.4650,0.522
8.288000,-0.0453,0.2369,0.4686,0.527
8.289000,-0.0374,0.2420,0.4684,0.529
8.289000,-0.0305,0.2491,0.4789,0.541
8.293000,-0.0238,0.2564,0.5044,0.566
8.298000,-0.0148,0.2615,0.5426,0.602
8.303000,-0.0090,0.2662,0.5885,0.646
8.308000,-0.0085,0.2714,0.6453,0.700
8.313000,-0.0087,0.2736,0.7138,0.764
8.318000,-0.0079,0.2710,0.7777,0.824
8.323000,-0.0031,0.2699,0.8317,0.874
8.328000,0.0039,0.2695,0.8755,0.916
8.334000,0.0120,0.2682,0.9126,0.951
8.338000,0.0281,0.2677,0.9483,0.986
8.343000,0.0444,0.2684,0.9721,1.009
8.348000,0.0573,0.2691,0.9856,1.023
8.353000,0.0662,0.2717,0.9954,1.034
8.358000,0.0702,0.2731,1.0014,1.040
8.363000,0.0752,0.2806,1.0009,1.042
8.370000,0.0773,0.2886,1.0066,1.050
8.375000,0.0777,0.2940,1.0205,1.065
8.379000,0.0770,0.2952,1.0412,1.085
8.386000,0.0718,0.2917,1.0627,1.104
8.388000,0.0682,0.2861,1.0884,1.127
8.392000,0.0642,0.2768,1.1201,1.156
8.398000,0.0606,0.2665,1.1528,1.185
8.402000,0.0604,0.2541,1.1912,1.220
8.407000,0.0680,0.2432,1.2319,1.257
8.411000,0.0824,0.2315,1.2740,1.298
8.420000,0.1034,0.2202,1.3097,1.332
8.421000,0.1302,0.2122,1.3300,1.353
8.428000,0.1556,0.2103,1.3453,1.370
8.441000,0.1797,0.2142,1.3553,1.384
8.442000,0.1956,0.2159,1.3557,1.387
8.443000,0.2091,0.2191,1.3474,1.381
8.447000,0.2177,0.2116,1.3404,1.374
8.450000,0.2172,0.2069,1.3437,1.377
8.455000,0.2081,0.1969,1.3657,1.395
8.460000,0.1907,0.1881,1.3837,1.409
8.466000,0.1768,0.1787,1.3990,1.421
8.470000,0.1650,0.1705,1.3951,1.415
8.475000,0.1648,0.1676,1.3677,1.388
8.481000,0.1691,0.1730,1.3247,1.347
8.484000,0.1726,0.1828,1.2741,1.299
8.495000,0.1780,0.1993,1.2237,1.253
8.501000,0.1805,0.2141,1.1725,1.205
8.505000,0.1879,0.2262,1.1344,1.172
8.510000,0.2009,0.2310,1.1102,1.152
8.515000,0.2168,0.2325,1.0930,1.138
8.520000,0.2301,0.2300,1.0862,1.134
8.525000,0.2423,0.2295,1.0845,1.135
8.539000,0.2468,0.2197,1.0843,1.133
8.540000,0.2545,0.2081,1.0862,1.135
8.541000,0.2622,0.1946,1.0907,1.139
8.549000,0.2703,0.1774,1.1035,1.150
8.552000,0.2740,0.1582,1.1349,1.178
8.563000,0.2760,0.1328,1.1888,1.228
8.565000,0.2721,0.1054,1.2616,1.295
8.565000,0.2565,0.0691,1.3385,1.365
8.568000,0.2287,0.0265,1.4260,1.444
8.574000,0.1984,-0.0154,1.5132,1.526
8.578000,0.1690,-0.0513,1.5847,1.595
8.584000,0.1435,-0.0749,1.6318,1.640
8.588000,0.1253,-0.0851,1.6532,1.660
8.593000,0.1155,-0.0823,1.6402,1.646
8.601000,0.1214,-0.0646,1.5872,1.593
8.604000,0.1378,-0.0316,1.5018,1.508
8.609000,0.1603,0.0054,1.4022,1.411
8.613000,0.1820,0.0453,1.2957,1.309
8.618000,0.2035,0.0874,1.1827,1.203
8.622000,0.2300,0.1255,1.0614,1.093
8.627000,0.2524,0.1641,0.9455,0.992
8.633000,0.2672,0.2012,0.8356,0.900
8.638000,0.2804,0.2339,0.7328,0.819
8.642000,0.2937,0.2639,0.6471,0.758
8.652000,0.3021,0.2840,0.5894,0.721
8.653000,0.3044,0.2925,0.5653,0.706
8.657000,0.3004,0.2889,0.5736,0.709
8.662000,0.2895,0.2706,0.6016,0.720
8.667000,0.2677,0.2428,0.6469,0.741
8.671000,0.2409,0.2119,0.7023,0.772
8.676000,0.2117,0.1849,0.7593,0.810
8.684000,0.1851,0.1624,0.8135,0.850
8.692000,0.1572,0.1408,0.8662,0.892
8.695000,0.1319,0.1206,0.9120,0.929
8.698000,0.1176,0.1044,0.9441,0.957
8.703000,0.1114,0.0914,0.9633,0.974
8.707000,0.1086,0.0841,0.9754,0.985
8.712000,0.1066,0.0838,0.9747,0.984
8.716000,0.1045,0.0873,0.9553,0.965
8.721000,0.1022,0.0951,0.9208,0.931
8.726000,0.1020,0.1049,0.8755,0.888
8.733000,0.1009,0.1158,0.8211,0.835
8.736000,0.0987,0.1265,0.7640,0.781
8.742000,0.0955,0.1381,0.7072,0.727
8.746000,0.0897,0.1492,0.6566,0.679
8.751000,0.0816,0.1580,0.6156,0.641
8.756000,0.0721,0.1637,0.5829,0.610
8.761000,0.0627,0.1686,0.5585,0.587
8.775000,0.0534,0.1733,0.5376,0.567
8.776000,0.0420,0.1793,0.5222,0.554
8.777000,0.0335,0.1839,0.5151,0.548
8.791000,0.0251,0.1875,0.5127,0.546
8.791000,0.0177,0.1918,0.5151,0.550
8.792000,0.0063,0.1975,0.5215,0.558
8.806000,-0.0017,0.2050,0.5273,0.566
8.808000,-0.0080,0.2118,0.5286,0.570
8.808000,-0.0135,0.2160,0.5312,0.574
8.809000,-0.0130,0.2236,0.5313,0.577
8.817000,-0.0121,0.2306,0.5305,0.579
8.819000,-0.0185,0.2380,0.5303,0.582
8.824000,-0.0244,0.2459,0.5283,0.583
8.829000,-0.0266,0.2554,0.5253,0.585
8.834000,-0.0181,0.2652,0.5290,0.592
8.839000,-0.0053,0.2745,0.5358,0.602
8.844000,0.0101,0.2811,0.5434,0.612
8.851000,0.0310,0.2883,0.5576,0.628
8.854000,0.0581,0.3002,0.5686,0.646
8.858000,0.0901,0.3115,0.5859,0.670
8.864000,0.1217,0.3200,0.6157,0.704
8.870000,0.1562,0.3248,0.6575,0.750
8.873000,0.1890,0.3297,0.7003,0.797
8.879000,0.2044,0.3321,0.7479,0.843
8.884000,0.2065,0.3297,0.7937,0.884
8.890000,0.1931,0.3242,0.8275,0.909
8.894000,0.1671,0.3118,0.8461,0.917
8.901000,0.1359,0.3033,0.8567,0.919
8.904000,0.1032,0.2959,0.8580,0.913
8.912000,0.0730,0.2890,0.8676,0.917
8.919000,0.0536,0.2850,0.8757,0.923
8.924000,0.0406,0.2804,0.8915,0.935
8.928000,0.0361,0.2783,0.9060,0.949
8.936000,0.0360,0.2791,0.9254,0.967
8.938000,0.0455,0.2841,0.9538,0.996
8.943000,0.0538,0.2857,0.9871,1.029
8.950000,0.0604,0.2833,1.0146,1.055
8.971000,0.0603,0.2837,1.0378,1.078
8.973000,0.0485,0.2815,1.0584,1.096
8.973000,0.0284,0.2796,1.0751,1.111
8.974000,0.0103,0.2809,1.0839,1.120
8.975000,-0.0118,0.2871,1.0901,1.127
8.976000,-0.0322,0.2956,1.0912,1.131
8.984000,-0.0543,0.3026,1.0923,1.135
8.987000,-0.0730,0.3079,1.0943,1.139
8.991000,-0.0903,0.3097,1.1062,1.152
8.996000,-0.0934,0.3136,1.1161,1.163
9.001000,-0.0875,0.3210,1.1277,1.176
9.006000,-0.0767,0.3317,1.1372,1.187
9.011000,-0.0584,0.3417,1.1478,1.199
9.019000,-0.0398,0.3451,1.1627,1.213
9.021000,-0.0214,0.3445,1.1871,1.236
9.025000,-0.0064,0.3388,1.2278,1.274
9.030000,0.0012,0.3304,1.2779,1.320
9.035000,0.0052,0.3295,1.3355,1.376
9.040000,0.0076,0.3323,1.3907,1.430
9.045000,0.0046,0.3408,1.4353,1.475
9.055000,-0.0019,0.3492,1.4597,1.501
9.057000,-0.0095,0.3515,1.4577,1.500
9.067000,-0.0192,0.3508,1.4364,1.479
9.070000,-0.0296,0.3528,1.4080,1.452
9.072000,-0.0381,0.3611,1.3751,1.422
9.085000,-0.0392,0.3759,1.3362,1.389
9.086000,-0.0348,0.3928,1.2965,1.355
9.086000,-0.0306,0.4063,1.2654,1.329
9.089000,-0.0304,0.4121,1.2445,1.311
9.094000,-0.0349,0.4119,1.2331,1.301
9.101000,-0.0437,0.4050,1.2339,1.299
9.105000,-0.0570,0.3919,1.2505,1.312
9.109000,-0.0675,0.3726,1.2869,1.341
9.114000,-0.0741,0.3480,1.3392,1.386
9.120000,-0.0750,0.3160,1.4007,1.438
9.124000,-0.0698,0.2773,1.4689,1.496
9.130000,-0.0699,0.2344,1.5407,1.560
9.135000,-0.0788,0.1890,1.6114,1.624
9.139000,-0.0930,0.1460,1.6676,1.677
9.143000,-0.1123,0.1137,1.6966,1.704
9.148000,-0.1351,0.0934,1.6880,1.696
9.153000,-0.1606,0.0840,1.6355,1.646
9.159000,-0.1854,0.0843,1.5446,1.558
9.164000,-0.2017,0.0975,1.4303,1.448
9.171000,-0.2091,0.1196,1.3087,1.331
9.175000,-0.2072,0.1430,1.1896,1.216
9.178000,-0.1952,0.1613,1.0691,1.099
9.186000,-0.1733,0.1797,0.9579,0.990
9.190000,-0.1507,0.1963,0.8654,0.900
9.193000,-0.1309,0.2098,0.7911,0.829
9.198000,-0.1190,0.2190,0.7459,0.786
9.206000,-0.1153,0.2235,0.7322,0.774
9.207000,-0.1130,0.2222,0.7415,0.782
9.212000,-0.1120,0.2143,0.7687,0.806
9.218000,-0.1106,0.2025,0.8011,0.834
9.222000,-0.1149,0.1895,0.8351,0.864
9.227000,-0.1222,0.1751,0.8702,0.896
9.232000,-0.1341,0.1606,0.9030,0.927
9.237000,-0.1441,0.1429,0.9282,0.950
9.241000,-0.1446,0.1248,0.9485,0.968
9.246000,-0.1397,0.1104,0.9632,0.979
9.252000,-0.1323,0.1032,0.9683,0.983
9.257000,-0.1228,0.0962,0.9743,0.987
9.261000,-0.1127,0.0916,0.9837,0.994
9.267000,-0.0946,0.0842,0.9871,0.995
9.271000,-0.0661,0.0802,0.9874,0.993
9.276000,-0.0391,0.0723,0.9925,0.996
9.283000,-0.0129,0.0715,0.9948,0.997
9.289000,0.0097,0.0695,0.9954,0.998
9.293000,0.0227,0.0666,0.9925,0.995
9.297000,0.0345,0.0613,0.9865,0.989
9.303000,0.0431,0.0629,0.9735,0.976
9.307000,0.0472,0.0639,0.9499,0.953
9.312000,0.0442,0.0685,0.9206,0.924
9.316000,0.0422,0.0715,0.8834,0.887
9.326000,0.0400,0.0723,0.8496,0.854
9.330000,0.0403,0.0777,0.8195,0.824
9.345000,0.0418,0.0825,0.7927,0.798
9.346000,0.0432,0.0880,0.7714,0.778
9.346000,0.0428,0.0909,0.7578,0.764
9.351000,0.0446,0.0960,0.7457,0.753
9.355000,0.0398,0.0967,0.7456,0.753
9.359000,0.0309,0.0947,0.7474,0.754
9.364000,0.0185,0.0966,0.7474,0.754
9.370000,0.0093,0.0969,0.7454,0.752
9.374000,0.0024,0.1016,0.7408,0.748
9.380000,0.0030,0.1096,0.7372,0.745
9.385000,0.0098,0.1210,0.7330,0.743
9.389000,0.0207,0.1308,0.7188,0.731
9.394000,0.0307,0.1455,0.6926,0.708
9.403000,0.0346,0.1589,0.6630,0.683
9.407000,0.0338,0.1762,0.6292,0.654
9.410000,0.0309,0.1908,0.6009,0.631
9.415000,0.0338,0.2083,0.5709,0.609
9.419000,0.0431,0.2269,0.5516,0.598
9.424000,0.0583,0.2452,0.5420,0.598
9.430000,0.0715,0.2599,0.5349,0.599
9.436000,0.0844,0.2689,0.5340,0.604
9.439000,0.0963,0.2768,0.5428,0.617
9.444000,0.1079,0.2824,0.5546,0.632
9.450000,0.1183,0.2905,0.5634,0.645
9.455000,0.1266,0.3010,0.5710,0.658
9.462000,0.1330,0.3102,0.5789,0.670
9.464000,0.1328,0.3158,0.5915,0.684
9.470000,0.1279,0.3220,0.6059,0.698
9.473000,0.1231,0.3253,0.6175,0.709
9.478000,0.1137,0.3267,0.6262,0.715
9.483000,0.1005,0.3267,0.6316,0.718
9.488000,0.0863,0.3283,0.6420,0.726
9.493000,0.0734,0.3320,0.6569,0.740
9.498000,0.0661,0.3344,0.6714,0.753
9.507000,0.0641,0.3358,0.6850,0.766
9.508000,0.0660,0.3387,0.7069,0.787
9.512000,0.0703,0.3378,0.7377,0.814
9.518000,0.0785,0.3331,0.7704,0.843
9.522000,0.0871,0.3290,0.8073,0.876
9.527000,0.0906,0.3256,0.8485,0.913
9.531000,0.0925,0.3229,0.8900,0.951
9.536000,0.0935,0.3197,0.9338,0.991
9.541000,0.0901,0.3157,0.9771,1.031
9.546000,0.0833,0.3097,1.0194,1.069
9.551000,0.0764,0.3037,1.0566,1.102
9.556000,0.0673,0.2970,1.0813,1.123
9.561000,0.0602,0.2890,1.0955,1.135
9.566000,0.0527,0.2841,1.1008,1.138
9.571000,0.0437,0.2786,1.0963,1.132
9.576000,0.0329,0.2737,1.0831,1.118
9.581000,0.0206,0.2698,1.0681,1.102
9.588000,0.0073,0.2685,1.0541,1.088
9.591000,-0.0077,0.2677,1.0429,1.077
9.596000,-0.0216,0.2672,1.0405,1.074
9.609000,-0.0357,0.2698,1.0528,1.087
9.611000,-0.0434,0.2769,1.0784,1.114
9.612000,-0.0444,0.2821,1.1093,1.145
9.617000,-0.0384,0.2821,1.1349,1.170
9.636000,-0.0259,0.2803,1.1524,1.186
9.637000,-0.0111,0.2787,1.1626,1.196
9.637000,0.0105,0.2796,1.1706,1.204
9.638000,0.0421,0.2840,1.1791,1.214
9.640000,0.0803,0.2906,1.1910,1.229
9.645000,0.1172,0.2949,1.2055,1.247
9.650000,0.1509,0.2996,1.2171,1.263
9.655000,0.1771,0.2995,1.2219,1.271
9.660000,0.1904,0.2930,1.2211,1.270
9.665000,0.1882,0.2795,1.2227,1.268
9.671000,0.1780,0.2624,1.2239,1.264
9.676000,0.1615,0.2393,1.2257,1.259
9.679000,0.1408,0.2127,1.2309,1.257
9.687000,0.1202,0.1864,1.2428,1.262
9.690000,0.1057,0.1611,1.2645,1.279
9.694000,0.0966,0.1380,1.2885,1.299
9.699000,0.0943,0.1162,1.3125,1.321
9.707000,0.0942,0.0947,1.3337,1.340
9.709000,0.0968,0.0713,1.3486,1.354
9.714000,0.0960,0.0573,1.3597,1.364
9.724000,0.1017,0.0502,1.3694,1.374
9.725000,0.1093,0.0488,1.3756,1.381
9.729000,0.1211,0.0508,1.3722,1.378
9.739000,0.1345,0.0597,1.3572,1.365
9.743000,0.1508,0.0745,1.3289,1.340
9.748000,0.1682,0.0876,1.2948,1.309
9.753000,0.1806,0.1010,1.2548,1.272
9.758000,0.1946,0.1141,1.2121,1.233
9.762000,0.2177,0.1325,1.1765,1.204
9.768000,0.2323,0.1506,1.1389,1.172
9.772000,0.2369,0.1638,1.1059,1.143
9.777000,0.2400,0.1752,1.0720,1.112
9.783000,0.2443,0.1808,1.0373,1.081
9.788000,0.2495,0.1846,0.9999,1.047
9.792000,0.2528,0.1792,0.9652,1.014
9.798000,0.2543,0.1722,0.9487,0.997
9.807000,0.2597,0.1639,0.9433,0.992
9.810000,0.2636,0.1591,0.9467,0.996
9.813000,0.2597,0.1543,0.9581,1.005
9.819000,0.2513,0.1488,0.9715,1.014
9.823000,0.2397,0.1460,0.9870,1.026
9.829000,0.2267,0.1431,0.9969,1.032
9.834000,0.2148,0.1387,1.0073,1.039
9.840000,0.2008,0.1372,1.0141,1.043
9.842000,0.1875,0.1376,1.0191,1.045
9.847000,0.1739,0.1398,1.0164,1.041
9.855000,0.1610,0.1441,1.0100,1.033
9.857000,0.1474,0.1499,1.0028,1.025
9.861000,0.1323,0.1580,0.9920,1.013
9.866000,0.1179,0.1669,0.9738,0.995
9.873000,0.1069,0.1754,0.9437,0.966
9.882000,0.0984,0.1864,0.9037,0.928
9.883000,0.0899,0.1964,0.8609,0.888
9.896000,0.0839,0.2063,0.8135,0.843
9.897000,0.0821,0.2188,0.7680,0.803
9.897000,0.0796,0.2319,0.7284,0.769
