time,wx (rad/s),wy (rad/s),wz (rad/s)
91.326,-0.07,-0.02,-0.02
91.328,-0.08,-0.02,-0.02
91.331,-0.08,-0.02,-0.03
91.331,-0.09,-0.02,-0.03
91.334,-0.09,-0.02,-0.03
91.335,-0.09,-0.02,-0.03
91.337,-0.10,-0.02,-0.03
91.341,-0.10,-0.02,-0.02
91.342,-0.10,-0.03,-0.02
91.344,-0.09,-0.03,-0.02
91.346,-0.09,-0.03,-0.02
91.348,-0.08,-0.03,-0.03
91.352,-0.07,-0.03,-0.02
91.353,-0.08,-0.03,-0.02
91.354,-0.06,-0.03,-0.02
91.356,-0.04,-0.03,-0.02
91.358,-0.04,-0.03,-0.02
91.360,-0.03,-0.03,-0.02
91.362,-0.02,-0.03,-0.02
91.364,-0.01,-0.03,-0.02
91.366,0.00,-0.02,-0.02
91.367,0.01,-0.02,-0.01
91.371,0.02,-0.02,-0.01
91.372,0.02,-0.02,-0.01
91.375,0.02,-0.01,-0.00
91.376,0.03,-0.00,-0.00
91.377,0.04,-0.00,0.00
91.381,0.04,0.01,0.01
91.382,0.05,0.01,0.01
91.384,0.05,0.02,0.01
91.386,0.06,0.03,0.02
91.389,0.05,0.03,0.02
91.391,0.06,0.04,0.03
91.393,0.06,0.04,0.03
91.394,0.06,0.05,0.02
91.396,0.07,0.06,0.03
91.398,0.07,0.06,0.03
91.402,0.07,0.06,0.03
91.402,0.06,0.06,0.02
91.404,0.08,0.06,0.02
91.406,0.07,0.06,0.02
91.408,0.06,0.06,0.02
91.411,0.05,0.05,0.02
91.412,0.05,0.04,0.01
91.413,0.05,0.04,0.01
91.416,0.04,0.03,0.01
91.418,0.04,0.02,0.00
91.421,0.03,0.01,-0.00
91.423,0.02,0.00,-0.00
91.424,0.02,-0.00,-0.00
91.426,0.02,-0.02,-0.01
91.428,0.01,-0.03,-0.00
91.431,-0.00,-0.04,-0.00
91.432,-0.01,-0.05,-0.00
91.434,-0.01,-0.06,-0.00
91.442,-0.03,-0.06,-0.00
91.443,-0.04,-0.07,0.00
91.443,-0.04,-0.07,0.00
91.443,-0.05,-0.07,0.00
91.444,-0.06,-0.07,-0.00
91.446,-0.06,-0.07,0.00
91.448,-0.08,-0.07,0.01
91.451,-0.08,-0.07,0.00
91.452,-0.08,-0.07,0.01
91.454,-0.09,-0.06,0.01
91.455,-0.10,-0.06,0.01
91.458,-0.10,-0.05,0.01
91.460,-0.10,-0.04,0.01
91.461,-0.11,-0.03,0.01
91.463,-0.10,-0.02,0.01
91.466,-0.10,-0.02,0.01
91.468,-0.09,-0.01,0.01
91.471,-0.08,-0.01,0.02
91.472,-0.08,-0.00,0.02
91.474,-0.07,0.00,0.02
91.476,-0.07,0.00,0.02
91.478,-0.05,0.00,0.02
91.481,-0.04,0.00,0.02
91.483,-0.03,0.01,0.02
91.485,-0.01,0.01,0.02
91.486,0.00,0.01,0.02
91.488,0.01,0.01,0.02
91.491,0.02,0.01,0.01
91.491,0.03,0.01,0.02
91.493,0.04,0.01,0.01
91.496,0.05,0.01,0.01
91.497,0.05,0.01,0.01
91.501,0.06,0.02,0.01
91.502,0.06,0.01,0.01
91.505,0.06,0.02,0.01
91.506,0.07,0.02,0.00
91.511,0.07,0.02,-0.00
91.512,0.07,0.03,-0.00
91.512,0.07,0.03,-0.00
91.514,0.07,0.03,-0.00
91.518,0.07,0.04,-0.01
91.518,0.06,0.04,-0.00
91.520,0.06,0.04,-0.01
91.521,0.06,0.04,-0.01
91.524,0.06,0.04,-0.01
91.525,0.06,0.04,-0.01
91.528,0.06,0.04,-0.01
91.531,0.05,0.04,-0.01
91.532,0.06,0.03,-0.01
91.533,0.05,0.03,-0.01
91.537,0.05,0.02,-0.00
91.538,0.05,0.02,0.00
91.541,0.04,0.01,0.00
91.542,0.03,0.01,0.01
91.544,0.03,0.01,0.01
91.546,0.03,-0.00,0.01
91.548,0.02,-0.01,0.01
91.551,0.01,-0.01,0.02
91.552,0.01,-0.02,0.02
91.554,0.00,-0.02,0.02
91.556,-0.00,-0.03,0.02
91.557,-0.01,-0.04,0.02
91.561,-0.01,-0.04,0.02
91.562,-0.02,-0.05,0.02
91.564,-0.03,-0.06,0.02
91.566,-0.04,-0.06,0.02
91.568,-0.05,-0.06,0.02
91.572,-0.05,-0.06,0.02
91.573,-0.05,-0.06,0.02
91.574,-0.06,-0.06,0.02
91.576,-0.06,-0.06,0.01
91.577,-0.07,-0.06,0.01
91.581,-0.07,-0.05,0.00
91.581,-0.07,-0.05,0.00
91.584,-0.07,-0.05,-0.00
91.585,-0.08,-0.05,-0.00
91.588,-0.08,-0.05,-0.01
91.591,-0.08,-0.04,-0.01
91.592,-0.08,-0.05,-0.01
91.594,-0.09,-0.05,-0.01
91.596,-0.08,-0.04,-0.01
91.598,-0.08,-0.05,-0.01
91.601,-0.08,-0.04,-0.02
91.602,-0.08,-0.04,-0.02
91.604,-0.09,-0.04,-0.01
91.606,-0.08,-0.03,-0.02
91.608,-0.08,-0.03,-0.01
91.611,-0.08,-0.03,-0.02
91.612,-0.08,-0.03,-0.01
91.614,-0.07,-0.03,-0.01
91.616,-0.08,-0.02,-0.00
91.618,-0.07,-0.02,-0.01
91.621,-0.07,-0.02,0.00
91.623,-0.06,-0.02,-0.00
91.624,-0.06,-0.02,0.01
91.626,-0.05,-0.02,0.01
91.627,-0.04,-0.02,0.01
91.631,-0.04,-0.02,0.02
91.631,-0.03,-0.02,0.02
91.634,-0.03,-0.02,0.02
91.636,-0.01,-0.03,0.02
91.637,-0.02,-0.03,0.02
91.644,-0.01,-0.03,0.02
91.644,0.00,-0.03,0.01
91.644,0.01,-0.04,0.01
91.645,0.02,-0.04,0.01
91.648,0.03,-0.04,0.01
91.651,0.03,-0.03,0.01
91.652,0.04,-0.04,0.01
91.654,0.04,-0.03,0.01
91.656,0.05,-0.03,0.00
91.658,0.06,-0.03,0.00
91.660,0.06,-0.03,-0.00
91.662,0.06,-0.03,-0.00
91.664,0.06,-0.03,-0.00
91.665,0.06,-0.02,-0.00
91.667,0.06,-0.02,0.00
91.671,0.06,-0.02,-0.00
91.672,0.07,-0.02,-0.00
91.673,0.06,-0.01,-0.00
91.676,0.06,-0.01,0.00
91.677,0.06,-0.01,-0.00
91.680,0.06,-0.00,0.00
91.681,0.06,0.01,0.00
91.684,0.06,0.01,0.01
91.686,0.04,0.01,0.01
91.688,0.04,0.01,0.01
91.691,0.04,0.01,0.02
91.692,0.04,0.01,0.02
91.699,0.04,0.01,0.02
91.699,0.04,0.01,0.02
91.699,0.04,0.01,0.03
91.701,0.04,0.01,0.03
91.702,0.03,0.02,0.03
91.706,0.03,0.01,0.04
91.706,0.01,0.01,0.04
91.708,0.01,0.01,0.04
91.711,0.01,0.01,0.03
91.711,0.01,0.00,0.03
91.713,0.00,0.01,0.03
91.716,0.01,0.01,0.03
91.719,0.01,0.01,0.03
91.720,0.00,0.01,0.02
91.721,-0.01,0.01,0.02
91.723,-0.01,0.01,0.02
91.725,-0.01,0.01,0.01
91.727,-0.02,0.01,0.01
91.731,-0.02,0.01,0.01
91.731,-0.02,0.01,0.00
91.734,-0.03,0.01,-0.00
91.735,-0.03,0.01,-0.01
91.737,-0.03,0.01,-0.01
91.741,-0.04,0.01,-0.01
91.742,-0.04,0.01,-0.01
91.744,-0.05,0.00,-0.01
91.746,-0.06,0.00,-0.02
91.748,-0.06,0.01,-0.02
91.750,-0.07,0.00,-0.02
91.751,-0.06,0.00,-0.02
91.754,-0.07,0.00,-0.02
91.756,-0.07,-0.00,-0.02
91.758,-0.08,-0.00,-0.01
91.761,-0.08,-0.00,-0.01
91.761,-0.08,-0.01,-0.01
91.764,-0.07,-0.01,-0.01
91.766,-0.08,-0.01,-0.01
91.767,-0.07,-0.01,-0.01
91.771,-0.08,-0.01,-0.00
91.772,-0.08,-0.01,-0.00
91.774,-0.07,-0.01,0.00
91.776,-0.07,-0.01,0.00
91.778,-0.07,-0.01,0.00
91.780,-0.07,-0.01,0.01
91.782,-0.06,-0.01,0.00
91.784,-0.06,-0.00,0.00
91.785,-0.05,-0.00,0.01
91.788,-0.04,-0.00,0.01
91.791,-0.03,-0.00,0.01
91.792,-0.04,0.00,0.01
91.793,-0.03,0.00,0.00
91.796,-0.02,0.00,0.00
91.798,-0.02,0.01,0.00
91.800,-0.00,0.01,-0.00
91.802,0.00,0.01,-0.00
91.804,0.01,0.01,-0.00
91.806,0.01,0.01,-0.00
91.808,0.02,0.01,-0.00
91.811,0.03,0.01,-0.00
91.812,0.03,0.02,-0.01
91.814,0.04,0.01,-0.01
91.816,0.04,0.02,-0.01
91.817,0.05,0.02,-0.01
91.821,0.04,0.02,-0.01
91.823,0.05,0.02,-0.01
91.824,0.05,0.03,-0.01
91.826,0.05,0.03,-0.01
91.828,0.05,0.03,-0.01
91.831,0.05,0.04,-0.01
91.831,0.05,0.04,-0.01
91.834,0.05,0.03,-0.01
91.836,0.05,0.04,-0.01
91.838,0.04,0.03,-0.01
91.841,0.04,0.03,-0.00
91.846,0.04,0.02,-0.00
91.847,0.03,0.01,-0.00
91.847,0.02,0.01,-0.00
91.847,0.01,0.01,-0.00
91.851,0.01,-0.00,-0.00
91.852,0.00,-0.01,-0.01
91.854,-0.01,-0.01,-0.01
91.856,-0.01,-0.02,-0.01
91.857,-0.02,-0.02,-0.01
91.860,-0.03,-0.03,-0.02
91.861,-0.03,-0.03,-0.02
91.863,-0.03,-0.04,-0.02
91.865,-0.04,-0.04,-0.03
91.867,-0.05,-0.04,-0.03
91.870,-0.05,-0.04,-0.03
91.871,-0.05,-0.04,-0.04
91.874,-0.06,-0.04,-0.04
91.876,-0.06,-0.04,-0.05
91.878,-0.06,-0.05,-0.05
91.880,-0.06,-0.05,-0.05
91.881,-0.06,-0.05,-0.05
91.884,-0.06,-0.06,-0.05
91.886,-0.07,-0.06,-0.05
91.888,-0.07,-0.07,-0.05
91.891,-0.07,-0.07,-0.05
91.893,-0.07,-0.07,-0.05
91.895,-0.08,-0.07,-0.05
91.897,-0.08,-0.07,-0.05
91.899,-0.08,-0.08,-0.05
91.901,-0.08,-0.07,-0.05
91.902,-0.08,-0.07,-0.05
91.905,-0.08,-0.07,-0.05
91.907,-0.08,-0.06,-0.04
91.907,-0.08,-0.05,-0.05
91.912,-0.08,-0.03,-0.04
91.913,-0.07,-0.03,-0.04
91.914,-0.07,-0.02,-0.04
91.916,-0.07,-0.01,-0.04
91.918,-0.06,0.00,-0.04
91.920,-0.04,0.02,-0.04
91.921,-0.04,0.02,-0.04
91.923,-0.03,0.03,-0.04
91.925,-0.02,0.04,-0.04
91.927,-0.01,0.05,-0.04
91.931,0.00,0.06,-0.03
91.931,0.01,0.06,-0.03
91.933,0.02,0.07,-0.03
91.935,0.03,0.07,-0.03
91.937,0.04,0.08,-0.02
91.941,0.05,0.08,-0.01
91.942,0.04,0.08,-0.01
91.944,0.05,0.08,-0.00
91.946,0.06,0.08,0.00
91.948,0.06,0.08,0.00
91.954,0.05,0.07,0.01
91.954,0.06,0.07,0.01
91.954,0.05,0.07,0.02
91.956,0.05,0.07,0.02
91.959,0.05,0.06,0.03
91.961,0.04,0.05,0.03
91.962,0.03,0.05,0.03
91.964,0.02,0.04,0.04
91.967,0.02,0.04,0.04
91.968,0.02,0.03,0.04
91.972,0.01,0.03,0.04
91.972,0.01,0.03,0.04
91.974,0.00,0.02,0.04
91.976,-0.00,0.02,0.04
91.979,-0.01,0.02,0.03
91.980,-0.01,0.01,0.03
91.983,-0.01,0.01,0.02
91.985,-0.02,0.01,0.02
91.986,-0.02,-0.00,0.01
91.988,-0.02,-0.00,0.01
91.992,-0.03,-0.01,-0.00
91.992,-0.02,-0.01,-0.01
91.995,-0.02,-0.02,-0.02
91.996,-0.03,-0.02,-0.03
91.997,-0.03,-0.03,-0.03
92.001,-0.03,-0.03,-0.04
92.002,-0.02,-0.04,-0.05
92.005,-0.04,-0.04,-0.06
92.007,-0.04,-0.04,-0.06
92.008,-0.04,-0.05,-0.07
92.010,-0.04,-0.05,-0.07
92.012,-0.05,-0.05,-0.08
92.015,-0.04,-0.05,-0.08
92.015,-0.05,-0.05,-0.08
92.017,-0.05,-0.05,-0.09
92.021,-0.06,-0.05,-0.09
92.021,-0.05,-0.05,-0.09
92.024,-0.06,-0.04,-0.09
92.025,-0.06,-0.03,-0.09
92.027,-0.05,-0.03,-0.09
92.030,-0.06,-0.02,-0.09
92.031,-0.06,-0.01,-0.09
92.034,-0.05,-0.01,-0.09
92.035,-0.05,-0.00,-0.09
92.037,-0.05,0.00,-0.08
92.040,-0.05,0.01,-0.08
92.042,-0.04,0.01,-0.08
92.043,-0.03,0.01,-0.07
92.046,-0.03,0.02,-0.07
92.048,-0.02,0.02,-0.06
92.051,-0.01,0.03,-0.06
92.053,-0.01,0.04,-0.06
92.054,-0.00,0.04,-0.05
92.055,0.01,0.04,-0.05
92.057,0.02,0.05,-0.04
92.060,0.02,0.05,-0.04
92.062,0.02,0.06,-0.03
92.063,0.03,0.06,-0.03
92.065,0.03,0.06,-0.02
92.067,0.04,0.06,-0.02
92.071,0.04,0.07,-0.01
92.074,0.05,0.07,-0.01
92.074,0.05,0.08,-0.01
92.075,0.05,0.08,-0.01
92.077,0.05,0.08,-0.00
92.080,0.05,0.08,0.00
92.081,0.05,0.08,0.01
92.084,0.04,0.07,0.01
92.086,0.05,0.07,0.01
92.088,0.04,0.07,0.01
92.090,0.03,0.06,0.00
92.091,0.03,0.06,0.00
92.094,0.02,0.05,0.00
92.095,0.00,0.04,0.00
92.097,0.00,0.04,-0.00
92.100,-0.01,0.02,-0.00
92.102,-0.02,0.02,-0.01
92.104,-0.03,0.01,-0.01
92.105,-0.04,0.00,-0.01
92.109,-0.05,-0.00,-0.01
92.111,-0.06,-0.01,-0.02
92.111,-0.06,-0.01,-0.02
92.113,-0.07,-0.02,-0.02
92.115,-0.07,-0.03,-0.03
92.118,-0.08,-0.03,-0.03
92.121,-0.09,-0.03,-0.02
92.122,-0.09,-0.04,-0.03
92.124,-0.09,-0.04,-0.03
92.126,-0.10,-0.04,-0.03
92.128,-0.10,-0.04,-0.03
92.131,-0.10,-0.04,-0.03
92.132,-0.10,-0.04,-0.03
92.134,-0.10,-0.04,-0.02
92.136,-0.10,-0.04,-0.02
92.138,-0.10,-0.03,-0.02
92.141,-0.09,-0.03,-0.01
92.142,-0.09,-0.03,-0.01
92.143,-0.09,-0.02,-0.01
92.145,-0.08,-0.02,-0.00
92.148,-0.07,-0.01,-0.00
92.150,-0.05,-0.00,0.00
92.151,-0.04,-0.00,0.01
92.154,-0.03,0.00,0.01
92.156,-0.02,0.00,0.02
92.158,-0.00,0.01,0.02
92.160,0.01,0.01,0.02
92.163,0.02,0.01,0.02
92.164,0.03,0.02,0.03
92.166,0.04,0.02,0.03
92.169,0.05,0.02,0.03
92.171,0.06,0.02,0.04
92.172,0.07,0.02,0.04
92.174,0.08,0.01,0.03
92.176,0.09,0.01,0.03
92.178,0.10,0.01,0.03
92.181,0.10,0.01,0.03
92.182,0.10,0.02,0.03
92.184,0.11,0.03,0.03
92.186,0.10,0.03,0.03
92.188,0.10,0.04,0.03
92.191,0.10,0.05,0.03
92.192,0.11,0.05,0.03
92.194,0.11,0.06,0.03
92.196,0.11,0.06,0.03
92.199,0.10,0.06,0.03
92.201,0.09,0.05,0.03
92.202,0.09,0.05,0.03
92.206,0.08,0.03,0.03
92.206,0.07,0.02,0.03
92.209,0.06,0.01,0.02
92.211,0.05,-0.00,0.02
92.213,0.05,-0.01,0.02
92.214,0.03,-0.02,0.01
92.216,0.00,-0.03,0.01
92.218,0.01,-0.04,0.01
92.221,-0.01,-0.04,0.00
92.222,-0.03,-0.04,-0.00
92.224,-0.05,-0.04,-0.00
92.226,-0.06,-0.04,-0.01
92.228,-0.08,-0.04,-0.01
92.230,-0.09,-0.03,-0.02
92.232,-0.09,-0.03,-0.02
92.234,-0.10,-0.03,-0.02
92.236,-0.12,-0.03,-0.02
92.237,-0.12,-0.02,-0.03
92.240,-0.13,-0.02,-0.03
92.241,-0.13,-0.02,-0.03
92.243,-0.14,-0.01,-0.03
92.245,-0.13,-0.01,-0.04
92.248,-0.14,-0.01,-0.04
92.251,-0.13,-0.01,-0.04
92.253,-0.13,0.00,-0.04
92.254,-0.14,0.00,-0.04
92.256,-0.13,0.01,-0.04
92.257,-0.14,0.00,-0.04
92.261,-0.12,0.02,-0.04
92.261,-0.13,0.02,-0.04
92.263,-0.12,0.02,-0.04
92.265,-0.12,0.02,-0.03
92.267,-0.11,0.03,-0.03
92.271,-0.11,0.03,-0.03
92.272,-0.09,0.03,-0.02
92.274,-0.09,0.03,-0.02
92.275,-0.09,0.04,-0.02
92.277,-0.07,0.04,-0.02
92.281,-0.06,0.04,-0.01
92.282,-0.06,0.04,-0.01
92.284,-0.04,0.03,-0.01
92.286,-0.03,0.03,-0.00
92.288,-0.03,0.02,0.00
92.290,-0.02,0.02,0.01
92.292,0.00,0.02,0.01
92.294,0.02,0.01,0.01
92.296,0.02,0.02,0.01
92.298,0.03,0.01,0.01
92.301,0.05,0.02,0.01
92.301,0.04,0.02,0.01
92.304,0.05,0.02,0.01
92.306,0.07,0.02,0.01
92.308,0.07,0.03,0.00
92.311,0.07,0.03,-0.00
92.312,0.08,0.04,-0.00
92.314,0.09,0.04,-0.00
92.316,0.09,0.05,-0.00
92.318,0.09,0.05,-0.01
92.321,0.09,0.05,-0.01
92.321,0.09,0.06,-0.01
92.324,0.09,0.06,-0.01
92.326,0.09,0.06,-0.01
92.328,0.09,0.06,-0.00
92.331,0.08,0.06,-0.01
92.331,0.09,0.06,-0.00
92.333,0.08,0.06,-0.00
92.335,0.08,0.05,-0.00
92.337,0.07,0.05,-0.00
92.342,0.06,0.04,0.00
92.342,0.06,0.04,0.00
92.344,0.05,0.03,0.00
92.346,0.04,0.02,0.00
92.348,0.04,0.02,0.00
92.352,0.03,0.00,0.00
92.352,0.02,-0.00,0.00
92.355,0.00,-0.01,0.01
92.356,-0.01,-0.02,0.01
92.358,-0.02,-0.02,0.01
92.361,-0.03,-0.02,0.00
92.362,-0.04,-0.03,-0.00
92.365,-0.05,-0.03,-0.00
92.366,-0.06,-0.03,-0.00
92.368,-0.06,-0.02,-0.00
92.371,-0.07,-0.02,-0.01
92.372,-0.07,-0.02,-0.01
92.374,-0.08,-0.01,-0.02
92.376,-0.07,-0.01,-0.02
92.378,-0.09,-0.01,-0.03
92.381,-0.08,-0.01,-0.04
92.382,-0.08,-0.00,-0.03
92.384,-0.08,-0.00,-0.04
92.386,-0.07,0.00,-0.04
92.388,-0.07,0.00,-0.04
92.391,-0.06,0.00,-0.04
92.392,-0.06,0.01,-0.04
92.394,-0.05,0.01,-0.04
92.396,-0.04,0.01,-0.04
92.399,-0.04,0.01,-0.03
92.401,-0.03,0.01,-0.03
92.402,-0.03,0.02,-0.02
92.404,-0.02,0.02,-0.02
92.406,-0.02,0.02,-0.02
92.408,-0.01,0.02,-0.02
92.411,-0.01,0.02,-0.01
92.412,-0.01,0.02,-0.01
92.414,0.00,0.03,-0.01
92.416,0.00,0.03,-0.01
92.418,0.01,0.04,-0.01
92.421,0.02,0.05,-0.01
92.422,0.02,0.05,-0.01
92.424,0.02,0.05,-0.00
92.426,0.03,0.05,-0.01
92.428,0.04,0.06,-0.00
92.431,0.05,0.06,-0.00
92.432,0.05,0.06,-0.00
92.434,0.06,0.06,0.00
92.436,0.06,0.06,0.00
92.438,0.07,0.06,0.00
92.440,0.09,0.06,0.00
92.441,0.07,0.05,0.01
92.444,0.08,0.05,0.00
92.446,0.08,0.05,0.00
92.448,0.08,0.05,0.00
92.451,0.07,0.04,0.01
92.452,0.07,0.04,0.01
92.454,0.07,0.03,0.01
92.456,0.07,0.03,0.01
92.458,0.05,0.02,0.01
92.460,0.03,0.01,0.01
92.463,0.03,0.01,0.02
92.464,0.00,0.00,0.02
92.465,-0.02,0.00,0.02
92.467,-0.02,0.00,0.02
92.470,-0.05,-0.00,0.02
92.472,-0.05,-0.00,0.02
92.474,-0.07,-0.01,0.02
92.476,-0.09,-0.01,0.02
92.477,-0.09,-0.02,0.02
92.480,-0.10,-0.02,0.01
92.481,-0.10,-0.02,0.01
92.484,-0.11,-0.02,0.00
92.485,-0.11,-0.03,0.00
92.488,-0.11,-0.03,-0.00
92.491,-0.11,-0.03,-0.01
92.492,-0.11,-0.03,-0.02
92.493,-0.11,-0.02,-0.02
92.496,-0.10,-0.02,-0.03
92.498,-0.09,-0.02,-0.03
92.500,-0.07,-0.02,-0.03
92.502,-0.06,-0.02,-0.04
92.506,-0.05,-0.02,-0.04
92.507,-0.03,-0.01,-0.04
92.508,-0.02,-0.01,-0.04
92.510,-0.00,-0.00,-0.05
92.512,0.01,-0.00,-0.05
92.515,0.01,-0.00,-0.05
92.516,0.03,0.00,-0.06
92.518,0.04,0.01,-0.06
92.520,0.05,0.01,-0.07
92.523,0.06,0.02,-0.07
92.523,0.06,0.02,-0.07
92.527,0.07,0.03,-0.06
92.528,0.07,0.02,-0.07
92.530,0.07,0.02,-0.06
92.532,0.06,0.02,-0.07
92.534,0.06,0.02,-0.06
92.536,0.06,0.02,-0.07
92.538,0.04,0.02,-0.06
92.540,0.04,0.02,-0.07
92.542,0.03,0.01,-0.07
92.544,0.02,0.02,-0.07
92.545,0.01,0.01,-0.07
92.548,0.00,0.01,-0.07
92.551,-0.01,0.00,-0.07
92.552,-0.03,0.00,-0.07
92.553,-0.04,-0.00,-0.07
92.556,-0.04,-0.01,-0.07
92.558,-0.05,-0.01,-0.07
92.561,-0.07,-0.01,-0.06
92.563,-0.06,-0.01,-0.07
92.564,-0.08,-0.02,-0.06
92.566,-0.08,-0.02,-0.07
92.568,-0.09,-0.02,-0.06
92.570,-0.09,-0.03,-0.06
92.572,-0.09,-0.02,-0.06
92.575,-0.09,-0.03,-0.06
92.576,-0.09,-0.03,-0.06
92.577,-0.10,-0.03,-0.06
92.583,-0.10,-0.03,-0.06
92.583,-0.10,-0.03,-0.06
92.584,-0.09,-0.02,-0.06
92.587,-0.08,-0.02,-0.06
92.589,-0.07,-0.02,-0.06
92.593,-0.06,-0.01,-0.05
92.594,-0.07,-0.01,-0.05
92.595,-0.06,-0.00,-0.04
92.596,-0.04,0.00,-0.04
92.598,-0.04,0.00,-0.04
92.600,-0.03,0.01,-0.03
92.601,-0.02,0.00,-0.03
92.608,-0.01,0.00,-0.02
92.609,-0.00,0.00,-0.02
92.609,0.02,0.00,-0.01
92.610,0.02,-0.00,-0.01
92.611,0.03,-0.00,-0.00
92.613,0.04,-0.00,0.00
92.615,0.05,-0.00,0.00
92.619,0.04,0.00,0.01
92.621,0.05,0.00,0.00
92.624,0.06,0.00,0.00
92.624,0.05,0.01,0.00
92.626,0.05,0.00,-0.00
92.628,0.06,0.00,-0.00
92.630,0.05,0.01,-0.01
92.632,0.05,0.01,-0.01
92.634,0.05,0.01,-0.02
92.635,0.04,0.01,-0.02
92.637,0.04,0.02,-0.03
92.640,0.03,0.02,-0.03
92.641,0.03,0.02,-0.03
92.644,0.03,0.02,-0.03
92.646,0.02,0.02,-0.03
92.647,0.02,0.02,-0.04
92.650,0.01,0.02,-0.04
92.651,0.01,0.02,-0.04
92.655,0.00,0.02,-0.03
92.657,0.00,0.02,-0.03
92.658,0.01,0.01,-0.04
92.660,0.00,0.00,-0.03
92.661,-0.01,0.00,-0.03
92.664,-0.01,0.00,-0.03
92.666,-0.01,-0.00,-0.03
92.668,-0.01,-0.00,-0.03
92.670,-0.02,-0.00,-0.02
92.671,-0.02,-0.01,-0.02
92.673,-0.02,-0.00,-0.02
92.676,-0.03,-0.01,-0.01
92.677,-0.03,-0.01,-0.01
92.680,-0.04,-0.01,-0.01
92.681,-0.04,-0.01,-0.01
92.684,-0.04,-0.02,-0.00
92.686,-0.05,-0.02,-0.00
92.688,-0.06,-0.03,0.00
92.690,-0.07,-0.03,0.00
92.692,-0.06,-0.03,0.00
92.693,-0.07,-0.03,0.00
92.695,-0.07,-0.04,0.00
92.698,-0.07,-0.04,-0.00
92.701,-0.08,-0.04,-0.00
92.702,-0.07,-0.03,-0.01
92.704,-0.08,-0.03,-0.01
92.707,-0.07,-0.02,-0.01
92.708,-0.08,-0.02,-0.01
92.711,-0.07,-0.01,-0.01
92.712,-0.08,-0.01,-0.01
92.713,-0.08,-0.01,-0.01
92.715,-0.07,-0.01,-0.01
92.718,-0.06,-0.01,-0.01
92.720,-0.06,-0.01,-0.01
92.722,-0.05,-0.01,-0.02
92.724,-0.05,-0.00,-0.01
92.725,-0.04,0.01,-0.02
92.727,-0.05,0.02,-0.02
92.730,-0.04,0.03,-0.02
92.731,-0.04,0.04,-0.01
92.735,-0.04,0.05,-0.01
92.735,-0.03,0.06,-0.01
92.737,-0.03,0.07,-0.01
92.741,-0.03,0.08,-0.00
92.743,-0.03,0.09,-0.00
92.744,-0.03,0.10,-0.00
92.745,-0.02,0.10,-0.00
92.748,-0.03,0.11,0.00
92.751,-0.02,0.11,-0.00
92.752,-0.03,0.11,0.00
92.754,-0.02,0.11,-0.00
92.756,-0.02,0.11,-0.00
92.758,-0.02,0.11,-0.00
92.760,-0.03,0.10,-0.00
92.762,-0.02,0.11,-0.01
92.764,-0.03,0.11,-0.01
92.765,-0.03,0.11,-0.01
92.767,-0.04,0.10,-0.01
92.770,-0.05,0.10,-0.01
92.772,-0.04,0.09,-0.02
92.774,-0.05,0.09,-0.01
92.776,-0.05,0.08,-0.02
92.778,-0.05,0.08,-0.02
92.781,-0.06,0.07,-0.02
92.782,-0.07,0.07,-0.02
92.784,-0.07,0.06,-0.02
92.786,-0.07,0.05,-0.03
92.788,-0.07,0.04,-0.03
92.792,-0.07,0.03,-0.03
92.792,-0.07,0.02,-0.02
92.793,-0.07,0.01,-0.03
92.796,-0.06,0.01,-0.03
92.798,-0.06,-0.01,-0.03
92.802,-0.05,-0.02,-0.02
92.803,-0.06,-0.02,-0.02
92.805,-0.05,-0.03,-0.02
92.806,-0.06,-0.04,-0.02
92.808,-0.05,-0.05,-0.02
92.810,-0.04,-0.06,-0.02
92.812,-0.04,-0.07,-0.02
92.814,-0.03,-0.08,-0.02
92.816,-0.03,-0.08,-0.03
92.818,-0.02,-0.09,-0.03
92.821,-0.02,-0.11,-0.03
92.822,-0.01,-0.11,-0.04
92.824,-0.01,-0.12,-0.04
92.826,-0.00,-0.12,-0.05
92.828,0.01,-0.12,-0.05
92.831,0.01,-0.11,-0.05
92.832,0.01,-0.11,-0.06
92.834,0.02,-0.10,-0.06
92.836,0.03,-0.09,-0.07
92.838,0.03,-0.09,-0.06
92.841,0.05,-0.08,-0.07
92.842,0.05,-0.07,-0.06
92.844,0.06,-0.06,-0.06
92.846,0.07,-0.05,-0.06
92.848,0.07,-0.04,-0.06
92.851,0.09,-0.03,-0.05
92.851,0.11,-0.01,-0.05
92.854,0.11,-0.01,-0.04
92.857,0.13,0.00,-0.04
92.857,0.14,0.01,-0.03
92.860,0.16,0.02,-0.02
92.861,0.17,0.03,-0.01
92.863,0.18,0.04,-0.01
92.865,0.19,0.05,0.00
92.867,0.19,0.06,0.01
92.870,0.21,0.08,0.02
92.871,0.22,0.09,0.03
92.873,0.22,0.10,0.03
92.875,0.23,0.11,0.03
92.877,0.23,0.13,0.04
92.881,0.23,0.14,0.04
92.882,0.24,0.15,0.04
92.884,0.23,0.15,0.04
92.885,0.23,0.16,0.04
92.888,0.22,0.16,0.04
92.892,0.23,0.17,0.04
92.893,0.21,0.17,0.04
92.894,0.21,0.17,0.04
92.896,0.20,0.16,0.04
92.898,0.17,0.16,0.04
92.900,0.16,0.15,0.04
92.901,0.16,0.15,0.03
92.904,0.14,0.14,0.04
92.906,0.12,0.14,0.04
