time,gFx,gFy,gFz,TgF
15.558000,-0.0229,0.1376,0.7234,0.737
15.562000,-0.0184,0.1503,0.7178,0.734
15.574000,-0.0209,0.1571,0.7251,0.742
15.574000,-0.0250,0.1681,0.7295,0.749
15.580000,-0.0308,0.1759,0.7285,0.750
15.586000,-0.0352,0.1817,0.7187,0.742
15.587000,-0.0376,0.1890,0.7028,0.729
15.600000,-0.0336,0.1981,0.6813,0.710
15.604000,-0.0265,0.2124,0.6620,0.696
15.605000,-0.0143,0.2323,0.6387,0.680
15.607000,-0.0056,0.2506,0.6184,0.667
15.612000,-0.0014,0.2672,0.6000,0.657
15.618000,0.0032,0.2828,0.5822,0.647
15.621000,0.0053,0.2980,0.5718,0.645
15.626000,0.0152,0.3109,0.5705,0.650
15.633000,0.0227,0.3216,0.5815,0.665
15.636000,0.0222,0.3292,0.6130,0.696
15.641000,0.0245,0.3293,0.6702,0.747
15.646000,0.0316,0.3234,0.7406,0.809
15.666000,0.0389,0.3139,0.8068,0.867
15.667000,0.0408,0.3053,0.8631,0.916
15.668000,0.0345,0.3007,0.9107,0.960
15.669000,0.0303,0.2961,0.9481,0.994
15.671000,0.0279,0.2931,0.9789,1.022
15.675000,0.0304,0.2908,1.0033,1.045
15.680000,0.0373,0.2927,1.0270,1.069
15.685000,0.0454,0.2963,1.0459,1.088
15.690000,0.0535,0.2990,1.0663,1.109
15.696000,0.0634,0.3008,1.0892,1.132
15.704000,0.0740,0.3025,1.1149,1.158
15.706000,0.0884,0.3031,1.1443,1.187
15.710000,0.1010,0.3020,1.1709,1.213
15.715000,0.1178,0.3009,1.1939,1.237
15.720000,0.1383,0.3006,1.2157,1.260
15.725000,0.1536,0.3016,1.2323,1.278
15.729000,0.1529,0.3027,1.2450,1.290
15.735000,0.1377,0.2990,1.2561,1.298
15.739000,0.1176,0.2869,1.2634,1.301
15.744000,0.0982,0.2713,1.2710,1.303
15.751000,0.0805,0.2562,1.2841,1.312
15.754000,0.0721,0.2440,1.3020,1.327
15.759000,0.0756,0.2348,1.3225,1.345
15.764000,0.0852,0.2277,1.3382,1.360
15.770000,0.0948,0.2221,1.3428,1.364
15.773000,0.1006,0.2177,1.3360,1.357
15.778000,0.1011,0.2128,1.3279,1.349
15.785000,0.0937,0.2074,1.3248,1.344
15.791000,0.0825,0.2006,1.3309,1.348
15.794000,0.0731,0.1916,1.3468,1.362
15.798000,0.0711,0.1819,1.3656,1.380
15.819000,0.0716,0.1751,1.3850,1.398
15.820000,0.0702,0.1701,1.4090,1.421
15.821000,0.0705,0.1665,1.4327,1.444
15.822000,0.0733,0.1627,1.4508,1.462
15.829000,0.0797,0.1592,1.4568,1.468
15.829000,0.0799,0.1516,1.4477,1.458
15.834000,0.0713,0.1442,1.4237,1.433
15.837000,0.0558,0.1353,1.3918,1.399
15.843000,0.0398,0.1262,1.3633,1.370
15.847000,0.0236,0.1173,1.3436,1.349
15.852000,0.0126,0.1115,1.3245,1.329
15.857000,0.0017,0.1058,1.2995,1.304
15.865000,-0.0083,0.1039,1.2657,1.270
15.872000,-0.0138,0.1002,1.2267,1.231
15.874000,-0.0123,0.1003,1.1901,1.194
15.876000,-0.0004,0.1022,1.1494,1.154
15.885000,0.0168,0.0994,1.1163,1.121
15.887000,0.0339,0.1020,1.0903,1.096
15.891000,0.0548,0.1078,1.0762,1.083
15.897000,0.0785,0.1119,1.0677,1.076
15.901000,0.1025,0.1171,1.0613,1.073
15.906000,0.1143,0.1203,1.0602,1.073
15.911000,0.1152,0.1186,1.0590,1.072
15.917000,0.1161,0.1152,1.0596,1.072
15.924000,0.1148,0.1129,1.0567,1.069
15.926000,0.1115,0.1139,1.0546,1.067
15.934000,0.1066,0.1187,1.0467,1.059
15.945000,0.1014,0.1201,1.0400,1.052
15.946000,0.0957,0.1147,1.0301,1.041
15.983000,0.0924,0.1102,1.0091,1.019
15.985000,0.0844,0.1022,0.9844,0.993
15.985000,0.0804,0.1001,0.9522,0.961
15.986000,0.0777,0.1016,0.9187,0.928
15.987000,0.0807,0.1033,0.8876,0.897
15.988000,0.0990,0.1114,0.8649,0.878
15.988000,0.1133,0.1220,0.8354,0.852
15.995000,0.1128,0.1321,0.7995,0.818
15.995000,0.1046,0.1343,0.7627,0.781
15.996000,0.0916,0.1348,0.7260,0.744
16.005000,0.0734,0.1373,0.7028,0.720
16.005000,0.0621,0.1417,0.6899,0.707
16.010000,0.0595,0.1472,0.6827,0.701
16.015000,0.0576,0.1532,0.6747,0.694
16.021000,0.0559,0.1586,0.6640,0.685
16.024000,0.0509,0.1654,0.6491,0.672
16.029000,0.0429,0.1690,0.6328,0.656
16.034000,0.0383,0.1705,0.6083,0.633
16.038000,0.0298,0.1768,0.5872,0.614
16.044000,0.0208,0.1846,0.5791,0.608
16.053000,0.0191,0.1902,0.5809,0.612
16.055000,0.0242,0.1932,0.5840,0.616
16.058000,0.0293,0.1917,0.5904,0.621
16.064000,0.0279,0.1906,0.5981,0.628
16.071000,0.0292,0.1914,0.6061,0.636
16.073000,0.0326,0.1946,0.6124,0.643
16.078000,0.0377,0.1984,0.6135,0.646
16.101000,0.0410,0.2053,0.6144,0.649
16.101000,0.0429,0.2147,0.6144,0.652
16.101000,0.0415,0.2254,0.6177,0.659
16.101000,0.0385,0.2361,0.6250,0.669
16.103000,0.0401,0.2442,0.6249,0.672
16.110000,0.0444,0.2516,0.6176,0.668
16.112000,0.0426,0.2585,0.6090,0.663
16.120000,0.0418,0.2666,0.6077,0.665
16.123000,0.0414,0.2753,0.6132,0.673
16.127000,0.0448,0.2796,0.6173,0.679
16.135000,0.0521,0.2791,0.6130,0.676
16.141000,0.0558,0.2796,0.6048,0.669
16.142000,0.0569,0.2813,0.5995,0.665
16.147000,0.0678,0.2853,0.5977,0.666
16.153000,0.0910,0.2960,0.5983,0.674
16.156000,0.1186,0.3125,0.6016,0.688
16.162000,0.1439,0.3295,0.6144,0.712
16.167000,0.1604,0.3412,0.6418,0.744
16.171000,0.1614,0.3419,0.6855,0.783
16.176000,0.1506,0.3340,0.7412,0.827
16.181000,0.1329,0.3195,0.7994,0.871
16.186000,0.1095,0.3024,0.8506,0.909
16.191000,0.0764,0.2893,0.8961,0.945
16.197000,0.0411,0.2831,0.9373,0.980
16.204000,0.0098,0.2766,0.9791,1.017
16.208000,-0.0172,0.2688,1.0164,1.051
16.210000,-0.0384,0.2639,1.0469,1.080
16.229000,-0.0568,0.2664,1.0673,1.102
16.229000,-0.0704,0.2779,1.0805,1.118
16.230000,-0.0815,0.2904,1.0796,1.121
16.232000,-0.0910,0.3018,1.0687,1.114
16.236000,-0.0989,0.3100,1.0564,1.105
16.240000,-0.0987,0.3181,1.0413,1.093
16.246000,-0.0919,0.3282,1.0226,1.078
16.251000,-0.0792,0.3369,0.9987,1.057
16.259000,-0.0603,0.3481,0.9739,1.036
16.260000,-0.0416,0.3573,0.9464,1.012
16.265000,-0.0347,0.3697,0.9372,1.008
16.270000,-0.0291,0.3753,0.9545,1.026
16.275000,-0.0176,0.3721,0.9956,1.063
16.280000,0.0059,0.3701,1.0490,1.112
16.285000,0.0182,0.3675,1.1054,1.165
16.290000,0.0156,0.3646,1.1644,1.220
16.294000,-0.0028,0.3544,1.2593,1.308
16.299000,-0.0237,0.3320,1.3237,1.365
16.306000,-0.0364,0.3110,1.4100,1.444
16.309000,-0.0347,0.2905,1.4815,1.510
16.314000,-0.0331,0.2755,1.5102,1.535
16.319000,-0.0279,0.2733,1.5200,1.545
16.325000,-0.0357,0.2817,1.5138,1.540
16.329000,-0.0457,0.2892,1.4920,1.520
16.335000,-0.0488,0.2937,1.4535,1.484
16.344000,-0.0393,0.2979,1.4054,1.437
16.355000,-0.0271,0.2994,1.3705,1.403
16.356000,-0.0260,0.3049,1.3591,1.393
16.358000,-0.0350,0.3030,1.3688,1.402
16.364000,-0.0468,0.2971,1.3849,1.417
16.398000,-0.0631,0.2876,1.4120,1.442
16.399000,-0.0828,0.2736,1.4378,1.466
16.399000,-0.1108,0.2573,1.4657,1.492
16.400000,-0.1412,0.2384,1.4777,1.503
16.400000,-0.1687,0.2229,1.4818,1.508
16.402000,-0.1888,0.2041,1.4781,1.504
16.402000,-0.2082,0.1830,1.4664,1.492
16.403000,-0.2243,0.1627,1.4463,1.473
16.419000,-0.2253,0.1498,1.4226,1.448
16.420000,-0.2171,0.1397,1.3954,1.419
16.421000,-0.1984,0.1339,1.3601,1.381
16.422000,-0.1684,0.1332,1.3206,1.338
16.427000,-0.1339,0.1396,1.2780,1.293
16.434000,-0.0972,0.1407,1.2262,1.238
16.438000,-0.0609,0.1473,1.1726,1.183
16.441000,-0.0381,0.1566,1.1258,1.137
16.447000,-0.0346,0.1652,1.0909,1.104
16.452000,-0.0423,0.1705,1.0646,1.079
16.456000,-0.0554,0.1715,1.0357,1.051
16.461000,-0.0707,0.1733,1.0026,1.020
16.466000,-0.0872,0.1755,0.9699,0.989
16.471000,-0.0995,0.1796,0.9426,0.965
16.476000,-0.1061,0.1840,0.9180,0.942
16.481000,-0.1117,0.1854,0.8932,0.919
16.514000,-0.1162,0.1845,0.8656,0.893
16.515000,-0.1188,0.1845,0.8391,0.867
16.522000,-0.1182,0.1824,0.8135,0.842
16.522000,-0.1144,0.1808,0.7975,0.826
16.523000,-0.1066,0.1785,0.7900,0.817
16.524000,-0.0947,0.1753,0.7891,0.814
16.524000,-0.0813,0.1700,0.7946,0.817
16.525000,-0.0686,0.1636,0.8065,0.826
16.525000,-0.0529,0.1576,0.8164,0.833
16.540000,-0.0343,0.1543,0.8138,0.829
16.542000,-0.0134,0.1523,0.7939,0.808
16.544000,0.0093,0.1514,0.7641,0.779
16.546000,0.0296,0.1527,0.7340,0.750
16.562000,0.0438,0.1511,0.7056,0.723
16.563000,0.0548,0.1478,0.6796,0.698
16.563000,0.0628,0.1452,0.6488,0.668
16.564000,0.0635,0.1419,0.6165,0.636
16.570000,0.0566,0.1378,0.5902,0.609
16.574000,0.0451,0.1316,0.5777,0.594
16.579000,0.0304,0.1288,0.5878,0.602
16.584000,0.0219,0.1271,0.6175,0.631
16.595000,0.0214,0.1249,0.6540,0.666
16.596000,0.0264,0.1214,0.6847,0.696
16.601000,0.0281,0.1171,0.7075,0.718
16.606000,0.0326,0.1136,0.7287,0.738
16.608000,0.0384,0.1127,0.7476,0.757
16.613000,0.0462,0.1176,0.7713,0.782
16.619000,0.0469,0.1231,0.8034,0.814
16.624000,0.0390,0.1259,0.8273,0.838
16.628000,0.0262,0.1225,0.8425,0.852
16.634000,0.0120,0.1187,0.8437,0.852
16.643000,0.0014,0.1192,0.8354,0.844
16.646000,-0.0062,0.1260,0.8222,0.832
16.650000,-0.0109,0.1371,0.8069,0.819
16.657000,-0.0166,0.1519,0.7843,0.799
16.658000,-0.0285,0.1631,0.7530,0.771
16.663000,-0.0435,0.1716,0.7154,0.737
16.670000,-0.0578,0.1800,0.6793,0.705
16.674000,-0.0655,0.1894,0.6466,0.677
16.678000,-0.0721,0.2016,0.6187,0.655
16.682000,-0.0743,0.2146,0.6000,0.642
16.689000,-0.0685,0.2320,0.5809,0.629
16.692000,-0.0552,0.2540,0.5638,0.621
16.697000,-0.0458,0.2778,0.5585,0.625
16.705000,-0.0349,0.2969,0.5546,0.630
16.708000,-0.0256,0.3113,0.5620,0.643
16.712000,-0.0201,0.3187,0.5842,0.666
16.718000,-0.0128,0.3268,0.6033,0.686
16.723000,0.0028,0.3286,0.6167,0.699
16.726000,0.0094,0.3320,0.6349,0.716
16.732000,0.0156,0.3394,0.6563,0.739
16.741000,0.0183,0.3409,0.6873,0.767
16.748000,0.0215,0.3459,0.7257,0.804
16.751000,0.0249,0.3437,0.7674,0.841
16.757000,0.0380,0.3426,0.8062,0.877
16.761000,0.0513,0.3387,0.8448,0.912
16.766000,0.0429,0.3399,0.8881,0.952
16.789000,0.0217,0.3370,0.9351,0.994
16.790000,0.0004,0.3288,0.9851,1.038
16.790000,-0.0098,0.3162,1.0275,1.075
16.794000,-0.0196,0.3058,1.0629,1.106
16.794000,-0.0205,0.2998,1.0967,1.137
16.796000,-0.0253,0.2977,1.1290,1.168
16.801000,-0.0246,0.2934,1.1646,1.201
16.812000,-0.0136,0.2877,1.1953,1.229
16.815000,0.0040,0.2801,1.2194,1.251
16.815000,0.0252,0.2731,1.2359,1.266
16.820000,0.0350,0.2647,1.2543,1.282
16.825000,0.0377,0.2594,1.2726,1.299
16.829000,0.0412,0.2559,1.2900,1.316
16.835000,0.0373,0.2542,1.3000,1.325
16.841000,0.0347,0.2505,1.3081,1.332
16.846000,0.0257,0.2412,1.3110,1.333
16.849000,0.0052,0.2323,1.3189,1.339
16.855000,-0.0126,0.2228,1.3303,1.349
16.859000,-0.0249,0.2098,1.3433,1.360
16.864000,-0.0239,0.1973,1.3573,1.372
16.870000,-0.0120,0.1863,1.3694,1.382
16.874000,0.0081,0.1794,1.3784,1.390
16.879000,0.0377,0.1764,1.3874,1.399
16.884000,0.0718,0.1764,1.3928,1.406
16.890000,0.0952,0.1732,1.3953,1.409
16.894000,0.1036,0.1661,1.3988,1.412
16.899000,0.0984,0.1557,1.4038,1.416
16.906000,0.0912,0.1423,1.4142,1.424
16.908000,0.0904,0.1324,1.4327,1.442
16.915000,0.0925,0.1271,1.4610,1.469
16.931000,0.0954,0.1248,1.4961,1.504
16.931000,0.1032,0.1214,1.5297,1.538
16.931000,0.1109,0.1164,1.5636,1.572
16.933000,0.1168,0.1123,1.5878,1.596
16.940000,0.1206,0.1121,1.5939,1.602
16.943000,0.1200,0.1149,1.5820,1.591
16.948000,0.1130,0.1185,1.5538,1.562
16.954000,0.1029,0.1263,1.5140,1.523
16.958000,0.0967,0.1340,1.4599,1.469
16.962000,0.0959,0.1424,1.3876,1.398
16.968000,0.0990,0.1511,1.2991,1.312
16.974000,0.1084,0.1551,1.2056,1.220
16.979000,0.1160,0.1559,1.1207,1.137
16.982000,0.1219,0.1571,1.0511,1.070
16.987000,0.1311,0.1608,0.9957,1.017
16.992000,0.1365,0.1672,0.9518,0.976
16.997000,0.1368,0.1711,0.9188,0.945
17.001000,0.1340,0.1709,0.8970,0.923
17.007000,0.1271,0.1642,0.8816,0.906
17.011000,0.1188,0.1533,0.8692,0.891
17.016000,0.1070,0.1419,0.8637,0.882
17.022000,0.0970,0.1342,0.8620,0.878
17.026000,0.0925,0.1304,0.8644,0.879
17.031000,0.0879,0.1294,0.8747,0.889
17.039000,0.0881,0.1266,0.8893,0.903
17.041000,0.0918,0.1255,0.8986,0.912
17.047000,0.0912,0.1266,0.9072,0.921
17.051000,0.0920,0.1240,0.9174,0.930
17.056000,0.0956,0.1155,0.9175,0.930
17.061000,0.0964,0.1115,0.9096,0.921
17.078000,0.1023,0.1107,0.8964,0.909
17.079000,0.1143,0.1183,0.8759,0.891
17.080000,0.1240,0.1256,0.8504,0.869
17.080000,0.1218,0.1288,0.8225,0.841
17.086000,0.1121,0.1304,0.7965,0.815
17.106000,0.0933,0.1273,0.7728,0.789
17.107000,0.0736,0.1245,0.7569,0.771
17.107000,0.0502,0.1261,0.7436,0.756
17.107000,0.0315,0.1276,0.7335,0.745
17.111000,0.0141,0.1277,0.7248,0.736
17.114000,-0.0088,0.1281,0.7188,0.730
17.120000,-0.0282,0.1308,0.7150,0.727
17.125000,-0.0381,0.1330,0.7142,0.727
17.134000,-0.0362,0.1333,0.7157,0.729
17.139000,-0.0340,0.1405,0.7153,0.730
17.144000,-0.0246,0.1496,0.7086,0.725
17.150000,-0.0154,0.1563,0.6998,0.717
17.157000,-0.0099,0.1632,0.6845,0.704
17.161000,-0.0083,0.1693,0.6787,0.700
17.164000,-0.0116,0.1751,0.6813,0.704
17.169000,-0.0097,0.1784,0.6846,0.708
17.175000,-0.0031,0.1803,0.6757,0.699
17.178000,-0.0001,0.1861,0.6574,0.683
17.184000,-0.0027,0.1932,0.6396,0.668
17.189000,-0.0085,0.2018,0.6282,0.660
17.194000,-0.0154,0.2064,0.6176,0.651
17.198000,-0.0163,0.2110,0.6109,0.647
17.217000,-0.0134,0.2147,0.5999,0.637
17.218000,-0.0069,0.2218,0.5896,0.630
17.218000,-0.0034,0.2273,0.5760,0.619
17.222000,-0.0019,0.2327,0.5595,0.606
17.229000,-0.0025,0.2363,0.5460,0.595
17.230000,0.0011,0.2365,0.5339,0.584
17.234000,0.0056,0.2352,0.5235,0.574
17.241000,0.0088,0.2333,0.5153,0.566
17.242000,0.0132,0.2272,0.5110,0.559
17.248000,0.0228,0.2229,0.5087,0.556
17.253000,0.0444,0.2250,0.5160,0.565
17.259000,0.0773,0.2314,0.5431,0.595
17.263000,0.1102,0.2447,0.5953,0.653
17.267000,0.1374,0.2581,0.6657,0.727
17.278000,0.1616,0.2685,0.7498,0.813
17.283000,0.1775,0.2655,0.8240,0.884
17.284000,0.1812,0.2575,0.8737,0.929
17.287000,0.1704,0.2491,0.9047,0.954
17.293000,0.1480,0.2410,0.9221,0.965
17.296000,0.1162,0.2326,0.9302,0.966
17.301000,0.0781,0.2266,0.9427,0.973
17.309000,0.0415,0.2225,0.9672,0.993
17.311000,0.0110,0.2159,0.9994,1.022
17.316000,-0.0094,0.2115,1.0323,1.054
17.329000,-0.0266,0.2112,1.0633,1.084
17.329000,-0.0497,0.2118,1.0911,1.113
17.332000,-0.0737,0.2123,1.1122,1.135
17.335000,-0.0912,0.2159,1.1241,1.148
17.364000,-0.1036,0.2235,1.1257,1.152
17.365000,-0.1183,0.2334,1.1198,1.150
17.365000,-0.1367,0.2446,1.1130,1.148
17.365000,-0.1532,0.2559,1.1071,1.147
17.365000,-0.1658,0.2662,1.1015,1.145
17.366000,-0.1742,0.2769,1.0988,1.146
17.372000,-0.1752,0.2910,1.1002,1.151
17.375000,-0.1684,0.3067,1.1139,1.168
17.383000,-0.1528,0.3161,1.1402,1.193
17.387000,-0.1341,0.3202,1.1671,1.218
17.393000,-0.1144,0.3205,1.1905,1.238
17.394000,-0.0994,0.3256,1.2107,1.258
17.400000,-0.0915,0.3312,1.2288,1.276
17.404000,-0.0881,0.3373,1.2434,1.291
17.414000,-0.0855,0.3407,1.2618,1.310
17.415000,-0.0795,0.3441,1.2749,1.323
17.419000,-0.0644,0.3515,1.2772,1.326
17.425000,-0.0401,0.3647,1.2602,1.313
17.431000,-0.0203,0.3821,1.2286,1.287
17.434000,-0.0118,0.4000,1.1982,1.263
17.439000,-0.0067,0.4100,1.1810,1.250
17.444000,-0.0033,0.4132,1.1783,1.249
17.449000,-0.0088,0.4020,1.1941,1.260
17.454000,-0.0227,0.3884,1.2177,1.278
17.460000,-0.0382,0.3726,1.2493,1.304
17.466000,-0.0550,0.3552,1.2907,1.340
17.468000,-0.0798,0.3360,1.3383,1.382
17.474000,-0.1088,0.3197,1.3905,1.431
17.478000,-0.1416,0.2936,1.4474,1.484
17.483000,-0.1750,0.2688,1.4918,1.526
17.519000,-0.1990,0.2436,1.5303,1.562
17.520000,-0.2127,0.2204,1.5585,1.588
17.521000,-0.2173,0.2016,1.5721,1.600
17.522000,-0.2178,0.1850,1.5801,1.606
17.522000,-0.1994,0.1831,1.5658,1.589
17.525000,-0.2229,0.1618,1.5315,1.556
17.525000,-0.1969,0.1400,1.5247,1.544
17.526000,-0.1803,0.1358,1.5027,1.520
17.533000,-0.1721,0.1343,1.4767,1.493
17.537000,-0.1536,0.1340,1.4369,1.451
17.543000,-0.1285,0.1353,1.3951,1.408
17.547000,-0.1066,0.1385,1.3541,1.365
17.553000,-0.0976,0.1450,1.3136,1.325
17.557000,-0.0916,0.1490,1.2724,1.284
17.561000,-0.0954,0.1535,1.2258,1.239
17.567000,-0.1034,0.1555,1.1763,1.191
17.574000,-0.1123,0.1583,1.1175,1.134
17.577000,-0.1187,0.1626,1.0624,1.081
17.581000,-0.1205,0.1723,1.0023,1.024
17.586000,-0.1205,0.1757,0.9456,0.969
17.593000,-0.1168,0.1801,0.8890,0.915
17.596000,-0.1076,0.1848,0.8364,0.863
17.601000,-0.0960,0.1932,0.7762,0.806
17.609000,-0.0797,0.2071,0.7253,0.758
17.613000,-0.0604,0.2184,0.6818,0.718
17.620000,-0.0374,0.2188,0.6525,0.689
17.622000,-0.0147,0.2184,0.6346,0.671
17.644000,0.0064,0.2191,0.6338,0.671
17.644000,0.0274,0.2186,0.6537,0.690
17.644000,0.0471,0.2113,0.6871,0.720
17.645000,0.0646,0.2012,0.7255,0.756
17.646000,0.0785,0.1905,0.7611,0.789
17.650000,0.0864,0.1828,0.7899,0.815
17.656000,0.0899,0.1786,0.8090,0.833
17.670000,0.0848,0.1741,0.8194,0.842
17.671000,0.0781,0.1714,0.8232,0.844
17.672000,0.0751,0.1693,0.8268,0.847
17.676000,0.0672,0.1701,0.8432,0.863
17.680000,0.0556,0.1669,0.8713,0.889
17.684000,0.0469,0.1531,0.8925,0.907
17.692000,0.0388,0.1358,0.8949,0.906
17.695000,0.0323,0.1235,0.8778,0.887
17.701000,0.0285,0.1194,0.8448,0.854
17.704000,0.0304,0.1225,0.7982,0.808
17.710000,0.0393,0.1295,0.7433,0.756
17.716000,0.0506,0.1336,0.6875,0.702
17.720000,0.0543,0.1369,0.6359,0.653
17.725000,0.0508,0.1421,0.5962,0.615
17.732000,0.0469,0.1460,0.5762,0.596
17.734000,0.0449,0.1471,0.5708,0.591
17.738000,0.0406,0.1474,0.5746,0.595
17.747000,0.0331,0.1479,0.5869,0.606
17.766000,0.0235,0.1484,0.6019,0.620
17.766000,0.0104,0.1528,0.6204,0.639
17.766000,-0.0056,0.1634,0.6464,0.667
17.767000,-0.0243,0.1719,0.6771,0.699
17.769000,-0.0419,0.1747,0.7065,0.729
17.776000,-0.0524,0.1757,0.7274,0.750
17.778000,-0.0528,0.1785,0.7319,0.755
17.782000,-0.0457,0.1896,0.7172,0.743
17.787000,-0.0311,0.2106,0.6812,0.714
17.794000,-0.0090,0.2373,0.6312,0.674
17.797000,0.0180,0.2637,0.5788,0.636
17.803000,0.0406,0.2909,0.5325,0.608
17.808000,0.0552,0.3088,0.5034,0.593
17.812000,0.0687,0.3207,0.4795,0.581
17.817000,0.0737,0.3323,0.4541,0.568
17.822000,0.0649,0.3360,0.4333,0.552
17.828000,0.0499,0.3369,0.4233,0.543
17.832000,0.0359,0.3374,0.4338,0.551
17.836000,0.0213,0.3349,0.4777,0.584
17.842000,0.0066,0.3255,0.5519,0.641
17.846000,-0.0166,0.3040,0.6448,0.713
17.852000,-0.0425,0.2802,0.7350,0.788
17.859000,-0.0725,0.2600,0.8169,0.860
17.861000,-0.0970,0.2427,0.8858,0.924
17.866000,-0.1094,0.2280,0.9378,0.971
17.871000,-0.1081,0.2132,0.9799,1.009
17.878000,-0.0975,0.2075,1.0108,1.036
17.882000,-0.0808,0.2121,1.0354,1.060
17.887000,-0.0618,0.2160,1.0589,1.082
17.901000,-0.0330,0.2258,1.0830,1.107
17.904000,-0.0015,0.2343,1.1082,1.133
17.904000,0.0262,0.2379,1.1399,1.165
17.909000,0.0551,0.2427,1.1793,1.205
17.934000,0.0833,0.2465,1.2251,1.252
17.935000,0.1066,0.2454,1.2653,1.293
17.935000,0.1037,0.2446,1.3121,1.339
17.936000,0.0931,0.2414,1.3731,1.397
17.937000,0.0806,0.2373,1.4246,1.446
17.942000,0.0624,0.2287,1.4592,1.478
17.945000,0.0459,0.2288,1.4651,1.484
17.951000,0.0309,0.2350,1.4457,1.465
17.955000,0.0183,0.2461,1.4005,1.422
17.960000,0.0155,0.2590,1.3358,1.361
17.965000,0.0178,0.2702,1.2620,1.291
17.970000,0.0289,0.2844,1.1964,1.230
17.976000,0.0498,0.2988,1.1351,1.175
17.981000,0.0669,0.3040,1.0816,1.125
17.985000,0.0752,0.3058,1.0344,1.081
17.989000,0.0760,0.3062,1.0014,1.050
17.995000,0.0701,0.2964,0.9858,1.032
18.000000,0.0546,0.2857,0.9938,1.036
18.004000,0.0338,0.2637,1.0269,1.061
18.010000,0.0088,0.2384,1.0862,1.112
18.013000,-0.0117,0.2092,1.1646,1.183
18.019000,-0.0255,0.1820,1.2566,1.270
18.024000,-0.0265,0.1631,1.3489,1.359
18.036000,-0.0173,0.1525,1.4283,1.436
18.038000,-0.0054,0.1457,1.4911,1.498
18.069000,0.0074,0.1360,1.5321,1.538
18.070000,0.0196,0.1263,1.5507,1.556
18.070000,0.0276,0.1228,1.5453,1.550
18.070000,0.0278,0.1242,1.5194,1.525
18.070000,0.0255,0.1263,1.4791,1.485
18.071000,0.0159,0.1277,1.4325,1.438
18.071000,0.0065,0.1315,1.3843,1.391
18.076000,0.0041,0.1416,1.3341,1.342
18.079000,0.0076,0.1567,1.2769,1.287
18.082000,0.0097,0.1701,1.2143,1.226
18.088000,0.0033,0.1814,1.1524,1.167
18.092000,-0.0041,0.1886,1.0921,1.108
18.097000,0.0010,0.1973,1.0377,1.056
18.102000,0.0142,0.2077,0.9971,1.019
18.108000,0.0311,0.2126,0.9740,0.997
18.112000,0.0504,0.2128,0.9617,0.986
18.116000,0.0663,0.2090,0.9543,0.979
18.121000,0.0752,0.2043,0.9494,0.974
18.126000,0.0810,0.2035,0.9445,0.970
18.132000,0.0905,0.2030,0.9388,0.965
18.136000,0.1050,0.2024,0.9315,0.959
18.142000,0.1203,0.2053,0.9248,0.955
18.148000,0.1337,0.2114,0.9201,0.953
18.151000,0.1415,0.2160,0.9206,0.956
18.156000,0.1468,0.2167,0.9254,0.962
18.161000,0.1491,0.2147,0.9358,0.972
18.166000,0.1479,0.2112,0.9489,0.983
18.171000,0.1380,0.2024,0.9605,0.991
18.178000,0.1204,0.1885,0.9643,0.990
18.190000,0.0977,0.1721,0.9580,0.978
18.191000,0.0700,0.1580,0.9454,0.961
18.191000,0.0475,0.1490,0.9280,0.941
18.203000,0.0359,0.1442,0.9085,0.921
18.203000,0.0362,0.1448,0.8858,0.898
18.205000,0.0389,0.1460,0.8613,0.874
18.210000,0.0395,0.1466,0.8433,0.857
18.215000,0.0309,0.1480,0.8349,0.848
18.220000,0.0117,0.1462,0.8311,0.844
18.227000,-0.0077,0.1438,0.8261,0.839
18.230000,-0.0192,0.1397,0.8170,0.829
18.234000,-0.0219,0.1392,0.8042,0.816
18.239000,-0.0179,0.1435,0.7922,0.805
18.244000,-0.0101,0.1507,0.7877,0.802
18.249000,0.0009,0.1602,0.7918,0.808
18.254000,0.0099,0.1726,0.7963,0.815
18.261000,0.0106,0.1796,0.8016,0.822
18.264000,0.0018,0.1830,0.7970,0.818
18.269000,-0.0004,0.1851,0.7855,0.807
18.275000,0.0014,0.1868,0.7607,0.783
18.279000,-0.0010,0.1952,0.7400,0.765
18.284000,-0.0008,0.2055,0.7217,0.750
18.289000,0.0026,0.2124,0.7057,0.737
18.296000,0.0110,0.2219,0.6846,0.720
18.299000,0.0131,0.2334,0.6715,0.711
18.303000,0.0117,0.2405,0.6577,0.700
18.317000,0.0167,0.2455,0.6410,0.687
18.318000,0.0190,0.2560,0.6276,0.678
18.323000,0.0251,0.2659,0.6157,0.671
18.328000,0.0294,0.2778,0.6076,0.669
18.333000,0.0250,0.2886,0.6137,0.679
18.338000,0.0220,0.2979,0.6266,0.694
18.344000,0.0179,0.2983,0.6508,0.716
18.348000,0.0207,0.3018,0.6703,0.735
18.353000,0.0286,0.3026,0.6811,0.746
18.358000,0.0411,0.3077,0.6820,0.749
18.362000,0.0528,0.3138,0.6774,0.748
18.367000,0.0620,0.3214,0.6763,0.751
18.374000,0.0775,0.3253,0.6810,0.759
18.377000,0.0926,0.3308,0.6907,0.771
18.382000,0.0928,0.3308,0.7132,0.792
18.387000,0.0792,0.3302,0.7450,0.819
18.395000,0.0620,0.3261,0.7793,0.847
18.397000,0.0423,0.3213,0.8150,0.877
18.402000,0.0287,0.3170,0.8542,0.912
