time,gFx,gFy,gFz,TgF
12.094000,-0.2657,-0.0215,0.3473,0.438
12.094000,-0.2510,-0.0200,0.2669,0.367
12.095000,-0.2390,-0.0128,0.1811,0.300
12.100000,-0.2406,-0.0082,0.0948,0.259
12.104000,-0.2551,-0.0055,0.0161,0.256
12.109000,-0.2707,-0.0043,-0.0401,0.274
12.115000,-0.2715,0.0110,-0.0610,0.278
12.119000,-0.2269,0.0535,-0.0516,0.239
12.124000,-0.1575,0.1067,-0.0253,0.192
12.128000,-0.1022,0.1398,0.0171,0.174
12.133000,-0.0697,0.1431,0.1222,0.201
12.138000,-0.0651,0.1269,0.3316,0.361
12.144000,-0.0938,0.1094,0.6381,0.654
12.149000,-0.1339,0.0964,0.9841,0.998
12.154000,-0.1782,0.0793,1.3084,1.323
12.158000,-0.2153,0.0598,1.5683,1.584
12.164000,-0.2564,0.0499,1.7315,1.751
12.169000,-0.3145,0.0523,1.7787,1.807
12.174000,-0.3871,0.0745,1.7211,1.766
12.178000,-0.4512,0.1190,1.6028,1.669
12.193000,-0.4632,0.1931,1.4765,1.559
12.195000,-0.3980,0.2962,1.3762,1.463
12.196000,-0.2623,0.4240,1.2779,1.372
12.227000,-0.0774,0.5735,1.2150,1.346
12.228000,0.1194,0.7385,1.1997,1.414
12.229000,0.2932,0.8981,1.2161,1.540
12.229000,0.4437,1.0368,1.2447,1.680
12.230000,0.5457,1.1100,1.2796,1.780
12.233000,0.5748,1.1297,1.3024,1.817
12.234000,0.5256,1.1050,1.2869,1.776
12.237000,0.4433,1.0392,1.2476,1.683
12.242000,0.3370,0.9390,1.2023,1.562
12.251000,0.2046,0.8247,1.2309,1.496
12.251000,0.0543,0.7338,1.3548,1.542
12.256000,-0.1437,0.6713,1.5333,1.680
12.261000,-0.3860,0.5995,1.7117,1.854
12.266000,-0.6011,0.5115,1.8620,2.022
12.271000,-0.7242,0.4272,1.9607,2.133
12.275000,-0.7483,0.3694,1.9971,2.164
12.282000,-0.7042,0.3544,1.9760,2.128
12.291000,-0.6183,0.3663,1.9192,2.049
12.292000,-0.5119,0.3719,1.8475,1.953
12.295000,-0.3963,0.3605,1.7661,1.846
12.301000,-0.2759,0.3522,1.6917,1.750
12.305000,-0.1593,0.3432,1.6461,1.689
12.310000,-0.0458,0.3204,1.6340,1.666
12.315000,0.0451,0.2842,1.6617,1.686
12.320000,0.1001,0.2334,1.7114,1.730
12.324000,0.1065,0.1689,1.7537,1.765
12.330000,0.0869,0.0993,1.7660,1.771
12.334000,0.0626,0.0394,1.7486,1.750
12.339000,0.0425,-0.0011,1.6874,1.688
12.344000,0.0424,-0.0229,1.5752,1.576
12.351000,0.0701,-0.0388,1.4380,1.440
12.354000,0.1200,-0.0586,1.2901,1.297
12.359000,0.1809,-0.0789,1.1324,1.150
12.365000,0.2282,-0.1020,0.9680,1.000
12.369000,0.2367,-0.1354,0.8074,0.852
12.374000,0.2073,-0.1779,0.6545,0.709
12.379000,0.1550,-0.2225,0.5184,0.585
12.384000,0.0900,-0.2665,0.4058,0.494
12.389000,0.0313,-0.3061,0.3132,0.439
12.394000,-0.0107,-0.3371,0.2328,0.410
12.400000,-0.0319,-0.3605,0.1551,0.394
12.404000,-0.0269,-0.3687,0.0911,0.381
12.408000,-0.0040,-0.3614,0.0459,0.364
12.413000,0.0207,-0.3457,0.0178,0.347
12.418000,0.0449,-0.3260,0.0137,0.329
12.424000,0.0676,-0.3111,0.0416,0.321
12.428000,0.0882,-0.3079,0.1068,0.338
12.437000,0.1035,-0.3116,0.1933,0.381
12.438000,0.1185,-0.3130,0.2628,0.426
12.447000,0.1512,-0.2949,0.2917,0.442
12.468000,0.2158,-0.2644,0.2876,0.446
12.468000,0.3030,-0.2341,0.2490,0.457
12.469000,0.3955,-0.2046,0.1732,0.478
12.469000,0.4674,-0.1722,0.0960,0.507
12.469000,0.5117,-0.1401,0.0248,0.531
12.472000,0.5379,-0.1183,-0.0342,0.552
12.476000,0.5514,-0.1025,-0.0640,0.565
12.482000,0.5368,-0.1057,-0.0500,0.549
12.486000,0.5134,-0.1339,-0.0064,0.531
12.491000,0.5079,-0.1621,0.0476,0.535
12.497000,0.5265,-0.1950,0.1056,0.571
12.502000,0.5538,-0.2241,0.1925,0.628
12.506000,0.5600,-0.2512,0.3162,0.690
12.512000,0.5467,-0.2733,0.4614,0.766
12.519000,0.5184,-0.2949,0.5943,0.842
12.521000,0.4852,-0.3229,0.6994,0.910
12.526000,0.4242,-0.3468,0.7969,0.967
12.535000,0.3256,-0.3547,0.9061,1.026
12.541000,0.1928,-0.3400,1.0320,1.104
12.546000,0.0852,-0.3051,1.1272,1.171
12.553000,0.0478,-0.2488,1.1835,1.210
12.555000,0.0679,-0.1720,1.2287,1.243
12.561000,0.1370,-0.0672,1.2614,1.271
12.568000,0.2618,0.0613,1.2911,1.319
12.570000,0.4403,0.1878,1.3481,1.431
12.576000,0.6398,0.3007,1.3906,1.560
12.582000,0.8111,0.3909,1.3886,1.655
12.596000,0.9182,0.4622,1.3368,1.686
12.596000,0.9523,0.5004,1.2187,1.626
12.597000,0.8850,0.4978,1.0557,1.465
12.602000,0.7251,0.4468,0.9371,1.266
12.604000,0.4967,0.3745,0.9127,1.105
12.609000,0.2170,0.3076,0.9937,1.063
12.613000,-0.0852,0.2447,1.1323,1.162
12.618000,-0.3495,0.1812,1.2845,1.344
12.623000,-0.5271,0.1208,1.4564,1.554
12.628000,-0.6062,0.0787,1.6707,1.779
12.633000,-0.6261,0.0638,1.9399,2.039
12.638000,-0.6499,0.0638,2.2451,2.338
12.643000,-0.6727,0.0729,2.5409,2.629
12.648000,-0.6537,0.1031,2.7760,2.854
12.653000,-0.5742,0.1564,2.9146,2.975
12.658000,-0.4483,0.2228,2.9556,2.998
12.663000,-0.3133,0.2827,2.9242,2.954
12.669000,-0.2154,0.3168,2.8463,2.872
12.673000,-0.1861,0.3198,2.7372,2.762
12.678000,-0.2208,0.3144,2.6142,2.642
12.685000,-0.2970,0.3196,2.4997,2.537
12.688000,-0.3940,0.3274,2.3915,2.446
12.692000,-0.4869,0.3374,2.2637,2.340
12.698000,-0.5540,0.3625,2.1212,2.222
12.703000,-0.5854,0.4063,1.9775,2.102
12.707000,-0.5646,0.4627,1.8251,1.966
12.712000,-0.4845,0.5229,1.6581,1.805
12.719000,-0.3636,0.5819,1.4841,1.635
12.725000,-0.2241,0.6295,1.3098,1.470
12.728000,-0.0884,0.6604,1.1410,1.321
12.733000,0.0229,0.6767,0.9723,1.185
12.742000,0.1054,0.6765,0.8002,1.053
12.742000,0.1674,0.6592,0.6361,0.931
12.746000,0.2207,0.6259,0.5087,0.836
12.751000,0.2511,0.5801,0.4281,0.763
12.755000,0.2464,0.5240,0.3773,0.691
12.760000,0.2279,0.4633,0.3454,0.621
12.766000,0.2183,0.4104,0.3362,0.574
12.772000,0.2148,0.3590,0.3282,0.532
12.775000,0.2037,0.3006,0.3107,0.478
12.780000,0.1807,0.2394,0.2891,0.417
12.785000,0.1361,0.1802,0.2942,0.371
12.790000,0.0692,0.1134,0.3672,0.390
12.795000,0.0030,0.0425,0.4788,0.481
12.802000,-0.0397,-0.0095,0.5607,0.562
12.805000,-0.0559,-0.0304,0.5813,0.585
12.810000,-0.0481,-0.0308,0.5245,0.528
12.815000,-0.0148,-0.0271,0.3998,0.401
12.820000,0.0356,-0.0099,0.2490,0.252
12.824000,0.0793,0.0104,0.1111,0.137
12.829000,0.0921,0.0445,0.0009,0.102
12.834000,0.0955,0.0858,-0.0952,0.160
12.839000,0.0945,0.1260,-0.1746,0.235
12.844000,0.0538,0.1431,-0.2279,0.274
12.857000,-0.0213,0.1371,-0.2628,0.297
12.859000,-0.1126,0.1267,-0.2644,0.314
12.865000,-0.2064,0.1210,-0.1934,0.308
12.890000,-0.2899,0.1136,-0.0554,0.316
12.891000,-0.3356,0.1083,0.0892,0.364
12.891000,-0.3358,0.1070,0.2269,0.419
12.891000,-0.3080,0.1041,0.3581,0.484
12.891000,-0.2661,0.1051,0.4771,0.556
12.893000,-0.2281,0.1079,0.5706,0.624
12.898000,-0.1902,0.1248,0.6489,0.688
12.903000,-0.1280,0.1617,0.7140,0.743
12.908000,-0.0559,0.2178,0.7711,0.803
12.913000,-0.0141,0.2785,0.8304,0.876
12.918000,-0.0290,0.3270,0.8829,0.942
12.922000,-0.0949,0.3492,0.9276,0.996
12.927000,-0.1964,0.3652,0.9856,1.069
12.932000,-0.3092,0.3915,1.0960,1.204
12.937000,-0.4028,0.4225,1.2585,1.387
12.943000,-0.4572,0.4368,1.4301,1.564
12.947000,-0.4446,0.4589,1.5669,1.692
12.952000,-0.3567,0.5183,1.6114,1.730
12.956000,-0.2123,0.5998,1.5352,1.662
12.963000,-0.0615,0.6706,1.3639,1.521
12.969000,0.0363,0.7130,1.1667,1.368
12.972000,0.0521,0.7339,1.0334,1.269
12.977000,-0.0117,0.7404,1.0063,1.249
12.982000,-0.1088,0.7245,1.0723,1.299
12.987000,-0.2030,0.6802,1.2018,1.396
12.991000,-0.2999,0.6156,1.3740,1.535
12.997000,-0.3915,0.5425,1.5547,1.693
13.006000,-0.4539,0.4813,1.7190,1.842
13.008000,-0.4771,0.4479,1.8329,1.946
13.017000,-0.4495,0.4402,1.8632,1.967
13.043000,-0.3729,0.4468,1.8038,1.895
13.043000,-0.2815,0.4625,1.6841,1.769
13.043000,-0.2053,0.4849,1.5517,1.639
13.044000,-0.1461,0.5129,1.4336,1.530
13.044000,-0.0887,0.5387,1.3446,1.451
13.044000,-0.0188,0.5534,1.2888,1.403
13.046000,0.0546,0.5514,1.2608,1.377
13.052000,0.1238,0.5264,1.2759,1.386
13.054000,0.1920,0.4863,1.3378,1.436
13.060000,0.2560,0.4319,1.4243,1.510
13.064000,0.3196,0.3733,1.4990,1.578
13.070000,0.3587,0.3150,1.5608,1.632
13.074000,0.3637,0.2538,1.6128,1.673
13.080000,0.3439,0.1938,1.6477,1.694
13.086000,0.3018,0.1332,1.6458,1.679
13.089000,0.2531,0.0773,1.6201,1.642
13.094000,0.2013,0.0184,1.6067,1.619
13.099000,0.1463,-0.0427,1.6088,1.616
13.105000,0.0840,-0.1064,1.6227,1.628
13.108000,0.0211,-0.1692,1.6154,1.624
13.113000,-0.0313,-0.2184,1.5652,1.581
13.120000,-0.0693,-0.2587,1.4826,1.507
13.126000,-0.0929,-0.2909,1.3717,1.405
13.128000,-0.0963,-0.3034,1.2291,1.270
13.133000,-0.0749,-0.2907,1.0392,1.082
13.140000,-0.0318,-0.2766,0.7864,0.834
13.142000,0.0129,-0.2745,0.5057,0.576
13.147000,0.0616,-0.2802,0.2352,0.371
13.154000,0.1047,-0.2851,0.0044,0.304
13.157000,0.1251,-0.2939,-0.1636,0.359
13.162000,0.1292,-0.3045,-0.2648,0.424
13.167000,0.1126,-0.3305,-0.3131,0.469
13.172000,0.0955,-0.3536,-0.2972,0.472
13.176000,0.0615,-0.3841,-0.1878,0.432
13.187000,-0.0117,-0.4194,-0.0033,0.420
13.192000,-0.0819,-0.4498,0.1859,0.494
13.196000,-0.0900,-0.4508,0.3486,0.577
13.202000,-0.0633,-0.4368,0.5370,0.695
13.207000,-0.0270,-0.4379,0.6871,0.815
13.212000,0.0285,-0.4520,0.7549,0.880
13.216000,0.1171,-0.4573,0.7246,0.865
13.222000,0.2166,-0.4353,0.6402,0.804
13.226000,0.3064,-0.3775,0.5152,0.708
13.231000,0.3906,-0.3208,0.3215,0.599
13.237000,0.5266,-0.2579,0.0764,0.591
13.242000,0.6981,-0.1778,-0.1762,0.742
13.247000,0.8139,-0.1114,-0.4371,0.931
13.255000,0.8299,-0.0733,-0.6362,1.048
13.256000,0.7642,-0.0650,-0.6968,1.036
13.261000,0.6592,-0.0644,-0.6182,0.906
13.266000,0.5512,-0.0772,-0.4146,0.694
13.273000,0.4398,-0.1201,-0.0921,0.465
13.275000,0.3211,-0.1792,0.3071,0.479
13.281000,0.2119,-0.2292,0.7130,0.778
13.301000,0.1429,-0.2443,1.0858,1.122
13.302000,0.1071,-0.2219,1.4052,1.427
13.302000,0.1049,-0.1540,1.6307,1.641
13.303000,0.1491,-0.0650,1.7078,1.716
13.304000,0.2345,0.0232,1.6565,1.673
13.309000,0.3522,0.1245,1.5418,1.586
13.314000,0.4956,0.2585,1.3833,1.492
13.320000,0.6325,0.4173,1.2017,1.421
13.324000,0.7357,0.5790,1.0503,1.407
13.328000,0.7950,0.7186,0.9357,1.423
13.335000,0.8037,0.8166,0.8289,1.414
13.339000,0.7482,0.8654,0.7144,1.349
13.343000,0.6262,0.8496,0.6205,1.224
13.348000,0.4524,0.7797,0.6137,1.091
13.354000,0.2336,0.6996,0.7208,1.031
13.359000,0.0014,0.6351,0.9300,1.126
13.363000,-0.1754,0.5816,1.2184,1.361
13.370000,-0.2596,0.5229,1.5480,1.654
13.373000,-0.2652,0.4712,1.9106,1.986
13.378000,-0.2387,0.4464,2.2993,2.354
13.383000,-0.2221,0.4369,2.6761,2.721
13.389000,-0.2278,0.4232,2.9961,3.034
13.393000,-0.2451,0.4114,3.1897,3.225
13.398000,-0.2667,0.4342,3.2234,3.263
13.411000,-0.2941,0.4878,3.0990,3.151
13.413000,-0.2981,0.5483,2.8398,2.908
13.414000,-0.2516,0.6171,2.4922,2.580
13.426000,-0.1920,0.6971,2.1329,2.252
13.428000,-0.1487,0.7707,1.7913,1.956
13.430000,-0.1236,0.8304,1.4813,1.703
13.438000,-0.1212,0.8623,1.2079,1.489
13.439000,-0.1523,0.8609,0.9794,1.313
13.442000,-0.1989,0.8433,0.8114,1.187
13.447000,-0.2492,0.8163,0.7072,1.108
13.452000,-0.3005,0.7798,0.6595,1.065
13.456000,-0.3308,0.7334,0.6599,1.041
13.461000,-0.3503,0.6807,0.6751,1.021
13.466000,-0.3849,0.6182,0.6968,1.008
13.471000,-0.4180,0.5551,0.7099,0.993
13.476000,-0.4452,0.4984,0.7204,0.983
13.481000,-0.4579,0.4415,0.7366,0.973
13.487000,-0.4493,0.3909,0.7290,0.941
13.492000,-0.4032,0.3494,0.6829,0.867
13.496000,-0.3022,0.3249,0.6091,0.754
13.502000,-0.1705,0.3247,0.5125,0.630
13.511000,-0.0614,0.3186,0.4286,0.538
13.516000,0.0080,0.2998,0.3764,0.481
13.524000,0.0187,0.2673,0.3664,0.454
13.527000,-0.0353,0.2262,0.3925,0.454
13.531000,-0.1202,0.1851,0.4309,0.484
13.545000,-0.1863,0.1534,0.4654,0.524
13.545000,-0.2159,0.1281,0.4863,0.547
13.546000,-0.2317,0.1088,0.5034,0.565
13.551000,-0.2415,0.0918,0.5330,0.592
13.566000,-0.2392,0.0724,0.5765,0.628
13.566000,-0.2248,0.0636,0.6067,0.650
13.566000,-0.2082,0.0598,0.6092,0.647
13.570000,-0.1928,0.0693,0.5827,0.618
13.574000,-0.1691,0.0783,0.5141,0.547
13.579000,-0.1348,0.0882,0.4233,0.453
13.583000,-0.1017,0.0992,0.3323,0.361
13.588000,-0.0707,0.1162,0.2600,0.293
13.593000,-0.0426,0.1322,0.1991,0.243
13.598000,-0.0158,0.1426,0.1406,0.201
13.603000,-0.0040,0.1513,0.0833,0.173
13.608000,-0.0293,0.1518,0.0589,0.165
13.613000,-0.0872,0.1396,0.0942,0.190
13.619000,-0.1586,0.1162,0.1885,0.272
13.627000,-0.2204,0.0842,0.3303,0.406
13.628000,-0.2548,0.0511,0.5074,0.570
13.633000,-0.2698,0.0254,0.6980,0.749
13.638000,-0.2723,0.0141,0.8857,0.927
13.643000,-0.2514,0.0108,1.0348,1.065
13.648000,-0.2086,0.0117,1.1091,1.129
13.654000,-0.1557,0.0222,1.1092,1.120
13.659000,-0.1080,0.0433,1.0747,1.081
13.663000,-0.0604,0.0896,1.0504,1.056
13.667000,0.0031,0.1645,1.0324,1.045
13.673000,0.0577,0.2482,1.0158,1.047
13.677000,0.0602,0.3279,1.0026,1.057
13.682000,0.0050,0.4044,0.9856,1.065
13.692000,-0.0975,0.4753,0.9720,1.086
13.693000,-0.2349,0.5418,0.9680,1.134
13.699000,-0.3713,0.6097,0.9654,1.201
13.726000,-0.4634,0.6766,0.9573,1.261
13.727000,-0.4988,0.7264,0.9720,1.312
13.728000,-0.4756,0.7502,1.0412,1.369
13.728000,-0.3982,0.7493,1.1588,1.436
13.729000,-0.3058,0.7371,1.3341,1.555
13.730000,-0.2581,0.7075,1.5484,1.722
13.732000,-0.2861,0.6663,1.7818,1.924
13.738000,-0.3767,0.6422,2.0106,2.144
13.741000,-0.5040,0.6365,2.2103,2.355
13.745000,-0.6486,0.6150,2.3539,2.518
13.750000,-0.7765,0.5712,2.4193,2.604
13.755000,-0.8622,0.5352,2.3969,2.603
13.761000,-0.8896,0.5342,2.3104,2.533
13.765000,-0.8522,0.5599,2.1862,2.412
13.771000,-0.7525,0.5955,2.0261,2.242
13.775000,-0.5883,0.6375,1.8601,2.052
13.780000,-0.3864,0.6897,1.7409,1.912
13.784000,-0.2118,0.7262,1.6806,1.843
13.789000,-0.0877,0.7366,1.6628,1.821
13.794000,-0.0088,0.7161,1.6752,1.822
13.800000,0.0353,0.6798,1.6801,1.813
13.813000,0.0518,0.6317,1.6600,1.777
13.813000,0.0365,0.5712,1.5950,1.695
13.814000,0.0060,0.5038,1.5094,1.591
13.818000,-0.0476,0.4330,1.4322,1.497
13.824000,-0.1134,0.3569,1.3816,1.431
13.833000,-0.1618,0.2814,1.3397,1.378
13.838000,-0.1749,0.2125,1.2975,1.326
13.843000,-0.1846,0.1484,1.2382,1.261
13.848000,-0.1890,0.1041,1.1594,1.179
13.854000,-0.1739,0.0718,1.0636,1.080
13.858000,-0.1336,0.0495,0.9591,0.970
13.863000,-0.0810,0.0222,0.8394,0.844
13.868000,-0.0383,-0.0107,0.7143,0.715
13.873000,-0.0002,-0.0452,0.5871,0.589
13.878000,0.0356,-0.0776,0.4754,0.483
13.884000,0.0623,-0.1166,0.3846,0.407
13.890000,0.0552,-0.1583,0.3263,0.367
13.893000,0.0000,-0.2162,0.3464,0.408
13.898000,-0.0832,-0.2878,0.4235,0.519
13.903000,-0.1498,-0.3431,0.4893,0.616
13.908000,-0.1782,-0.3671,0.5208,0.662
13.913000,-0.1628,-0.3738,0.5096,0.653
13.917000,-0.1286,-0.3766,0.4534,0.603
13.927000,-0.0870,-0.3726,0.3511,0.519
13.929000,-0.0330,-0.3530,0.2391,0.428
13.932000,0.0395,-0.3173,0.1263,0.344
13.957000,0.1328,-0.2693,0.0112,0.300
13.957000,0.2428,-0.2186,-0.1031,0.343
13.958000,0.3458,-0.1722,-0.1957,0.433
13.958000,0.4132,-0.1330,-0.2495,0.501
13.958000,0.4421,-0.1110,-0.2557,0.523
13.961000,0.4399,-0.1018,-0.2172,0.501
13.967000,0.4200,-0.1020,-0.1562,0.460
13.971000,0.3985,-0.1101,-0.0864,0.422
13.975000,0.3699,-0.1368,-0.0057,0.394
13.981000,0.3364,-0.1779,0.0908,0.391
13.985000,0.3227,-0.2198,0.1860,0.432
13.990000,0.3367,-0.2626,0.2683,0.504
13.995000,0.3683,-0.2983,0.3388,0.583
14.001000,0.4059,-0.3199,0.3998,0.653
14.006000,0.4386,-0.3377,0.4514,0.714
14.010000,0.4550,-0.3592,0.4939,0.762
14.015000,0.4499,-0.3807,0.5337,0.795
14.021000,0.4351,-0.3835,0.5848,0.824
14.025000,0.4177,-0.3708,0.6591,0.864
14.029000,0.4088,-0.3573,0.7522,0.928
14.034000,0.3865,-0.3476,0.8441,0.991
14.040000,0.3240,-0.3256,0.9404,1.047
14.046000,0.2345,-0.2948,1.0251,1.092
14.050000,0.1657,-0.2530,1.1006,1.141
14.056000,0.1537,-0.1769,1.1706,1.194
14.062000,0.1967,-0.0696,1.2078,1.226
14.064000,0.2874,0.0622,1.2041,1.239
14.068000,0.4127,0.2176,1.1837,1.272
14.080000,0.5647,0.3858,1.1380,1.328
14.081000,0.7281,0.5354,1.0703,1.401
14.084000,0.8299,0.6458,0.9541,1.420
14.105000,0.8339,0.6941,0.7997,1.348
14.106000,0.7935,0.6823,0.6721,1.244
14.106000,0.7078,0.6435,0.6533,1.158
14.107000,0.5544,0.6044,0.7417,1.106
14.108000,0.3467,0.5417,0.9258,1.127
14.113000,0.1483,0.4404,1.1821,1.270
14.117000,0.0095,0.3183,1.4807,1.515
14.125000,-0.0894,0.2063,1.8491,1.863
14.127000,-0.1768,0.1370,2.2601,2.271
14.132000,-0.2509,0.1170,2.6337,2.648
14.137000,-0.3010,0.1479,2.8992,2.919
14.142000,-0.3347,0.2196,3.0479,3.074
14.147000,-0.3440,0.2869,3.1144,3.146
14.157000,-0.3488,0.3385,3.1043,3.142
14.162000,-0.3530,0.3901,2.9809,3.027
14.167000,-0.3480,0.4489,2.7358,2.794
14.173000,-0.3439,0.5143,2.4492,2.526
14.177000,-0.3355,0.5622,2.1760,2.272
14.182000,-0.3224,0.5782,1.9739,2.082
14.187000,-0.3136,0.5688,1.8530,1.964
14.193000,-0.3174,0.5524,1.7901,1.900
14.196000,-0.3246,0.5371,1.7578,1.866
14.202000,-0.3286,0.5129,1.7138,1.819
14.207000,-0.3354,0.4878,1.6535,1.756
14.212000,-0.3665,0.4645,1.5855,1.692
14.216000,-0.4054,0.4462,1.4976,1.614
14.235000,-0.4302,0.4378,1.3697,1.501
14.235000,-0.4277,0.4458,1.1758,1.328
14.236000,-0.3782,0.4699,0.9628,1.136
14.236000,-0.2914,0.4898,0.7812,0.967
14.241000,-0.1660,0.4934,0.6569,0.838
14.245000,-0.0316,0.4914,0.6101,0.784
14.250000,0.0732,0.4764,0.6463,0.806
14.255000,0.0986,0.4317,0.7531,0.874
14.261000,0.0417,0.3613,0.8639,0.937
14.265000,-0.0621,0.2870,0.9032,0.950
14.270000,-0.1953,0.2253,0.8638,0.914
14.274000,-0.3286,0.1804,0.7964,0.880
14.280000,-0.4128,0.1343,0.7514,0.868
14.285000,-0.4281,0.0826,0.7199,0.842
14.289000,-0.4015,0.0471,0.6548,0.769
14.294000,-0.3811,0.0344,0.5334,0.656
14.299000,-0.3850,0.0359,0.3704,0.535
14.307000,-0.3921,0.0419,0.1933,0.439
14.309000,-0.3824,0.0509,0.0252,0.387
14.314000,-0.3652,0.0666,-0.1146,0.389
14.319000,-0.3543,0.0809,-0.2167,0.423
14.325000,-0.3331,0.0908,-0.2641,0.435
14.329000,-0.2955,0.0955,-0.2450,0.396
14.333000,-0.2547,0.1003,-0.1871,0.332
14.346000,-0.2274,0.1052,-0.1165,0.276
14.348000,-0.2256,0.1028,-0.0339,0.250
14.351000,-0.2539,0.0870,0.0623,0.276
14.360000,-0.2847,0.0661,0.1484,0.328
14.361000,-0.2839,0.0556,0.1929,0.348
14.382000,-0.2646,0.0520,0.2107,0.342
14.384000,-0.2353,0.0443,0.2148,0.322
14.384000,-0.1976,0.0378,0.2129,0.293
14.385000,-0.1518,0.0355,0.2144,0.265
14.385000,-0.1129,0.0355,0.2226,0.252
14.393000,-0.0842,0.0430,0.2443,0.262
14.394000,-0.0561,0.0627,0.2877,0.300
14.397000,-0.0079,0.1023,0.3717,0.386
14.402000,0.0438,0.1462,0.4600,0.485
14.407000,0.0688,0.1771,0.5087,0.543
14.411000,0.0595,0.1970,0.5290,0.568
14.416000,0.0209,0.2258,0.5673,0.611
14.422000,-0.0456,0.2566,0.6771,0.726
14.427000,-0.1190,0.2809,0.8695,0.922
14.432000,-0.1861,0.2940,1.0711,1.126
14.436000,-0.2475,0.3169,1.2277,1.292
14.441000,-0.2971,0.3541,1.2992,1.379
14.446000,-0.3258,0.4140,1.2815,1.386
14.452000,-0.3204,0.5040,1.2141,1.353
14.456000,-0.2784,0.6158,1.1363,1.322
14.462000,-0.1859,0.7304,1.0368,1.282
14.466000,-0.0300,0.8298,0.9233,1.242
14.471000,0.1694,0.9049,0.8431,1.248
14.483000,0.3462,0.9403,0.8106,1.289
14.486000,0.3865,0.9051,0.8482,1.299
14.521000,0.2727,0.8260,1.0004,1.326
14.521000,0.0416,0.7286,1.2717,1.466
14.522000,-0.2436,0.6204,1.5946,1.728
14.522000,-0.5310,0.5310,1.8911,2.035
14.522000,-0.7879,0.4751,2.1377,2.327
14.524000,-0.9719,0.4290,2.3169,2.549
14.524000,-1.0298,0.3986,2.4216,2.661
14.525000,-0.9869,0.4071,2.4612,2.683
14.529000,-0.8838,0.4455,2.4279,2.622
14.534000,-0.7521,0.4804,2.3258,2.491
14.540000,-0.6015,0.5003,2.1815,2.318
14.544000,-0.4533,0.5113,2.0398,2.151
14.549000,-0.3109,0.5147,1.9559,2.046
14.554000,-0.1771,0.5116,1.9460,2.020
14.559000,-0.0532,0.4986,1.9986,2.061
14.563000,0.0502,0.4735,2.0989,2.152
14.568000,0.1304,0.4333,2.1942,2.240
14.574000,0.1810,0.3804,2.2441,2.283
14.578000,0.2059,0.3341,2.2200,2.254
14.583000,0.2096,0.3022,2.1184,2.150
14.589000,0.2045,0.2857,1.9612,1.992
14.593000,0.2106,0.2688,1.7784,1.811
14.598000,0.2308,0.2481,1.6023,1.638
14.609000,0.2511,0.2342,1.4214,1.462
14.610000,0.2661,0.2234,1.2252,1.274
14.613000,0.2664,0.2073,1.0135,1.068
14.618000,0.2446,0.1827,0.7867,0.844
14.628000,0.2229,0.1632,0.5723,0.635
14.629000,0.2150,0.1415,0.4017,0.477
14.635000,0.2139,0.1028,0.2871,0.373
14.653000,0.2157,0.0514,0.2179,0.311
14.654000,0.2110,0.0007,0.1725,0.273
14.654000,0.1942,-0.0438,0.1364,0.241
14.654000,0.1689,-0.0853,0.1018,0.215
14.661000,0.1437,-0.1267,0.0703,0.204
14.662000,0.1300,-0.1642,0.0481,0.215
14.666000,0.1288,-0.1955,0.0388,0.237
14.672000,0.1297,-0.2233,0.0403,0.261
14.677000,0.1366,-0.2432,0.0471,0.283
14.681000,0.1538,-0.2540,0.0433,0.300
14.686000,0.1818,-0.2518,0.0123,0.311
14.691000,0.2231,-0.2489,-0.0491,0.338
14.696000,0.2669,-0.2492,-0.1141,0.383
14.701000,0.3052,-0.2483,-0.1644,0.426
14.707000,0.3384,-0.2445,-0.2009,0.463
14.711000,0.3722,-0.2339,-0.2350,0.499
14.716000,0.3972,-0.2247,-0.2600,0.525
14.721000,0.3933,-0.2262,-0.2607,0.523
14.726000,0.3593,-0.2486,-0.2254,0.492
14.731000,0.3275,-0.2820,-0.1640,0.462
14.736000,0.3148,-0.3090,-0.0903,0.450
14.742000,0.3171,-0.3394,-0.0163,0.465
14.745000,0.3537,-0.3638,0.0395,0.509
14.750000,0.4193,-0.3830,0.0888,0.575
14.755000,0.4916,-0.4017,0.1327,0.649
14.763000,0.5344,-0.4251,0.2160,0.716
14.769000,0.5516,-0.4505,0.3391,0.789
14.771000,0.5501,-0.4729,0.4658,0.862
14.796000,0.4973,-0.4849,0.5971,0.916
14.797000,0.3974,-0.4736,0.7473,0.970
14.797000,0.3183,-0.4652,0.8908,1.054
14.797000,0.2162,-0.4831,1.0247,1.153
14.797000,0.0435,-0.4975,1.1483,1.252
14.804000,-0.1509,-0.4606,1.2336,1.325
14.809000,-0.2426,-0.3484,1.2580,1.328
14.814000,-0.1935,-0.1861,1.1995,1.229
14.818000,-0.0280,-0.0036,1.0833,1.084
14.824000,0.1969,0.1882,0.9478,0.986
14.828000,0.4501,0.3769,0.8442,1.028
14.834000,0.7292,0.5578,0.7806,1.205
14.838000,0.9253,0.6796,0.7872,1.392
14.843000,0.9393,0.6935,0.9109,1.481
14.848000,0.7655,0.6216,1.1570,1.520
14.853000,0.4801,0.5206,1.4643,1.627
14.858000,0.1484,0.4166,1.7881,1.842
14.863000,-0.1386,0.3240,2.0968,2.126
14.867000,-0.3093,0.2680,2.3857,2.421
