time,gFx,gFy,gFz,TgF
15.266000,0.1666,-1.1294,0.0918,1.145
15.273000,0.1095,-1.1525,-0.0490,1.159
15.276000,0.0303,-1.2063,-0.1752,1.219
15.281000,-0.0858,-1.3037,-0.2571,1.332
15.286000,-0.2112,-1.4261,-0.2879,1.470
15.292000,-0.2717,-1.5459,-0.3051,1.599
15.298000,-0.2097,-1.6479,-0.3084,1.690
15.302000,-0.0857,-1.7143,-0.2477,1.734
15.314000,0.0542,-1.7212,-0.1822,1.732
15.316000,0.2010,-1.6618,-0.1462,1.680
15.319000,0.3159,-1.5709,-0.1243,1.607
15.339000,0.3901,-1.5134,-0.1071,1.567
15.340000,0.4321,-1.5391,-0.1067,1.602
15.340000,0.4317,-1.6414,-0.1438,1.703
15.341000,0.4163,-1.7658,-0.2115,1.826
15.341000,0.4091,-1.8408,-0.2768,1.906
15.345000,0.3980,-1.8394,-0.3571,1.916
15.349000,0.3533,-1.7644,-0.4597,1.857
15.355000,0.2454,-1.6318,-0.5631,1.744
15.359000,0.0693,-1.4903,-0.6525,1.628
15.364000,-0.0981,-1.3718,-0.6845,1.536
15.369000,-0.1963,-1.2702,-0.6355,1.434
15.374000,-0.2603,-1.1925,-0.4967,1.318
15.379000,-0.3015,-1.1589,-0.2871,1.231
15.384000,-0.3454,-1.1741,-0.0518,1.225
15.389000,-0.4230,-1.2226,0.1592,1.304
15.395000,-0.5021,-1.2873,0.3128,1.417
15.399000,-0.5991,-1.3703,0.4159,1.552
15.405000,-0.7329,-1.4816,0.4681,1.718
15.410000,-0.8885,-1.6233,0.4752,1.911
15.414000,-1.0286,-1.7639,0.4641,2.094
15.419000,-1.1293,-1.8773,0.4475,2.236
15.426000,-1.1325,-1.9542,0.4084,2.295
15.429000,-1.0178,-1.9922,0.2667,2.253
15.434000,-0.8952,-1.9569,0.1181,2.155
15.448000,-0.8808,-1.9266,-0.0048,2.118
15.449000,-0.8444,-1.8581,-0.0868,2.043
15.451000,-0.8244,-1.7736,-0.1275,1.960
15.471000,-0.8430,-1.6711,-0.1605,1.879
15.473000,-0.8823,-1.5726,-0.1876,1.813
15.474000,-0.9312,-1.5147,-0.1269,1.783
15.475000,-0.8907,-1.4708,0.0030,1.720
15.476000,-0.7781,-1.4153,0.1425,1.621
15.477000,-0.6575,-1.3549,0.2171,1.522
15.482000,-0.5455,-1.2784,0.1776,1.401
15.487000,-0.5369,-1.2491,0.2389,1.380
15.492000,-0.5131,-1.2186,0.2655,1.349
15.497000,-0.2700,-1.1738,0.3506,1.254
15.502000,-0.0907,-1.0725,0.4417,1.163
15.508000,0.1675,-0.9505,0.4958,1.085
15.513000,0.2790,-0.8930,0.5553,1.088
15.517000,0.3282,-0.8612,0.5321,1.064
15.524000,0.4044,-0.8243,0.3741,0.991
15.527000,0.3970,-0.8076,0.1622,0.914
15.536000,0.4633,-0.8175,0.0616,0.942
15.541000,0.4100,-0.8263,0.1085,0.929
15.547000,0.3731,-0.8057,0.1570,0.902
15.552000,0.2869,-0.7695,0.1386,0.833
15.561000,0.1966,-0.6914,0.1519,0.735
15.562000,0.1538,-0.6018,0.1018,0.629
15.567000,0.1077,-0.5477,0.0526,0.561
15.584000,0.0322,-0.5067,0.0728,0.513
15.585000,-0.0770,-0.4525,0.1064,0.471
15.585000,-0.1087,-0.3714,0.1449,0.413
15.586000,-0.1059,-0.2942,0.2442,0.397
15.594000,-0.1048,-0.1945,0.3441,0.409
15.595000,-0.1328,-0.0788,0.4317,0.458
15.600000,-0.1919,0.0140,0.4913,0.528
15.606000,-0.3178,0.0646,0.5151,0.609
15.611000,-0.4110,0.0865,0.5395,0.684
15.615000,-0.4504,0.0796,0.5963,0.752
15.620000,-0.4669,0.0640,0.6183,0.777
15.625000,-0.4744,0.0507,0.6192,0.782
15.629000,-0.4723,0.0482,0.6172,0.779
15.635000,-0.4672,0.0518,0.6113,0.771
15.640000,-0.4585,0.0591,0.6123,0.767
15.644000,-0.4368,0.0695,0.6322,0.772
15.649000,-0.4162,0.0750,0.6422,0.769
15.656000,-0.3747,0.0890,0.6260,0.735
15.667000,-0.3238,0.1023,0.6010,0.690
15.668000,-0.2829,0.1138,0.5777,0.653
15.671000,-0.2564,0.1262,0.5418,0.613
15.687000,-0.2393,0.1364,0.4939,0.566
15.689000,-0.2176,0.1408,0.4630,0.531
15.689000,-0.1953,0.1370,0.4337,0.495
15.690000,-0.2149,0.1246,0.4161,0.485
15.694000,-0.2715,0.1033,0.3983,0.493
15.698000,-0.3221,0.0729,0.3632,0.491
15.703000,-0.3408,0.0161,0.3017,0.455
15.708000,-0.3060,-0.0754,0.1948,0.370
15.713000,-0.2429,-0.2010,0.0414,0.318
15.718000,-0.1969,-0.3513,-0.1352,0.425
15.724000,-0.1788,-0.5185,-0.3384,0.644
15.728000,-0.2160,-0.7269,-0.6123,0.975
15.733000,-0.3244,-0.9822,-1.0474,1.472
15.738000,-0.4876,-1.2939,-1.6772,2.174
15.743000,-0.7765,-1.7166,-2.5466,3.168
15.747000,-0.9934,-2.3481,-3.4019,4.251
15.754000,-0.7620,-3.2648,-3.6360,4.946
15.760000,-0.4004,-4.4807,-3.7503,5.857
15.763000,0.0177,-5.7201,-3.5631,6.739
15.769000,0.6807,-6.3248,-2.7184,6.918
15.774000,1.1631,-5.8708,-2.1331,6.354
15.777000,1.0582,-4.5954,-1.8972,5.083
15.782000,0.7100,-3.1509,-1.4651,3.547
15.787000,0.6074,-1.9583,-0.8040,2.202
15.792000,0.6354,-1.0942,-0.2760,1.295
15.797000,0.5111,-0.5910,-0.0704,0.784
15.802000,0.2165,-0.3871,0.0743,0.450
15.816000,-0.1187,-0.2548,0.2133,0.353
15.817000,-0.4377,-0.1025,0.1349,0.469
15.823000,-0.7546,-0.0119,-0.0328,0.755
15.824000,-1.0613,-0.0084,-0.1209,1.068
15.840000,-1.3309,-0.0927,-0.0766,1.336
15.842000,-1.4416,-0.2248,0.1414,1.466
15.842000,-1.4148,-0.3700,0.4018,1.517
15.843000,-1.2236,-0.5992,0.4982,1.451
15.846000,-0.8925,-0.9021,0.4265,1.339
15.851000,-0.5407,-1.1743,0.2722,1.321
15.856000,-0.1879,-1.3063,0.4536,1.395
15.861000,-0.1029,-1.3137,0.9144,1.604
15.866000,-0.1992,-1.2235,1.1122,1.665
15.871000,-0.1835,-1.1034,1.0358,1.524
15.878000,-0.1024,-0.9809,0.9201,1.349
15.882000,-0.1014,-0.8729,0.5310,1.027
15.886000,-0.2585,-0.7793,-0.1757,0.840
15.897000,-0.5238,-0.7172,-0.8138,1.205
15.898000,-0.8277,-0.6528,-1.1103,1.531
15.903000,-1.1319,-0.5896,-1.1164,1.696
15.906000,-1.4061,-0.5248,-0.9229,1.762
15.919000,-1.5226,-0.4271,-0.4553,1.646
15.920000,-1.4258,-0.2970,0.3348,1.494
15.920000,-1.1147,-0.1828,1.2021,1.650
15.927000,-0.8205,-0.1322,1.6067,1.809
15.929000,-0.5750,-0.1626,1.6276,1.734
15.934000,-0.5044,-0.3412,1.4739,1.595
15.939000,-0.4374,-0.5633,1.3051,1.487
15.944000,-0.4383,-0.7997,1.1703,1.484
15.949000,-0.4213,-1.0244,0.9839,1.482
15.959000,-0.4368,-1.2077,0.7850,1.505
15.964000,-0.5490,-1.3676,0.5029,1.557
15.968000,-0.5391,-1.4325,0.2740,1.555
15.976000,-0.4214,-1.4776,0.0832,1.539
15.980000,-0.2104,-1.5166,0.0348,1.532
15.984000,-0.0768,-1.5811,0.1128,1.587
15.989000,0.0217,-1.6287,0.1382,1.635
15.996000,0.0797,-1.6920,0.1376,1.699
15.998000,0.1604,-1.7431,0.1257,1.755
16.003000,0.3407,-1.7506,0.0653,1.785
16.008000,0.4845,-1.7132,0.0253,1.781
16.014000,0.5690,-1.6519,-0.0242,1.747
16.018000,0.6076,-1.5962,-0.0988,1.711
16.023000,0.6045,-1.5121,-0.1878,1.639
16.028000,0.5593,-1.3884,-0.1964,1.510
16.033000,0.4619,-1.2402,-0.1753,1.335
16.038000,0.3888,-1.0741,-0.2188,1.163
16.049000,0.2725,-0.9558,-0.2046,1.015
16.050000,0.1640,-0.8739,-0.1438,0.901
16.054000,0.0925,-0.7945,-0.0466,0.801
16.077000,0.0574,-0.7171,0.0309,0.720
16.078000,-0.0016,-0.6458,0.1119,0.655
16.078000,-0.1032,-0.5849,0.2255,0.635
16.079000,-0.2175,-0.5422,0.1857,0.613
16.079000,-0.3847,-0.4994,0.0096,0.630
16.082000,-0.4871,-0.4688,-0.0002,0.676
16.087000,-0.4709,-0.4562,0.0693,0.659
16.092000,-0.4647,-0.4876,0.0403,0.675
16.096000,-0.4884,-0.5467,-0.0732,0.737
16.101000,-0.4508,-0.6053,-0.0100,0.755
16.106000,-0.4215,-0.6819,0.1046,0.808
16.111000,-0.4222,-0.7695,0.1268,0.887
16.116000,-0.3859,-0.8346,0.1458,0.931
16.121000,-0.3465,-0.8822,0.2253,0.974
16.127000,-0.3116,-0.9242,0.3242,1.028
16.131000,-0.2442,-0.9472,0.3470,1.038
16.136000,-0.2131,-0.9651,0.2798,1.027
16.142000,-0.1776,-0.9768,0.2030,1.013
16.146000,-0.0886,-0.9795,0.1059,0.989
16.151000,-0.0076,-0.9746,-0.0199,0.975
16.156000,0.0603,-0.9665,-0.1038,0.974
16.162000,0.1255,-0.9494,-0.1750,0.974
16.166000,0.1812,-0.9204,-0.2505,0.971
16.171000,0.2133,-0.9023,-0.3111,0.978
16.178000,0.2147,-0.8993,-0.3833,1.001
16.183000,0.1993,-0.8936,-0.4581,1.024
16.185000,0.1676,-0.8819,-0.4839,1.020
16.190000,0.1338,-0.8752,-0.4551,0.996
16.195000,0.0962,-0.8844,-0.3875,0.970
16.200000,0.0560,-0.9138,-0.2724,0.955
16.205000,0.0285,-0.9562,-0.1141,0.963
16.210000,0.0167,-1.0080,0.0528,1.009
16.215000,0.0004,-1.0653,0.1935,1.083
16.220000,-0.0191,-1.1203,0.2767,1.154
16.226000,-0.0296,-1.1645,0.3004,1.203
16.230000,-0.0218,-1.1949,0.2682,1.225
16.235000,0.0070,-1.2062,0.1987,1.222
16.239000,0.0255,-1.1937,0.1179,1.200
16.244000,0.0256,-1.1686,0.0235,1.169
16.249000,0.0129,-1.1458,-0.0966,1.150
16.255000,-0.0087,-1.1439,-0.1871,1.159
16.262000,-0.0171,-1.1780,-0.2694,1.209
16.266000,0.0010,-1.2418,-0.3340,1.286
16.270000,0.0160,-1.3283,-0.3897,1.384
16.275000,0.0215,-1.3920,-0.3731,1.441
16.282000,0.0318,-1.4177,-0.2768,1.445
16.287000,0.0746,-1.3916,-0.1176,1.399
16.293000,0.0878,-1.3401,0.0547,1.344
16.296000,0.1010,-1.2679,0.1505,1.281
16.301000,0.1204,-1.1903,0.1679,1.208
16.303000,0.1295,-1.1327,0.0845,1.143
16.309000,0.1281,-1.0985,-0.0139,1.106
16.314000,0.0815,-1.1219,-0.1216,1.131
16.318000,-0.0229,-1.2067,-0.2250,1.228
16.323000,-0.1639,-1.3402,-0.2843,1.380
16.329000,-0.2468,-1.4788,-0.3320,1.536
16.337000,-0.1931,-1.6139,-0.3194,1.657
16.339000,-0.0807,-1.7074,-0.2951,1.735
16.349000,0.0614,-1.7417,-0.2302,1.758
16.349000,0.2087,-1.7148,-0.1784,1.737
16.352000,0.3048,-1.6353,-0.1377,1.669
16.357000,0.3585,-1.5330,-0.1395,1.581
16.362000,0.3527,-1.4738,-0.1573,1.524
16.367000,0.3300,-1.4872,-0.1656,1.532
16.372000,0.3269,-1.5581,-0.1677,1.601
16.382000,0.3914,-1.6335,-0.1644,1.688
16.386000,0.4339,-1.6717,-0.2183,1.741
16.394000,0.4219,-1.6515,-0.3297,1.736
16.398000,0.3385,-1.5935,-0.4906,1.701
16.402000,0.1526,-1.5038,-0.6589,1.649
16.407000,-0.0295,-1.4152,-0.7339,1.594
16.416000,-0.1558,-1.3238,-0.6919,1.502
16.419000,-0.2004,-1.2278,-0.5268,1.351
16.422000,-0.2255,-1.1540,-0.3054,1.215
16.428000,-0.2568,-1.1273,-0.0757,1.159
16.431000,-0.3175,-1.1427,0.1586,1.197
16.437000,-0.4003,-1.1731,0.3538,1.289
16.442000,-0.4882,-1.2142,0.4919,1.398
16.447000,-0.5833,-1.2725,0.5474,1.503
16.451000,-0.7265,-1.3640,0.5443,1.638
16.457000,-0.8726,-1.4772,0.5098,1.790
16.465000,-0.9767,-1.5853,0.4470,1.915
16.467000,-1.0018,-1.6829,0.3856,1.996
16.472000,-0.9539,-1.7878,0.2919,2.047
16.490000,-0.8751,-1.8798,0.1473,2.079
16.492000,-0.7987,-1.9205,-0.0168,2.080
16.493000,-0.7667,-1.9297,-0.0703,2.078
16.493000,-0.8542,-1.9312,-0.0845,2.113
16.497000,-0.9086,-1.8930,-0.0946,2.102
16.502000,-0.8510,-1.7682,-0.1142,1.966
16.505000,-0.8292,-1.6772,-0.0668,1.872
16.512000,-0.7611,-1.5889,0.0363,1.762
16.515000,-0.6049,-1.4709,0.1205,1.595
16.520000,-0.4199,-1.3669,0.1146,1.435
16.524000,-0.3279,-1.2787,0.0716,1.322
16.529000,-0.4397,-1.2583,0.1361,1.340
16.534000,-0.5556,-1.2549,0.2437,1.394
16.539000,-0.5222,-1.2155,0.3722,1.374
16.544000,-0.2359,-1.1337,0.5624,1.287
16.549000,0.1197,-1.0092,0.6004,1.180
16.555000,0.3787,-0.9091,0.4854,1.098
16.561000,0.4705,-0.8827,0.3549,1.061
16.565000,0.4375,-0.8900,0.2899,1.033
16.569000,0.4266,-0.8718,0.2665,1.007
16.574000,0.3996,-0.8649,0.1818,0.970
16.581000,0.3395,-0.8851,0.0151,0.948
16.584000,0.2479,-0.9009,-0.1173,0.942
16.589000,0.1603,-0.8856,-0.1355,0.910
16.605000,0.1277,-0.8216,-0.0607,0.834
16.606000,0.1326,-0.7395,0.0057,0.751
16.607000,0.1152,-0.6763,0.0771,0.690
16.638000,0.0695,-0.6216,0.1430,0.642
16.639000,0.0254,-0.5383,0.1792,0.568
16.639000,-0.0124,-0.4550,0.1757,0.488
16.640000,-0.0581,-0.3885,0.2091,0.445
16.640000,-0.1037,-0.3138,0.3034,0.449
16.641000,-0.1486,-0.2280,0.3624,0.453
16.641000,-0.1853,-0.1338,0.4051,0.465
16.646000,-0.2317,-0.0457,0.4646,0.521
16.647000,-0.2968,0.0052,0.5146,0.594
16.652000,-0.3484,0.0281,0.5534,0.655
16.657000,-0.3975,0.0408,0.5601,0.688
16.662000,-0.4550,0.0424,0.5566,0.720
16.667000,-0.4650,0.0482,0.5773,0.743
16.673000,-0.4293,0.0607,0.6047,0.744
16.678000,-0.4143,0.0828,0.6092,0.741
16.682000,-0.4066,0.1068,0.5996,0.732
16.687000,-0.3898,0.1197,0.5976,0.723
16.693000,-0.3806,0.1307,0.5989,0.722
16.700000,-0.3729,0.1468,0.5856,0.710
16.702000,-0.3713,0.1586,0.5635,0.693
16.708000,-0.3720,0.1626,0.5444,0.679
16.726000,-0.3704,0.1527,0.5277,0.663
16.727000,-0.3735,0.1432,0.4669,0.615
16.728000,-0.3771,0.1253,0.4114,0.572
16.728000,-0.3741,0.1018,0.3793,0.542
16.731000,-0.4061,0.0747,0.3729,0.556
16.736000,-0.4330,0.0221,0.3448,0.554
16.741000,-0.4124,-0.0504,0.2929,0.508
16.746000,-0.3726,-0.1574,0.2360,0.468
16.751000,-0.3068,-0.3065,0.1215,0.450
16.756000,-0.2490,-0.4843,-0.0541,0.547
16.762000,-0.2303,-0.6724,-0.2867,0.766
16.766000,-0.2413,-0.8922,-0.5410,1.071
16.770000,-0.2869,-1.1231,-0.8692,1.449
16.776000,-0.4117,-1.3664,-1.4102,2.006
16.782000,-0.6950,-1.6947,-2.0942,2.782
16.786000,-0.8897,-2.1701,-2.9339,3.756
16.791000,-0.6382,-2.8467,-3.4131,4.490
16.797000,-0.2665,-3.7296,-3.2900,4.980
16.806000,-0.1427,-4.7551,-3.9903,6.209
16.814000,0.1767,-5.5661,-3.6859,6.678
16.817000,0.9042,-5.4216,-2.5403,6.055
16.821000,1.2573,-4.3426,-1.7449,4.846
16.825000,0.9168,-3.0841,-1.1656,3.422
16.831000,0.5659,-2.0579,-0.6514,2.231
16.835000,0.4501,-1.2994,-0.2793,1.403
16.840000,0.3769,-0.8169,-0.0859,0.904
16.851000,0.1884,-0.5760,0.1131,0.617
16.852000,-0.0469,-0.4660,0.2828,0.547
16.856000,-0.2938,-0.3576,0.2805,0.541
16.874000,-0.5685,-0.2831,0.1569,0.654
16.875000,-0.8287,-0.2540,0.0605,0.869
16.876000,-1.0667,-0.2809,0.0310,1.104
16.876000,-1.2348,-0.4078,0.0372,1.301
16.879000,-1.2078,-0.6081,0.1628,1.362
16.883000,-1.0242,-0.8507,0.2969,1.364
16.888000,-0.7686,-1.1002,0.3012,1.375
16.894000,-0.3986,-1.3555,0.1959,1.426
16.898000,0.0029,-1.5373,0.2107,1.552
16.902000,0.1535,-1.5679,0.4663,1.643
16.907000,-0.0421,-1.4409,0.7604,1.630
16.913000,-0.2035,-1.1861,0.9982,1.564
16.918000,-0.2024,-0.9179,1.0792,1.431
16.922000,-0.2044,-0.6905,0.8229,1.094
16.928000,-0.3500,-0.5329,0.1849,0.664
16.933000,-0.6269,-0.4310,-0.6195,0.981
16.937000,-0.9496,-0.3596,-1.2485,1.609
16.942000,-1.3140,-0.3021,-1.4341,1.968
16.949000,-1.6711,-0.2387,-1.1698,2.054
16.953000,-1.8947,-0.1449,-0.7239,2.034
16.958000,-1.8614,-0.0148,-0.0906,1.864
16.972000,-1.5476,0.0896,0.6650,1.687
16.973000,-1.0428,0.1387,1.3588,1.718
16.974000,-0.5833,0.0742,1.8248,1.917
16.980000,-0.3455,-0.1359,1.8727,1.909
16.983000,-0.3121,-0.4415,1.6859,1.770
16.996000,-0.2556,-0.7666,1.5644,1.761
16.997000,-0.1644,-1.0781,1.3879,1.765
16.998000,-0.2188,-1.3754,1.1031,1.777
17.001000,-0.3858,-1.6220,0.7618,1.833
17.006000,-0.5059,-1.7755,0.4287,1.895
17.012000,-0.5142,-1.8458,0.1581,1.923
17.017000,-0.3326,-1.8451,-0.0118,1.875
17.021000,-0.0271,-1.8286,-0.0593,1.830
17.025000,0.1920,-1.8277,-0.0362,1.838
17.030000,0.2859,-1.8241,-0.0397,1.847
17.036000,0.3167,-1.8024,-0.0448,1.831
17.041000,0.3684,-1.7457,-0.0309,1.784
17.046000,0.4872,-1.6425,-0.0216,1.713
17.051000,0.6008,-1.5194,-0.0480,1.635
17.055000,0.6236,-1.4200,-0.1099,1.555
17.061000,0.5838,-1.3412,-0.1717,1.473
17.065000,0.5009,-1.2665,-0.2258,1.381
17.071000,0.3763,-1.1751,-0.2466,1.258
17.076000,0.2978,-1.0567,-0.2516,1.126
17.081000,0.2391,-0.9417,-0.2555,1.005
17.087000,0.1536,-0.8480,-0.1796,0.880
17.090000,0.0689,-0.7749,-0.0245,0.778
17.097000,-0.0153,-0.7247,0.1262,0.736
17.100000,-0.0767,-0.6838,0.1865,0.713
17.105000,-0.1256,-0.6523,0.1404,0.679
17.109000,-0.1952,-0.6300,0.0970,0.667
17.120000,-0.2447,-0.6177,0.1171,0.675
17.122000,-0.3235,-0.6122,0.0737,0.696
17.137000,-0.4011,-0.6036,-0.0389,0.726
17.137000,-0.4437,-0.6001,-0.0986,0.753
17.138000,-0.4226,-0.6204,-0.0201,0.751
17.152000,-0.3860,-0.6558,0.0341,0.762
17.153000,-0.3564,-0.7048,0.0478,0.791
17.154000,-0.3537,-0.7518,0.0094,0.831
17.155000,-0.3302,-0.7930,0.0337,0.860
17.158000,-0.2881,-0.8506,0.0836,0.902
17.167000,-0.2366,-0.9204,0.1155,0.957
17.168000,-0.2012,-0.9709,0.1775,1.007
17.173000,-0.2043,-0.9812,0.2397,1.031
17.178000,-0.1969,-0.9621,0.2468,1.013
17.183000,-0.1781,-0.9305,0.2291,0.975
17.188000,-0.1520,-0.9042,0.2376,0.947
17.193000,-0.0889,-0.8543,0.2538,0.896
17.198000,-0.0764,-0.8183,0.1533,0.836
17.203000,-0.0521,-0.8175,-0.0115,0.819
17.207000,-0.0571,-0.8601,-0.1719,0.879
17.214000,-0.0011,-0.8796,-0.3080,0.932
17.222000,0.0135,-0.9085,-0.3971,0.992
17.227000,0.0643,-0.9061,-0.4452,1.012
17.237000,0.0464,-0.9196,-0.4779,1.037
17.239000,0.0466,-0.9327,-0.4695,1.045
17.245000,0.0451,-0.9309,-0.3951,1.012
17.257000,0.0381,-0.9340,-0.3304,0.991
17.258000,0.0223,-0.9432,-0.2614,0.979
17.258000,-0.0072,-0.9564,-0.1581,0.969
17.264000,-0.0069,-0.9780,-0.0350,0.979
17.267000,0.0067,-1.0148,0.0880,1.019
17.272000,0.0097,-1.0618,0.2038,1.081
17.277000,0.0121,-1.1135,0.2842,1.149
17.281000,0.0150,-1.1672,0.3177,1.210
17.286000,0.0058,-1.1986,0.2944,1.234
17.291000,0.0115,-1.2152,0.2262,1.236
17.296000,0.0277,-1.2166,0.0964,1.221
17.301000,0.0312,-1.1989,-0.0177,1.199
17.305000,0.0351,-1.1915,-0.1254,1.199
17.311000,0.0447,-1.2092,-0.2513,1.236
17.316000,0.0433,-1.2570,-0.3370,1.302
17.321000,0.0536,-1.3181,-0.3743,1.371
17.326000,0.0689,-1.3552,-0.3550,1.403
17.331000,0.0833,-1.3674,-0.3089,1.404
17.336000,0.1121,-1.3603,-0.2053,1.380
17.342000,0.1332,-1.3162,-0.0693,1.325
17.347000,0.1407,-1.2453,0.0287,1.254
17.351000,0.1610,-1.1619,0.0748,1.175
17.356000,0.1899,-1.0840,0.1125,1.106
17.361000,0.1714,-1.0634,0.0291,1.078
17.366000,0.1245,-1.1032,-0.1268,1.117
17.371000,0.0519,-1.1949,-0.2427,1.220
17.376000,-0.0676,-1.3359,-0.2905,1.369
17.387000,-0.1816,-1.4925,-0.2985,1.533
17.388000,-0.2009,-1.6325,-0.2869,1.670
17.396000,-0.1055,-1.7401,-0.2546,1.762
17.397000,0.0435,-1.7818,-0.1989,1.793
17.416000,0.1818,-1.7454,-0.1523,1.761
17.417000,0.2756,-1.6595,-0.1405,1.688
17.418000,0.3542,-1.5651,-0.1257,1.610
17.419000,0.4242,-1.5177,-0.0699,1.577
17.419000,0.4409,-1.5439,-0.0324,1.606
17.424000,0.4259,-1.6160,-0.0617,1.672
17.429000,0.4153,-1.6932,-0.1307,1.748
17.434000,0.3882,-1.7405,-0.2016,1.795
17.439000,0.3154,-1.7317,-0.3034,1.786
17.444000,0.2098,-1.6722,-0.4489,1.744
17.449000,0.0809,-1.5758,-0.5884,1.684
17.454000,-0.0976,-1.4596,-0.6876,1.616
17.459000,-0.2617,-1.3493,-0.7121,1.548
17.464000,-0.3437,-1.2568,-0.6105,1.439
17.469000,-0.3826,-1.1904,-0.4044,1.314
17.474000,-0.4194,-1.1500,-0.1452,1.233
17.479000,-0.4622,-1.1398,0.1056,1.235
17.484000,-0.5268,-1.1607,0.3150,1.313
17.488000,-0.6011,-1.2024,0.4717,1.425
17.494000,-0.6820,-1.2640,0.5638,1.543
17.501000,-0.8258,-1.3472,0.5689,1.679
17.505000,-0.9740,-1.4486,0.5138,1.820
17.510000,-1.0437,-1.5432,0.4331,1.913
17.517000,-1.0263,-1.6136,0.3500,1.944
17.525000,-0.9381,-1.6777,0.2328,1.936
17.527000,-0.8413,-1.7428,0.0956,1.938
17.528000,-0.8566,-1.8124,0.0267,2.005
17.539000,-0.9321,-1.8709,-0.0539,2.091
17.539000,-0.9907,-1.8845,-0.1233,2.133
17.542000,-0.9936,-1.8365,-0.1457,2.093
17.547000,-1.0314,-1.7727,-0.1338,2.055
17.552000,-1.0502,-1.7130,-0.0489,2.010
17.557000,-0.8990,-1.5661,0.0535,1.807
17.562000,-0.7422,-1.4348,0.1337,1.621
17.566000,-0.5921,-1.3249,0.1584,1.460
17.572000,-0.4336,-1.2648,0.0885,1.340
17.578000,-0.2895,-1.2452,0.1093,1.283
17.583000,-0.3196,-1.2590,0.2198,1.317
17.588000,-0.2104,-1.2321,0.3101,1.288
17.593000,-0.0889,-1.1657,0.3930,1.233
17.599000,0.0700,-1.0574,0.5164,1.179
17.602000,0.3694,-0.9295,0.4628,1.102
17.606000,0.3971,-0.9062,0.3672,1.055
17.613000,0.4877,-0.8945,0.3840,1.089
17.619000,0.5961,-0.8671,0.2857,1.090
17.623000,0.5255,-0.8774,0.1508,1.034
17.628000,0.3233,-0.9246,-0.0423,0.980
17.633000,0.1673,-0.8983,-0.0779,0.917
17.637000,0.1245,-0.8532,-0.0953,0.867
17.641000,0.0637,-0.8050,-0.0415,0.809
17.652000,0.0858,-0.7078,-0.0334,0.714
17.660000,0.0727,-0.6459,0.0125,0.650
17.661000,0.0218,-0.5767,0.0947,0.585
17.675000,-0.0140,-0.4941,0.1513,0.517
17.676000,-0.0423,-0.3838,0.1875,0.429
17.677000,-0.0960,-0.2908,0.2121,0.373
17.681000,-0.1420,-0.1975,0.2714,0.364
17.685000,-0.1773,-0.1141,0.3621,0.419
17.689000,-0.2120,-0.0296,0.4532,0.501
17.694000,-0.2366,0.0481,0.5099,0.564
17.700000,-0.3157,0.0737,0.5644,0.651
17.704000,-0.3683,0.0864,0.5853,0.697
17.709000,-0.4292,0.0820,0.5978,0.740
17.715000,-0.4669,0.0606,0.5791,0.746
17.719000,-0.4787,0.0364,0.5468,0.728
17.724000,-0.4858,0.0234,0.5339,0.722
17.730000,-0.4931,0.0242,0.5397,0.731
17.736000,-0.4804,0.0249,0.5476,0.729
17.741000,-0.4599,0.0310,0.5574,0.723
17.749000,-0.4423,0.0496,0.5375,0.698
17.751000,-0.3890,0.0522,0.5094,0.643
17.755000,-0.3400,0.0495,0.4910,0.599
17.759000,-0.3177,0.0415,0.4714,0.570
17.765000,-0.3074,0.0439,0.4394,0.538
17.769000,-0.2932,0.0528,0.4014,0.500
17.774000,-0.2735,0.0537,0.3582,0.454
17.778000,-0.2507,0.0507,0.3305,0.418
17.783000,-0.2279,0.0456,0.3134,0.390
17.788000,-0.2483,0.0148,0.2853,0.379
17.793000,-0.2995,-0.0491,0.2382,0.386
17.807000,-0.3221,-0.1275,0.1640,0.383
17.809000,-0.3032,-0.2252,0.0523,0.381
17.812000,-0.2895,-0.3582,-0.0921,0.470
17.841000,-0.3062,-0.5372,-0.2816,0.679
17.842000,-0.3626,-0.7558,-0.5370,0.996
17.842000,-0.4441,-1.0052,-0.8913,1.415
17.843000,-0.5799,-1.2834,-1.3886,1.978
17.843000,-0.8065,-1.6305,-2.0663,2.753
17.844000,-0.9622,-2.1228,-2.7547,3.608
17.845000,-0.7195,-2.8140,-3.0424,4.206
17.847000,-0.2713,-3.7568,-3.3150,5.018
17.854000,0.0406,-4.9296,-3.7335,6.184
17.857000,0.3510,-5.8132,-3.3797,6.733
17.862000,0.8437,-5.6968,-2.6186,6.326
17.866000,1.2218,-4.6108,-2.1021,5.213
17.871000,1.1126,-3.2604,-1.5012,3.758
17.876000,0.8562,-2.1039,-0.7984,2.408
17.881000,0.7925,-1.2208,-0.3513,1.497
17.886000,0.6997,-0.6622,-0.1882,0.982
17.891000,0.4342,-0.3869,-0.1068,0.591
17.896000,0.1043,-0.2530,0.0112,0.274
17.901000,-0.1927,-0.1622,0.1379,0.287
17.906000,-0.5128,-0.1257,0.2336,0.577
17.912000,-0.8789,-0.1724,0.2563,0.932
17.916000,-1.1793,-0.2875,0.2082,1.232
17.921000,-1.2661,-0.4520,0.2486,1.367
17.926000,-1.1510,-0.6102,0.4696,1.385
17.931000,-0.9267,-0.7603,0.6187,1.349
17.937000,-0.5710,-0.9058,0.4793,1.173
