time,wx (rad/s),wy (rad/s),wz (rad/s)
27.741,-0.44,-0.05,-0.11
27.746,-0.42,-0.01,-0.09
27.751,-0.40,0.04,-0.07
27.755,-0.37,0.08,-0.06
27.761,-0.34,0.10,-0.05
27.766,-0.31,0.11,-0.05
27.772,-0.27,0.09,-0.05
27.780,-0.24,0.06,-0.05
27.781,-0.24,0.02,-0.05
27.785,-0.24,-0.03,-0.04
27.790,-0.26,-0.08,-0.03
27.817,-0.29,-0.12,-0.01
27.818,-0.32,-0.14,0.00
27.818,-0.34,-0.16,0.02
27.818,-0.36,-0.18,0.05
27.819,-0.38,-0.20,0.08
27.827,-0.39,-0.22,0.11
27.828,-0.40,-0.24,0.15
27.828,-0.40,-0.25,0.19
27.833,-0.39,-0.24,0.24
27.839,-0.36,-0.22,0.29
27.844,-0.33,-0.19,0.34
27.848,-0.28,-0.16,0.38
27.853,-0.21,-0.12,0.42
27.859,-0.13,-0.08,0.46
27.863,-0.03,-0.04,0.49
27.868,0.07,-0.02,0.52
27.872,0.18,-0.01,0.55
27.877,0.27,-0.02,0.58
27.888,0.35,-0.04,0.61
27.896,0.41,-0.07,0.63
27.898,0.46,-0.09,0.63
27.903,0.49,-0.10,0.63
27.937,0.50,-0.11,0.62
27.938,0.48,-0.12,0.59
27.938,0.44,-0.13,0.58
27.938,0.38,-0.15,0.56
27.939,0.30,-0.17,0.53
27.939,0.22,-0.19,0.51
27.939,0.15,-0.22,0.48
27.947,0.07,-0.25,0.45
27.948,0.00,-0.26,0.42
27.951,-0.06,-0.26,0.39
27.956,-0.11,-0.24,0.36
27.961,-0.15,-0.20,0.34
27.966,-0.17,-0.16,0.32
27.971,-0.17,-0.12,0.31
27.976,-0.15,-0.08,0.30
27.981,-0.11,-0.04,0.30
27.985,-0.06,-0.01,0.30
27.990,-0.00,0.00,0.31
27.995,0.06,0.02,0.31
28.000,0.12,0.02,0.31
28.005,0.17,0.01,0.30
28.013,0.20,0.00,0.30
28.015,0.21,-0.02,0.28
28.020,0.21,-0.04,0.27
28.025,0.18,-0.05,0.25
28.050,0.14,-0.06,0.23
28.051,0.10,-0.05,0.23
28.051,0.06,-0.04,0.23
28.051,0.03,-0.03,0.23
28.051,-0.01,-0.01,0.23
28.054,-0.03,0.01,0.24
28.061,-0.03,0.02,0.25
28.065,-0.00,0.04,0.26
28.069,0.04,0.04,0.28
28.074,0.09,0.05,0.29
28.079,0.15,0.05,0.30
28.083,0.21,0.03,0.32
28.089,0.24,0.01,0.33
28.094,0.26,-0.02,0.34
28.098,0.26,-0.05,0.35
28.103,0.24,-0.08,0.37
28.109,0.22,-0.11,0.37
28.113,0.19,-0.14,0.35
28.119,0.17,-0.16,0.33
28.123,0.15,-0.17,0.29
28.128,0.13,-0.16,0.26
28.133,0.12,-0.15,0.22
28.138,0.11,-0.13,0.19
28.147,0.10,-0.11,0.17
28.148,0.10,-0.09,0.16
28.155,0.09,-0.09,0.15
28.157,0.08,-0.10,0.15
28.187,0.05,-0.11,0.15
28.188,0.02,-0.12,0.14
28.188,-0.01,-0.13,0.13
28.188,-0.04,-0.14,0.12
28.189,-0.06,-0.13,0.12
28.189,-0.07,-0.13,0.10
28.192,-0.08,-0.12,0.09
28.196,-0.08,-0.11,0.05
28.201,-0.07,-0.09,0.02
28.211,-0.05,-0.07,-0.00
28.216,-0.03,-0.06,-0.03
28.221,-0.01,-0.04,-0.04
28.227,0.02,-0.01,-0.05
28.230,0.05,0.02,-0.05
28.235,0.10,0.05,-0.04
28.240,0.15,0.07,-0.03
28.246,0.18,0.10,-0.02
28.250,0.19,0.14,-0.03
28.255,0.18,0.18,-0.04
28.261,0.17,0.21,-0.05
28.265,0.15,0.22,-0.07
28.270,0.11,0.22,-0.08
28.275,0.07,0.20,-0.10
28.283,0.03,0.19,-0.11
28.285,0.01,0.19,-0.12
28.291,0.01,0.22,-0.12
28.324,0.04,0.26,-0.11
28.325,0.08,0.30,-0.11
28.325,0.14,0.33,-0.09
28.325,0.21,0.36,-0.07
28.326,0.30,0.38,-0.05
28.326,0.39,0.39,-0.01
28.326,0.48,0.39,0.02
28.332,0.56,0.37,0.04
28.334,0.62,0.33,0.05
28.338,0.67,0.25,0.05
28.344,0.70,0.16,0.04
28.349,0.71,0.05,0.03
28.353,0.70,-0.07,0.02
28.357,0.68,-0.20,0.00
28.363,0.64,-0.32,-0.01
28.368,0.61,-0.43,-0.02
28.373,0.56,-0.53,-0.03
28.378,0.49,-0.61,-0.06
28.382,0.38,-0.65,-0.10
28.388,0.24,-0.65,-0.15
28.397,0.08,-0.59,-0.21
28.398,-0.09,-0.48,-0.28
28.402,-0.28,-0.35,-0.34
28.407,-0.45,-0.20,-0.40
28.412,-0.59,-0.03,-0.44
28.417,-0.73,0.29,-0.49
28.422,-0.91,0.63,-0.51
28.432,-1.11,0.80,-0.50
28.433,-1.22,0.86,-0.45
28.440,-1.16,0.91,-0.38
28.443,-0.98,0.91,-0.31
28.476,-0.74,0.80,-0.26
28.477,-0.47,0.62,-0.22
28.477,-0.18,0.41,-0.20
28.478,0.10,0.17,-0.18
28.478,0.35,-0.08,-0.16
28.479,0.54,-0.31,-0.15
28.479,0.66,-0.48,-0.13
28.480,0.71,-0.61,-0.09
28.485,0.69,-0.71,-0.05
28.491,0.63,-0.78,-0.01
28.495,0.53,-0.80,0.03
28.500,0.41,-0.79,0.08
28.505,0.26,-0.71,0.13
28.511,0.09,-0.58,0.17
28.515,-0.09,-0.41,0.18
28.524,-0.25,-0.21,0.20
28.524,-0.38,0.00,0.22
28.534,-0.47,0.21,0.25
28.539,-0.52,0.34,0.28
28.545,-0.53,0.43,0.28
28.549,-0.54,0.51,0.24
28.554,-0.53,0.60,0.19
28.559,-0.49,0.76,0.15
28.564,-0.43,0.86,0.15
28.569,-0.37,0.74,0.14
28.575,-0.31,0.54,0.06
28.582,-0.28,0.35,-0.06
28.584,-0.27,0.21,-0.16
28.590,-0.29,0.14,-0.23
28.593,-0.32,0.11,-0.28
28.622,-0.34,0.09,-0.30
28.623,-0.36,0.07,-0.30
28.623,-0.38,0.08,-0.28
28.624,-0.38,0.10,-0.25
28.624,-0.38,0.14,-0.20
28.624,-0.36,0.19,-0.16
28.630,-0.33,0.26,-0.12
28.633,-0.30,0.32,-0.10
28.637,-0.26,0.37,-0.08
28.642,-0.22,0.38,-0.06
28.648,-0.19,0.39,-0.06
28.652,-0.18,0.38,-0.07
28.657,-0.18,0.35,-0.08
28.663,-0.19,0.32,-0.08
28.667,-0.20,0.28,-0.09
28.671,-0.23,0.23,-0.07
28.678,-0.25,0.17,-0.06
28.681,-0.27,0.11,-0.03
28.686,-0.29,0.04,-0.01
28.691,-0.31,-0.02,0.03
28.702,-0.32,-0.05,0.06
28.703,-0.34,-0.06,0.09
28.707,-0.34,-0.06,0.12
28.745,-0.33,-0.06,0.15
28.746,-0.31,-0.06,0.19
28.746,-0.28,-0.07,0.21
28.746,-0.26,-0.07,0.23
28.746,-0.25,-0.06,0.23
28.747,-0.24,-0.06,0.22
28.747,-0.24,-0.05,0.20
28.748,-0.23,-0.04,0.16
28.751,-0.24,-0.03,0.11
28.755,-0.24,-0.03,0.05
28.760,-0.23,-0.06,-0.02
28.765,-0.21,-0.12,-0.08
28.770,-0.17,-0.21,-0.14
28.774,-0.12,-0.32,-0.19
28.780,-0.08,-0.41,-0.22
28.785,-0.04,-0.49,-0.23
28.789,-0.00,-0.55,-0.22
28.794,0.02,-0.59,-0.19
28.800,0.02,-0.63,-0.15
28.804,-0.01,-0.65,-0.12
28.809,-0.07,-0.65,-0.10
28.817,-0.16,-0.66,-0.09
28.819,-0.27,-0.70,-0.11
28.823,-0.39,-0.75,-0.15
28.829,-0.52,-0.81,-0.20
28.833,-0.64,-0.85,-0.25
28.838,-0.74,-0.87,-0.30
28.843,-0.80,-0.87,-0.34
28.853,-0.84,-0.84,-0.37
28.859,-0.86,-0.79,-0.39
28.894,-0.86,-0.72,-0.39
28.895,-0.85,-0.58,-0.39
28.895,-0.85,-0.41,-0.39
28.896,-0.82,-0.33,-0.35
28.896,-0.77,-0.32,-0.27
28.896,-0.68,-0.35,-0.16
28.896,-0.59,-0.38,-0.03
28.897,-0.48,-0.38,0.09
28.902,-0.38,-0.33,0.20
28.907,-0.29,-0.28,0.27
28.912,-0.22,-0.25,0.33
28.917,-0.17,-0.27,0.38
28.921,-0.13,-0.31,0.43
28.926,-0.09,-0.36,0.46
28.931,-0.06,-0.42,0.50
28.936,-0.02,-0.47,0.52
28.941,0.05,-0.38,0.50
28.946,0.19,-0.09,0.41
28.951,0.34,0.15,0.30
28.955,0.47,0.30,0.17
28.961,0.58,0.40,0.04
28.966,0.66,0.48,-0.11
28.970,0.73,0.59,-0.26
28.975,0.78,0.74,-0.41
28.983,0.81,0.90,-0.54
28.985,0.81,1.04,-0.65
28.991,0.78,1.13,-0.71
28.995,0.72,1.12,-0.74
29.027,0.63,1.02,-0.75
29.028,0.52,0.88,-0.75
29.028,0.41,0.74,-0.73
29.028,0.27,0.62,-0.68
29.028,0.11,0.50,-0.61
29.029,-0.07,0.36,-0.53
29.035,-0.26,0.20,-0.44
29.035,-0.44,0.05,-0.36
29.039,-0.62,-0.04,-0.28
29.043,-0.78,-0.06,-0.20
29.048,-0.94,-0.02,-0.14
29.054,-1.10,0.07,-0.07
29.059,-1.24,0.18,-0.01
29.065,-1.36,0.29,0.05
29.068,-1.47,0.41,0.10
29.073,-1.55,0.52,0.14
29.078,-1.60,0.61,0.18
29.083,-1.61,0.70,0.21
29.088,-1.59,0.79,0.23
29.093,-1.54,0.88,0.25
29.101,-1.45,0.95,0.26
29.102,-1.34,0.99,0.27
29.109,-1.20,1.00,0.29
29.113,-1.04,0.98,0.30
29.138,-0.85,0.94,0.30
29.138,-0.65,0.90,0.30
29.138,-0.45,0.84,0.29
29.139,-0.24,0.77,0.27
29.139,-0.04,0.70,0.24
29.142,0.14,0.64,0.21
29.147,0.28,0.58,0.16
29.151,0.38,0.50,0.09
29.157,0.43,0.40,0.02
29.162,0.43,0.28,-0.06
29.167,0.39,0.15,-0.15
29.171,0.32,0.03,-0.25
29.181,0.23,-0.05,-0.34
29.186,0.10,0.00,-0.40
29.191,-0.08,0.21,-0.40
29.195,-0.24,0.33,-0.38
29.201,-0.36,0.37,-0.37
29.206,-0.44,0.40,-0.35
29.211,-0.49,0.44,-0.30
29.217,-0.49,0.47,-0.25
29.221,-0.46,0.50,-0.19
29.225,-0.40,0.52,-0.14
29.235,-0.35,0.56,-0.08
29.235,-0.30,0.58,-0.02
29.241,-0.26,0.55,0.05
29.245,-0.23,0.48,0.12
29.272,-0.21,0.40,0.18
29.272,-0.20,0.32,0.23
29.272,-0.20,0.25,0.26
29.273,-0.20,0.19,0.27
29.273,-0.21,0.14,0.27
29.274,-0.21,0.09,0.26
29.279,-0.20,0.03,0.26
29.284,-0.19,-0.03,0.25
29.289,-0.18,-0.10,0.25
29.293,-0.17,-0.15,0.25
29.300,-0.15,-0.18,0.26
29.303,-0.13,-0.18,0.28
29.309,-0.11,-0.16,0.31
29.314,-0.07,-0.11,0.35
29.318,-0.03,-0.04,0.40
29.323,0.02,0.05,0.44
29.328,0.08,0.14,0.48
29.333,0.14,0.22,0.51
29.338,0.20,0.30,0.54
29.343,0.26,0.38,0.57
29.349,0.29,0.47,0.58
29.354,0.29,0.56,0.58
29.358,0.27,0.64,0.52
29.362,0.22,0.70,0.42
29.368,0.16,0.72,0.29
29.372,0.09,0.71,0.16
29.377,0.03,0.68,0.03
29.404,-0.01,0.65,-0.10
29.405,-0.04,0.62,-0.20
29.405,-0.05,0.59,-0.28
29.405,-0.04,0.55,-0.33
29.405,-0.02,0.50,-0.35
29.407,0.01,0.45,-0.34
29.411,0.04,0.38,-0.31
29.417,0.07,0.31,-0.25
29.421,0.09,0.26,-0.18
29.426,0.09,0.23,-0.11
29.432,0.09,0.22,-0.04
29.436,0.07,0.25,0.02
29.441,0.04,0.31,0.07
29.445,0.00,0.40,0.12
29.450,-0.04,0.49,0.16
29.455,-0.09,0.57,0.19
29.460,-0.15,0.64,0.21
29.466,-0.21,0.68,0.22
29.470,-0.26,0.69,0.21
29.475,-0.30,0.67,0.20
29.483,-0.33,0.62,0.18
29.485,-0.35,0.55,0.15
29.490,-0.37,0.46,0.11
29.494,-0.37,0.34,0.09
29.504,-0.36,0.20,0.07
29.510,-0.35,0.05,0.06
29.519,-0.33,-0.07,0.05
29.520,-0.33,-0.08,0.04
29.526,-0.39,-0.05,0.02
29.529,-0.46,-0.07,0.04
29.559,-0.52,-0.13,0.07
29.560,-0.57,-0.15,0.11
29.560,-0.58,-0.13,0.12
29.560,-0.55,-0.11,0.10
29.560,-0.47,-0.08,0.07
29.561,-0.37,-0.06,0.04
29.565,-0.26,-0.05,0.01
29.568,-0.14,-0.07,-0.01
29.573,-0.03,-0.10,-0.01
29.578,0.06,-0.10,-0.03
29.585,0.13,-0.09,-0.05
29.588,0.14,-0.08,-0.06
29.592,0.13,-0.14,-0.03
