time,wx (rad/s),wy (rad/s),wz (rad/s)
24.449,0.30,0.93,1.02
24.469,0.19,1.09,0.85
24.471,0.13,1.21,0.66
24.471,0.11,1.29,0.45
24.471,0.15,1.30,0.24
24.475,0.26,1.18,0.03
24.479,0.41,0.89,-0.19
24.484,0.56,0.51,-0.41
24.489,0.66,0.15,-0.62
24.493,0.70,-0.15,-0.81
24.498,0.68,-0.45,-0.99
24.503,0.62,-0.74,-1.16
24.508,0.54,-0.99,-1.29
24.513,0.41,-1.13,-1.36
24.519,0.24,-1.14,-1.39
24.523,-0.02,-1.05,-1.40
24.528,-0.41,-0.94,-1.40
24.533,-0.92,-0.93,-1.42
24.539,-1.53,-1.03,-1.47
24.546,-2.11,-1.13,-1.55
24.549,-2.56,-1.21,-1.65
24.555,-2.83,-1.24,-1.70
24.559,-2.96,-1.26,-1.66
24.563,-3.00,-1.27,-1.55
24.567,-3.01,-1.25,-1.40
24.574,-3.08,-1.23,-1.27
24.576,-3.25,-1.29,-1.16
24.602,-3.47,-1.48,-1.11
24.602,-3.68,-1.60,-1.14
24.603,-3.82,-1.57,-1.22
24.603,-3.91,-1.53,-1.37
24.605,-4.03,-1.65,-1.56
24.611,-4.26,-2.11,-1.76
24.616,-4.71,-2.65,-1.93
24.620,-5.30,-3.04,-2.10
24.625,-5.71,-3.09,-2.28
24.630,-5.74,-3.00,-2.44
24.637,-5.63,-2.73,-2.55
24.641,-5.49,-2.15,-2.67
24.646,-5.40,-1.29,-2.93
24.651,-5.35,-0.44,-3.29
24.656,-5.30,0.24,-3.56
24.661,-5.21,0.70,-3.60
24.666,-5.07,1.13,-3.21
24.673,-4.86,1.45,-2.39
24.677,-4.46,1.71,-1.42
24.682,-3.82,2.31,-0.75
24.688,-3.37,3.09,-0.81
24.693,-3.42,3.48,-1.81
24.694,-3.85,3.59,-3.16
24.699,-4.50,2.63,-4.18
24.705,-5.18,0.63,-4.77
24.709,-5.67,-1.54,-5.01
24.714,-5.97,-3.26,-5.05
24.723,-6.19,-4.52,-5.00
24.724,-6.41,-5.53,-4.85
24.729,-6.68,-6.40,-4.53
24.736,-6.99,-7.24,-4.08
24.770,-7.24,-8.06,-3.55
24.771,-7.22,-8.72,-2.87
24.772,-6.85,-9.08,-2.01
24.773,-6.24,-9.20,-1.04
24.774,-5.57,-9.16,-0.19
24.774,-4.89,-8.75,0.34
24.775,-4.14,-7.87,0.55
24.775,-3.34,-6.81,0.54
24.779,-2.51,-5.79,0.42
24.784,-1.62,-4.86,0.28
24.790,-0.63,-4.02,0.18
24.792,0.41,-3.32,0.13
24.797,1.42,-2.75,0.14
24.802,2.38,-2.17,0.20
24.807,3.26,-1.51,0.31
24.812,4.00,-0.81,0.44
24.817,4.56,-0.06,0.56
24.823,4.94,0.70,0.65
24.826,5.17,1.38,0.73
24.831,5.22,1.92,0.80
24.840,5.12,2.33,0.89
24.841,4.91,2.64,1.00
24.846,4.67,2.87,1.14
24.852,4.45,3.05,1.28
24.867,4.27,3.17,1.36
24.868,4.13,3.24,1.37
24.869,4.04,3.32,1.33
24.875,3.98,3.42,1.28
24.876,3.93,3.48,1.24
24.880,3.87,3.49,1.21
24.885,3.80,3.45,1.19
24.890,3.69,3.38,1.15
24.894,3.50,3.29,1.10
24.899,3.22,3.20,1.07
24.905,2.83,3.08,1.09
24.909,2.35,3.00,1.23
24.921,1.80,2.97,1.50
24.924,1.23,2.99,1.84
24.929,0.62,3.13,2.10
24.937,0.07,3.38,2.09
24.954,-0.19,3.82,1.72
24.957,-0.05,4.35,1.21
24.961,0.39,4.96,0.73
24.965,0.90,5.67,0.31
24.971,1.46,6.50,-0.06
24.972,2.27,7.95,-0.49
24.972,3.41,10.11,-0.99
25.023,4.27,11.65,-1.34
25.024,3.79,10.75,-1.42
25.025,1.72,7.91,-1.19
25.026,-0.84,4.82,-0.69
25.027,-2.57,2.15,-0.14
25.027,-3.24,-0.40,0.27
25.028,-3.30,-3.21,0.81
25.028,-2.79,-5.63,1.58
25.029,-1.28,-5.39,2.02
25.030,0.95,-2.50,1.89
25.031,3.25,1.11,1.36
25.031,4.83,3.46,0.95
25.032,5.53,4.29,1.04
25.040,5.54,4.38,1.66
25.042,5.13,4.07,2.57
25.047,4.47,3.38,3.47
25.051,3.74,2.32,4.19
25.057,3.13,0.93,4.70
25.062,2.73,-0.60,4.97
25.067,2.58,-1.93,5.05
25.074,2.80,-2.89,4.95
25.077,3.40,-3.55,4.59
25.081,4.16,-3.82,3.99
25.086,4.75,-3.26,3.30
25.094,5.06,-1.94,2.67
25.096,5.18,-0.57,2.21
25.101,5.14,0.33,2.01
25.131,4.92,0.74,2.00
25.133,4.61,0.81,2.09
25.133,4.28,0.47,2.23
25.133,3.99,-0.30,2.30
25.133,3.83,-1.07,2.28
25.134,3.80,-1.66,2.18
25.135,3.76,-1.99,2.10
25.140,3.66,-1.95,2.05
25.145,3.46,-1.67,2.06
25.149,3.20,-1.34,2.12
25.155,2.89,-0.99,2.19
25.159,2.53,-0.72,2.21
25.164,2.16,-0.49,2.18
25.169,1.79,-0.24,2.10
25.174,1.43,0.06,1.94
25.179,1.08,0.35,1.75
25.184,0.78,0.53,1.52
25.191,0.56,0.53,1.29
25.195,0.44,0.42,1.10
25.200,0.40,0.29,0.90
25.248,0.40,0.20,0.70
25.250,0.34,0.23,0.54
25.251,0.18,0.35,0.43
25.251,-0.00,0.53,0.35
25.252,-0.13,0.71,0.24
25.252,-0.14,0.77,0.10
25.252,-0.05,0.57,-0.08
25.253,0.09,0.09,-0.28
25.254,0.22,-0.54,-0.49
25.254,0.31,-1.15,-0.70
25.259,0.33,-1.58,-0.89
25.263,0.24,-1.71,-1.04
25.267,0.02,-1.51,-1.15
25.272,-0.34,-1.02,-1.22
25.277,-0.79,-0.32,-1.28
25.281,-1.28,0.42,-1.31
25.286,-1.73,1.01,-1.35
25.292,-2.07,1.26,-1.43
25.296,-2.27,1.09,-1.53
25.301,-2.34,0.58,-1.64
25.306,-2.36,-0.15,-1.71
25.312,-2.40,-0.94,-1.69
25.317,-2.52,-1.66,-1.58
25.321,-2.70,-2.20,-1.43
25.328,-2.96,-2.50,-1.36
25.332,-3.26,-2.52,-1.40
25.361,-3.59,-2.30,-1.49
25.361,-3.90,-2.02,-1.62
25.361,-4.18,-1.80,-1.77
25.361,-4.42,-1.70,-1.94
25.362,-4.69,-1.65,-2.15
25.362,-5.05,-1.63,-2.37
25.365,-5.44,-1.74,-2.58
25.370,-5.54,-2.21,-2.75
25.375,-5.34,-3.11,-2.81
25.380,-5.23,-3.91,-2.74
25.385,-5.34,-4.06,-2.65
25.390,-5.51,-3.44,-2.57
25.395,-5.71,-2.51,-2.47
25.400,-5.99,-1.67,-2.39
25.405,-6.29,-1.05,-2.27
25.409,-6.51,-0.69,-2.02
25.414,-6.54,-0.55,-1.45
25.419,-6.27,-0.26,-0.67
25.424,-5.68,0.69,-0.48
25.429,-4.90,2.44,-1.39
25.434,-4.22,4.30,-2.82
25.441,-3.85,5.30,-4.04
25.444,-3.76,5.01,-4.77
25.448,-3.93,3.50,-5.12
25.455,-4.22,1.44,-5.29
25.460,-4.53,-0.61,-5.41
25.467,-4.93,-2.52,-5.46
25.469,-5.46,-4.21,-5.35
25.486,-6.01,-5.50,-5.03
25.492,-6.45,-6.41,-4.61
25.499,-6.63,-7.04,-4.12
25.499,-6.50,-7.52,-3.46
25.500,-6.14,-8.01,-2.54
25.500,-5.55,-8.26,-1.49
25.532,-4.86,-7.94,-0.65
25.532,-4.13,-7.12,-0.21
25.532,-3.39,-6.10,-0.02
25.533,-2.62,-5.20,0.11
25.533,-1.80,-4.43,0.28
25.533,-0.85,-3.67,0.51
25.533,0.25,-2.85,0.63
25.536,1.35,-2.05,0.69
25.542,2.30,-1.44,0.77
25.546,3.08,-0.99,0.86
25.552,3.73,-0.56,0.92
25.558,4.30,-0.06,0.89
25.561,4.74,0.55,0.79
25.571,5.05,1.27,0.70
25.576,5.16,1.99,0.68
25.580,5.09,2.53,0.78
25.585,4.88,2.82,0.94
25.592,4.60,2.87,1.06
25.597,4.35,2.80,1.15
25.602,4.15,2.66,1.19
25.627,4.00,2.50,1.15
25.628,3.89,2.33,1.04
25.628,3.80,2.17,0.92
25.629,3.76,2.02,0.82
25.629,3.76,1.88,0.74
25.630,3.75,1.69,0.67
25.636,3.69,1.49,0.63
25.642,3.57,1.34,0.59
25.645,3.34,1.32,0.58
25.650,2.94,1.48,0.64
25.655,2.41,1.75,0.77
25.659,1.83,2.06,0.94
25.664,1.11,2.41,1.21
25.669,0.13,2.81,1.54
25.674,-0.75,3.17,1.64
25.680,-1.11,3.38,1.40
25.684,-0.99,3.46,0.96
25.689,-0.70,3.61,0.51
25.693,-0.44,3.90,0.20
25.698,-0.10,4.55,-0.01
25.703,0.46,6.34,-0.20
25.709,1.12,9.06,-0.36
25.714,1.29,10.58,-0.33
25.719,0.44,9.41,-0.03
25.729,-1.00,6.49,0.21
25.731,-2.16,3.66,0.08
25.733,-2.54,1.12,-0.24
25.739,-2.11,-1.49,-0.48
25.763,-1.09,-2.95,-0.54
25.763,0.59,-2.42,-0.45
25.764,2.89,-0.83,-0.26
25.764,5.14,0.63,0.12
25.764,6.55,1.42,0.79
25.767,7.07,1.66,1.71
25.772,7.07,1.71,2.78
25.777,6.74,1.73,3.79
25.781,6.16,1.62,4.63
25.786,5.46,1.08,5.20
25.793,4.86,0.09,5.54
25.797,4.30,-1.43,5.76
25.802,3.66,-3.55,5.83
25.807,3.23,-5.68,5.68
25.812,3.36,-6.37,5.32
25.817,4.00,-5.00,4.67
25.821,4.85,-2.57,3.74
25.826,5.56,-0.40,2.72
25.831,5.87,1.02,1.68
25.837,5.76,1.80,0.87
25.844,5.52,2.10,0.51
25.846,5.26,2.04,0.63
25.851,5.00,1.45,0.99
25.856,4.78,0.46,1.34
25.868,4.60,-0.51,1.62
25.870,4.43,-1.06,1.74
25.871,4.21,-1.01,1.72
25.928,3.87,-0.50,1.64
25.929,3.48,0.15,1.54
25.929,3.01,0.61,1.41
25.929,2.41,0.84,1.25
25.930,1.72,1.01,1.16
25.931,1.07,1.14,1.16
25.931,0.64,1.22,1.18
25.931,0.38,1.34,1.11
25.932,0.24,1.42,0.92
25.932,0.21,1.36,0.66
25.933,0.25,1.18,0.39
25.934,0.26,0.95,0.18
25.938,0.19,0.66,0.06
25.943,0.03,0.27,0.01
25.948,-0.16,-0.14,-0.02
25.954,-0.30,-0.52,-0.09
25.959,-0.35,-0.81,-0.21
25.963,-0.30,-1.04,-0.35
25.968,-0.19,-1.23,-0.49
25.973,-0.08,-1.37,-0.61
25.978,0.00,-1.41,-0.68
25.983,-0.00,-1.32,-0.70
25.987,-0.11,-1.08,-0.69
25.993,-0.32,-0.66,-0.65
25.998,-0.63,-0.09,-0.63
26.003,-0.99,0.52,-0.63
26.015,-1.36,1.03,-0.66
26.016,-1.69,1.35,-0.73
26.018,-1.93,1.42,-0.82
26.023,-2.05,1.24,-0.89
26.064,-2.09,0.84,-0.94
26.064,-2.11,0.29,-0.96
26.064,-2.16,-0.36,-0.94
26.065,-2.28,-0.98,-0.88
26.065,-2.50,-1.42,-0.81
26.065,-2.80,-1.62,-0.78
26.065,-3.12,-1.58,-0.82
26.065,-3.42,-1.36,-0.92
26.066,-3.68,-1.05,-1.06
26.071,-3.93,-0.75,-1.23
26.077,-4.15,-0.56,-1.38
26.082,-4.33,-0.58,-1.54
26.086,-4.50,-0.75,-1.73
26.092,-4.71,-0.94,-1.96
26.095,-4.93,-1.09,-2.22
26.100,-5.00,-1.35,-2.49
26.105,-4.86,-2.06,-2.66
26.110,-4.78,-2.98,-2.65
26.115,-4.84,-3.47,-2.61
26.120,-4.91,-3.24,-2.64
26.126,-4.99,-2.47,-2.63
26.130,-5.18,-1.63,-2.54
26.136,-5.49,-1.10,-2.45
26.140,-5.83,-0.87,-2.31
26.155,-6.10,-0.87,-2.00
26.156,-6.16,-1.07,-1.48
26.158,-5.81,-0.99,-0.87
26.207,-5.09,0.05,-0.80
26.208,-4.09,2.01,-1.66
26.209,-3.09,4.25,-3.00
26.209,-2.48,5.58,-4.27
26.209,-2.37,5.52,-5.08
26.210,-2.64,4.41,-5.36
26.212,-3.15,2.57,-5.35
26.212,-3.80,0.40,-5.26
26.213,-4.45,-1.83,-5.08
26.213,-5.01,-3.69,-4.86
26.214,-5.38,-4.89,-4.57
26.215,-5.62,-5.75,-4.18
26.222,-5.65,-6.33,-3.72
26.227,-5.55,-6.78,-3.13
26.232,-5.41,-7.16,-2.32
26.237,-5.14,-7.28,-1.34
26.242,-4.62,-7.03,-0.49
26.247,-3.93,-6.36,0.03
26.252,-3.25,-5.52,0.30
26.257,-2.66,-4.75,0.42
26.263,-2.00,-4.13,0.52
26.266,-1.16,-3.65,0.73
26.272,-0.16,-3.13,0.99
26.290,0.85,-2.43,1.12
26.293,1.76,-1.49,1.17
26.294,2.51,-0.58,1.20
26.295,3.11,0.11,1.19
26.297,3.61,0.62,1.08
26.302,4.06,1.11,0.83
26.307,4.47,1.63,0.54
26.332,4.82,2.15,0.34
26.333,5.04,2.52,0.34
26.333,5.12,2.69,0.46
26.334,5.09,2.68,0.55
26.334,4.99,2.56,0.58
26.336,4.83,2.40,0.60
26.341,4.65,2.24,0.63
26.346,4.51,2.13,0.65
26.351,4.41,2.00,0.67
26.355,4.29,1.75,0.71
26.360,4.11,1.37,0.74
26.364,3.82,0.95,0.74
26.369,3.39,0.63,0.72
26.374,2.76,0.54,0.71
26.379,1.93,0.73,0.74
26.384,1.00,1.14,0.75
26.389,0.06,1.60,0.71
26.396,-0.86,1.99,0.65
26.400,-1.72,2.47,0.60
26.405,-2.26,3.08,0.47
26.413,-2.25,3.59,0.18
26.416,-1.85,4.05,-0.22
26.422,-1.35,4.63,-0.59
26.426,-0.71,5.38,-0.88
26.435,0.26,6.46,-1.11
26.436,1.52,8.29,-1.26
26.444,2.61,10.31,-1.33
26.444,2.77,10.86,-1.31
26.466,1.51,9.44,-1.13
26.467,-0.67,7.06,-0.63
26.467,-2.59,4.13,0.17
26.467,-3.66,0.15,1.02
26.468,-4.17,-5.19,2.03
26.472,-2.65,-7.73,2.67
26.478,0.77,-5.95,2.17
26.482,3.86,-2.79,1.00
26.486,5.59,-0.57,-0.03
26.493,6.09,0.92,-0.38
26.496,5.89,2.16,0.12
26.501,5.22,3.02,1.25
26.507,4.02,3.57,2.55
26.512,2.68,3.80,3.76
26.516,1.91,3.27,4.98
26.522,1.90,1.87,6.02
26.527,2.24,-0.07,6.48
26.532,2.49,-2.41,6.21
26.539,2.77,-4.40,5.36
26.542,3.41,-5.21,4.22
26.552,4.26,-4.48,3.08
26.557,4.59,-2.58,2.38
26.568,4.28,-0.77,2.21
26.569,3.94,0.24,2.22
26.575,3.62,0.70,2.34
26.575,3.44,0.98,2.30
26.608,3.50,1.17,1.98
26.609,3.62,1.18,1.65
26.609,3.67,0.97,1.47
26.609,3.61,0.72,1.43
26.610,3.45,0.50,1.46
26.610,3.26,0.22,1.46
26.610,3.06,-0.02,1.36
26.615,2.84,0.06,1.24
26.619,2.61,0.46,1.14
26.624,2.46,0.93,1.09
26.629,2.41,1.22,1.07
26.634,2.42,1.23,1.07
26.639,2.47,0.98,1.05
26.644,2.53,0.48,1.02
26.649,2.55,-0.20,0.93
26.654,2.53,-0.95,0.72
26.659,2.45,-1.67,0.41
26.664,2.28,-2.32,0.09
26.668,2.04,-2.81,-0.13
26.673,1.75,-3.08,-0.22
26.678,1.43,-3.14,-0.20
26.683,1.10,-3.04,-0.11
26.688,0.76,-2.86,0.02
26.695,0.40,-2.69,0.14
26.698,0.03,-2.50,0.21
26.703,-0.37,-2.23,0.24
26.709,-0.76,-1.87,0.20
26.714,-1.15,-1.41,0.09
26.719,-1.51,-0.83,-0.09
26.725,-1.84,-0.11,-0.28
26.729,-2.13,0.65,-0.47
26.739,-2.38,1.25,-0.57
26.740,-2.61,1.61,-0.56
26.743,-2.83,1.87,-0.46
26.776,-3.05,2.12,-0.35
26.777,-3.19,2.30,-0.31
26.777,-3.20,2.23,-0.40
26.777,-3.09,1.85,-0.57
26.777,-2.96,1.17,-0.79
26.777,-2.92,0.30,-1.00
26.777,-3.01,-0.57,-1.18
26.781,-3.20,-1.23,-1.34
26.785,-3.47,-1.57,-1.51
26.791,-3.78,-1.66,-1.72
26.796,-4.09,-1.65,-1.97
26.801,-4.38,-1.61,-2.22
26.805,-4.62,-1.55,-2.42
26.815,-4.83,-1.47,-2.57
26.815,-5.00,-1.30,-2.68
26.820,-5.19,-1.11,-2.81
26.825,-5.40,-0.97,-3.04
26.830,-5.51,-0.95,-3.32
26.835,-5.39,-1.36,-3.53
26.840,-5.17,-2.11,-3.55
26.846,-4.96,-2.73,-3.36
26.852,-4.79,-2.79,-3.04
26.857,-4.74,-2.42,-2.68
26.860,-4.88,-1.97,-2.31
26.887,-5.17,-1.60,-1.95
26.887,-5.40,-1.44,-1.57
26.887,-5.35,-1.51,-1.13
26.888,-5.04,-1.88,-0.74
26.889,-4.53,-2.12,-0.43
26.896,-3.93,-0.61,-0.56
26.899,-3.23,2.39,-1.29
26.904,-2.65,4.66,-2.46
26.909,-2.40,5.32,-3.50
26.915,-2.50,4.41,-4.13
26.919,-2.77,2.89,-4.41
26.924,-3.14,1.20,-4.51
26.930,-3.61,-0.52,-4.45
26.933,-4.07,-2.17,-4.32
26.938,-4.43,-3.57,-4.21
26.943,-4.72,-4.70,-3.99
26.949,-4.87,-5.50,-3.54
26.954,-4.90,-6.17,-2.90
26.959,-4.82,-6.71,-2.08
26.965,-4.60,-7.03,-1.16
26.970,-4.33,-7.23,-0.29
26.973,-4.01,-7.19,0.39
26.978,-3.58,-6.75,0.79
26.986,-3.03,-5.99,0.91
26.989,-2.31,-5.16,0.93
26.996,-1.40,-4.45,1.02
27.009,-0.35,-3.63,1.19
27.012,0.77,-2.54,1.25
27.012,1.82,-1.35,1.10
27.013,2.72,-0.42,0.94
27.016,3.49,0.21,0.92
27.021,4.16,0.70,0.98
27.025,4.75,1.16,0.94
27.031,5.22,1.59,0.75
27.036,5.57,1.99,0.47
27.041,5.84,2.32,0.24
27.047,6.01,2.55,0.12
27.051,6.06,2.72,0.07
27.055,6.00,2.87,-0.01
27.060,5.85,2.97,-0.12
27.066,5.66,2.99,-0.25
27.070,5.48,2.92,-0.34
27.075,5.32,2.71,-0.38
27.080,5.15,2.39,-0.36
27.085,4.95,2.00,-0.29
27.089,4.68,1.62,-0.15
27.096,4.29,1.28,0.03
27.102,3.73,1.08,0.21
27.105,2.94,1.16,0.40
27.110,1.97,1.52,0.58
27.115,0.87,1.97,0.70
27.120,-0.21,2.23,0.69
27.124,-1.19,2.29,0.61
27.134,-1.93,2.35,0.48
27.135,-2.23,2.47,0.27
27.140,-2.05,2.53,-0.02
27.168,-1.58,2.64,-0.32
27.168,-1.12,2.91,-0.50
27.168,-0.81,3.30,-0.60
27.169,-0.51,3.76,-0.62
27.169,-0.05,4.62,-0.56
27.169,0.65,6.22,-0.60
27.173,1.27,8.00,-0.77
27.179,1.45,8.75,-1.04
27.183,0.69,7.56,-1.21
27.187,-0.83,5.92,-0.98
27.192,-2.47,4.48,-0.33
27.202,-3.90,0.64,0.59
27.208,-4.28,-6.87,1.68
27.215,-1.37,-8.22,2.01
27.218,2.95,-4.64,1.09
27.222,5.78,-2.01,-0.24
27.227,6.78,-0.92,-1.16
27.232,6.74,0.20,-1.17
27.237,6.29,1.56,-0.38
27.242,5.57,2.68,0.78
27.247,4.36,3.76,1.88
27.252,2.94,4.78,2.84
27.257,2.07,5.07,3.90
27.261,1.76,4.53,5.00
27.269,1.74,3.20,5.88
27.276,1.83,1.01,6.32
27.283,2.07,-1.89,6.20
27.284,2.74,-4.51,5.53
27.319,3.89,-5.63,4.49
27.320,4.92,-4.72,3.46
27.321,5.44,-2.60,2.82
27.322,5.46,-0.66,2.50
27.324,5.18,0.50,2.41
27.324,4.74,1.01,2.43
27.325,4.34,1.09,2.35
27.325,4.13,1.02,2.14
27.326,4.07,0.92,1.93
27.332,4.07,0.78,1.73
27.336,4.04,0.62,1.56
27.340,3.90,0.46,1.40
27.348,3.63,0.44,1.31
27.349,3.24,0.63,1.30
27.354,2.86,0.89,1.33
27.359,2.58,1.14,1.38
27.364,2.37,1.31,1.41
27.369,2.18,1.40,1.45
27.375,1.99,1.48,1.50
27.390,1.80,1.58,1.52
27.392,1.63,1.70,1.48
27.393,1.49,1.78,1.38
27.403,1.37,1.74,1.22
27.404,1.22,1.51,1.04
27.441,1.05,1.15,0.84
27.441,0.85,0.77,0.70
27.441,0.65,0.41,0.63
27.442,0.47,0.03,0.62
27.442,0.33,-0.33,0.61
27.442,0.25,-0.55,0.56
27.442,0.21,-0.61,0.45
27.442,0.16,-0.58,0.26
27.444,0.09,-0.55,0.03
27.449,-0.02,-0.68,-0.20
27.453,-0.12,-0.99,-0.40
27.458,-0.18,-1.33,-0.53
27.464,-0.23,-1.55,-0.65
27.467,-0.35,-1.52,-0.78
27.472,-0.58,-1.17,-0.93
27.477,-0.94,-0.58,-1.10
27.482,-1.38,0.14,-1.28
27.487,-1.84,0.79,-1.44
27.493,-2.21,1.15,-1.57
27.501,-2.44,1.16,-1.62
27.503,-2.52,0.85,-1.59
27.507,-2.51,0.29,-1.48
27.513,-2.50,-0.37,-1.33
27.518,-2.56,-1.04,-1.19
27.527,-2.72,-1.56,-1.16
27.553,-2.97,-1.94,-1.24
27.554,-3.25,-2.13,-1.35
27.555,-3.54,-2.14,-1.47
27.555,-3.82,-2.04,-1.57
27.556,-4.12,-1.88,-1.68
27.556,-4.43,-1.85,-1.85
27.560,-4.79,-2.02,-2.11
27.566,-5.21,-2.11,-2.42
27.570,-5.51,-2.06,-2.72
27.575,-5.49,-2.16,-2.98
27.580,-5.30,-2.56,-3.10
27.585,-5.18,-2.96,-3.07
27.589,-5.15,-2.97,-2.93
27.595,-5.19,-2.51,-2.79
27.600,-5.29,-1.88,-2.61
27.605,-5.43,-1.41,-2.39
27.610,-5.57,-1.15,-2.10
27.624,-5.63,-1.04,-1.75
27.625,-5.46,-1.10,-1.25
27.625,-4.94,-1.06,-0.58
27.631,-4.11,-0.22,-0.25
27.680,-3.22,1.86,-0.88
27.680,-2.55,4.41,-2.26
27.680,-2.32,6.01,-3.65
27.681,-2.50,6.04,-4.48
27.681,-2.87,4.84,-4.73
27.682,-3.34,2.90,-4.70
27.682,-3.87,0.71,-4.65
27.682,-4.37,-1.32,-4.65
27.682,-4.79,-2.95,-4.69
27.683,-5.12,-4.25,-4.63
27.683,-5.39,-5.37,-4.35
27.687,-5.58,-6.39,-3.86
27.692,-5.71,-7.41,-3.22
27.698,-5.80,-8.28,-2.42
27.702,-5.73,-8.85,-1.51
27.707,-5.45,-8.98,-0.63
27.712,-4.94,-8.57,0.04
27.717,-4.28,-7.67,0.40
27.722,-3.61,-6.59,0.53
27.726,-2.89,-5.64,0.50
27.733,-2.09,-4.87,0.36
27.738,-1.20,-4.20,0.20
27.743,-0.24,-3.51,0.17
27.747,0.76,-2.84,0.27
27.755,1.66,-2.22,0.41
27.757,2.43,-1.58,0.52
27.763,3.08,-0.89,0.57
27.802,3.64,-0.17,0.54
27.803,4.13,0.46,0.45
27.803,4.57,1.01,0.34
27.803,4.93,1.57,0.27
27.804,5.19,2.12,0.26
27.804,5.34,2.58,0.26
27.804,5.39,2.93,0.31
27.804,5.36,3.16,0.39
27.805,5.24,3.23,0.44
27.810,5.06,3.17,0.51
27.816,4.87,3.03,0.62
27.819,4.68,2.83,0.72
27.824,4.46,2.54,0.73
27.829,4.17,2.13,0.69
27.835,3.80,1.63,0.63
27.840,3.28,1.11,0.61
27.845,2.64,0.68,0.62
27.855,1.90,0.38,0.64
27.859,1.12,0.29,0.67
27.864,0.36,0.46,0.68
27.870,-0.26,0.78,0.64
27.874,-0.64,1.15,0.59
27.879,-0.80,1.78,0.53
27.916,-0.84,2.76,0.40
27.917,-0.85,3.89,0.18
27.917,-0.77,4.78,-0.07
27.918,-0.69,5.34,-0.33
27.918,-0.77,5.56,-0.56
27.919,-0.99,5.67,-0.64
27.919,-1.06,6.05,-0.56
27.920,-0.54,7.22,-0.49
27.924,0.45,9.22,-0.50
27.928,0.87,10.67,-0.35
27.936,-0.07,9.88,0.15
27.938,-1.69,7.18,0.82
27.943,-2.86,4.12,1.16
27.947,-3.13,1.28,1.00
27.952,-2.62,-0.97,0.69
27.957,-1.59,-1.65,0.44
27.962,0.07,-1.02,0.25
27.967,2.28,-0.17,0.04
27.973,4.38,0.51,-0.02
27.978,5.84,1.22,0.26
27.985,6.49,2.02,0.93
27.988,6.40,2.62,1.83
27.993,5.74,2.96,2.73
27.998,4.71,3.24,3.46
28.011,3.56,3.47,4.08
28.012,2.58,3.38,4.75
28.012,2.06,2.49,5.46
28.043,2.04,0.73,6.04
28.043,2.26,-1.58,6.32
28.044,2.59,-3.85,6.12
28.044,3.12,-5.11,5.44
28.044,3.72,-4.80,4.51
28.044,4.16,-3.31,3.55
28.045,4.41,-1.40,2.76
28.052,4.51,0.32,2.24
28.055,4.56,1.61,1.96
28.060,4.58,2.35,1.76
28.065,4.47,2.40,1.64
28.070,4.26,1.76,1.63
28.074,3.96,0.90,1.71
28.079,3.67,0.18,1.84
28.084,3.41,-0.30,1.99
28.089,3.18,-0.66,2.06
28.094,3.02,-0.95,2.03
28.100,2.93,-1.05,1.93
28.104,2.83,-0.85,1.79
28.109,2.74,-0.51,1.68
28.115,2.68,-0.22,1.61
28.122,2.55,0.02,1.62
28.127,2.35,0.19,1.65
28.132,2.16,0.35,1.67
28.138,1.99,0.50,1.67
28.141,1.90,0.46,1.63
28.145,1.86,0.28,1.55
28.156,1.79,0.07,1.37
28.156,1.65,-0.16,1.09
28.161,1.45,-0.38,0.84
28.163,1.23,-0.56,0.69
28.189,1.02,-0.75,0.65
28.190,0.84,-1.04,0.63
28.190,0.70,-1.42,0.58
28.190,0.60,-1.78,0.48
28.193,0.49,-1.98,0.36
28.198,0.33,-1.96,0.24
28.202,0.13,-1.73,0.11
28.207,-0.13,-1.38,0.01
28.211,-0.40,-1.05,-0.08
28.217,-0.65,-0.77,-0.14
28.222,-0.90,-0.47,-0.21
28.226,-1.19,-0.09,-0.32
28.236,-1.54,0.40,-0.47
28.238,-1.92,0.95,-0.66
28.242,-2.27,1.43,-0.86
28.248,-2.50,1.69,-1.04
28.252,-2.59,1.65,-1.14
28.257,-2.57,1.33,-1.14
28.261,-2.51,0.76,-1.10
28.266,-2.51,0.05,-1.04
28.274,-2.58,-0.64,-1.04
28.278,-2.74,-1.16,-1.09
28.281,-2.95,-1.51,-1.17
28.292,-3.20,-1.68,-1.30
28.293,-3.49,-1.66,-1.47
28.296,-3.78,-1.51,-1.63
28.326,-4.04,-1.41,-1.79
28.327,-4.29,-1.48,-1.98
28.327,-4.52,-1.75,-2.19
28.328,-4.72,-2.09,-2.39
28.328,-4.91,-2.28,-2.60
28.328,-5.01,-2.26,-2.81
28.330,-4.94,-2.29,-3.01
28.335,-4.74,-2.45,-3.13
28.339,-4.58,-2.36,-3.13
28.344,-4.48,-1.85,-2.97
28.349,-4.44,-1.25,-2.67
28.354,-4.51,-0.88,-2.36
28.360,-4.74,-0.77,-2.16
28.364,-5.06,-0.79,-2.03
28.370,-5.37,-0.80,-1.91
28.374,-5.60,-0.88,-1.82
28.379,-5.72,-0.93,-1.68
28.384,-5.49,-1.03,-1.47
28.389,-4.80,-1.21,-1.25
28.394,-3.86,-0.18,-1.29
28.399,-2.97,2.47,-1.68
28.405,-2.39,4.86,-2.44
28.409,-2.26,5.66,-3.22
28.415,-2.48,4.91,-3.80
28.428,-2.83,3.22,-4.08
